School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2011,Reading,11,81,Albia,55.0,70.0,78.6,70.1 - 80%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2011,Reading,8,1791,Dike-New Hartford,38.0,50.0,76.0,70.1 - 80%,"330 Main St
Dike, Iowa 50624
(42.466920106, -92.628130775)"
2011,Reading,4,4725,Newton,178.0,212.0,84.0,80.1 - 90%,"700 N 4th Ave E Suite300
Newton, Iowa 50208
(41.70279757, -93.04416067)"
2011,Reading,11,1431,Corning,34.0,40.0,85.0,80.1 - 90%,"904 8th St
Corning, Iowa 50841
(40.990020157, -94.739477757)"
2011,Math,8,4271,Mid-Prairie,68.0,80.0,85.0,80.1 - 90%,"1635 Highway 22 E
Wellman, Iowa 523560150
(41.467262682, -91.827416777)"
2011,Math,8,2727,Grundy Center,33.0,34.0,97.1,90.1 - 100%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2011,Reading,4,4773,Northeast,35.0,39.0,89.7,80.1 - 90%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2011,Reading,3,2088,Emmetsburg,41.0,56.0,73.2,70.1 - 80%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2011,Reading,7,5013,Oskaloosa,126.0,159.0,79.3,70.1 - 80%,"1800 North 3rd
Oskaloosa, Iowa 52577
(41.309644142, -92.641504171)"
2011,Math,6,2349,Fredericksburg,51.0,62.0,82.3,80.1 - 90%,"401 E High Street
Fredericksburg, Iowa 50630
(42.962856553, -92.19441373)"
2011,Math,5,3375,Knoxville,102.0,111.0,91.9,90.1 - 100%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2011,Reading,5,6101,Southeast Polk,370.0,421.0,87.9,80.1 - 90%,"8379 NE University Ave
Pleasant Hill, Iowa 50327
(41.600356215, -93.434241935)"
2011,Reading,8,5877,Sergeant Bluff-Luton,91.0,105.0,86.7,80.1 - 90%,"201 Port Neal Road
Sergeant Bluff, Iowa 51054
(42.398882789, -96.355522509)"
2011,Math,8,3060,Humboldt,85.0,107.0,79.4,70.1 - 80%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2011,Math,8,4581,Muscatine,269.0,377.0,71.4,70.1 - 80%,"2900 Mulberry Avenue
Muscatine, Iowa 52761
(41.443603299, -91.067961636)"
2011,Reading,7,1863,Dubuque,541.0,723.0,74.8,70.1 - 80%,"2300 Chaney Road
Dubuque, Iowa 52001
(42.511203923, -90.706179714)"
2011,Reading,8,1965,East Central,17.0,23.0,73.9,70.1 - 80%,"121 S Mitchell
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2011,Math,3,585,Bellevue,48.0,52.0,92.3,90.1 - 100%,"1601 State St
Bellevue, Iowa 520310976
(42.253924855, -90.441917063)"
2011,Reading,3,4772,North Central,15.0,19.0,79.0,70.1 - 80%,"105 S East St
Manly, Iowa 50456
(43.286787397, -93.19762046)"
2011,Math,4,2313,Fort Dodge,159.0,226.0,70.4,70.1 - 80%,"104 S 17th St
Fort Dodge, Iowa 50501
(42.504398547, -94.174977779)"
2011,Reading,4,3186,Janesville,20.0,23.0,87.0,80.1 - 90%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2011,Reading,8,5751,St Ansgar,29.0,47.0,61.7,60.1 - 70%,"206 E 8th
St. Ansgar, Iowa 50472
(43.374941039, -92.917529642)"
2011,Math,8,1791,Dike-New Hartford,46.0,50.0,92.0,90.1 - 100%,"330 Main St
Dike, Iowa 50624
(42.466920106, -92.628130775)"
2011,Math,11,1082,Central Clinton,109.0,121.0,90.1,90.1 - 100%,"331 E. 8th St
De Witt, Iowa 527420110
(41.823411881, -90.528412296)"
2011,Math,3,2826,Harlan,80.0,89.0,89.9,80.1 - 90%,"2102 Durant
Harlan, Iowa 51537
(41.656723593, -95.337794249)"
2011,Reading,5,729,Boone,121.0,156.0,77.6,70.1 - 80%,"500 7th St
Boone, Iowa 50036
(42.06263502, -93.88660689)"
2011,Math,4,6471,Tripoli,26.0,32.0,81.3,80.1 - 90%,"209 8th Ave SW
Tripoli, Iowa 506769662
(42.801523631, -92.260465)"
2011,Math,7,5877,Sergeant Bluff-Luton,82.0,96.0,85.4,80.1 - 90%,"201 Port Neal Road
Sergeant Bluff, Iowa 51054
(42.398882789, -96.355522509)"
2011,Math,5,4644,Newell-Fonda,26.0,36.0,72.2,70.1 - 80%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2011,Reading,8,4797,Norwalk,148.0,171.0,86.6,80.1 - 90%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2011,Math,11,6509,Turkey Valley,50.0,57.0,87.7,80.1 - 90%,"3219 St Hwy 24
Jackson Junction, Iowa 521718308
(43.11720779, -92.024466156)"
2011,Math,3,6867,Webster City,76.0,100.0,76.0,70.1 - 80%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2011,Math,8,4878,Ogden,44.0,52.0,84.6,80.1 - 90%,"732 W Division
Ogden, Iowa 502120250
(42.034567065, -94.036676207)"
2011,Reading,3,4033,Maple Valley,26.0,28.0,92.9,90.1 - 100%,"501 S 7th St
Mapleton, Iowa 51034
(42.160984373, -95.78888641)"
2011,Reading,5,2556,Graettinger-Terril,18.0,21.0,85.7,80.1 - 90%,"400 W Lost Island St
Graettinger, Iowa 513420058
(43.236809139, -94.754521295)"
2011,Reading,11,6039,Sioux City,547.0,732.0,74.7,70.1 - 80%,"627 4th St
Sioux City, Iowa 51101
(42.494227355, -96.402180665)"
2011,Math,5,4905,Olin,8.0,10.0,80.0,70.1 - 80%,"212 Trilby St
Olin, Iowa 52320
(41.994913200001, -91.140009255)"
2011,Math,7,4779,North Polk,72.0,89.0,80.9,80.1 - 90%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2011,Math,8,81,Albia,57.0,84.0,67.9,60.1 - 70%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2011,Math,3,1221,Clear Creek Amana,80.0,99.0,80.8,80.1 - 90%,"327 South Augusta Ave
Oxford, Iowa 52322
(41.720666113, -91.790732011)"
2011,Reading,11,3942,Madrid,32.0,38.0,84.2,80.1 - 90%,"201 N. Main
Madrid, Iowa 50156
(41.877793971, -93.822980389)"
2011,Reading,8,6094,Southeast Warren,28.0,36.0,77.8,70.1 - 80%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2011,Math,8,3555,Lawton-Bronson,29.0,36.0,80.6,80.1 - 90%,"100 Tara Way
Lawton, Iowa 510300128
(42.477274402, -96.174799726)"
2011,Math,8,3195,Jefferson-Scranton,60.0,74.0,81.1,80.1 - 90%,"204 W Madison Ave
Jefferson, Iowa 50129
(42.012317749, -94.377120273)"
2011,Reading,6,6750,Walnut,6.0,10.0,60.0,50.1 - 60%,"415 Antique City Dr
Walnut, Iowa 51577
(41.479390867, -95.222083919)"
2011,Reading,3,3330,Keota,19.0,24.0,79.2,70.1 - 80%,"400 N Ellis St
Keota, Iowa 52248
(41.367616835, -91.953600145)"
2011,Reading,11,3060,Humboldt,79.0,99.0,79.8,70.1 - 80%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2011,Reading,4,3715,Linn-Mar,405.0,443.0,91.4,90.1 - 100%,"2999 N 10th St
Marion, Iowa 52302
(42.051270637, -91.59936405)"
2011,Math,7,1638,Decorah,111.0,115.0,96.5,90.1 - 100%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2011,Reading,11,6120,Spirit Lake,71.0,95.0,74.7,70.1 - 80%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2011,Math,11,609,Benton,115.0,139.0,82.7,80.1 - 90%,"304 1st St
Van Horne, Iowa 52346
(42.010130719, -92.085777924)"
2011,Reading,8,5832,Schleswig,15.0,28.0,53.6,50.1 - 60%,"714 Date Street
Schleswig, Iowa 514610250
(42.164326117, -95.429039152)"
2011,Math,4,3060,Humboldt,69.0,76.0,90.8,90.1 - 100%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2011,Math,6,6095,South Hamilton,41.0,53.0,77.4,70.1 - 80%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2011,Math,6,1953,Earlham,38.0,56.0,67.9,60.1 - 70%,"535 N Chestnut Ave
Earlham, Iowa 50072
(41.495707827001, -94.12303199)"
2011,Math,3,4271,Mid-Prairie,73.0,85.0,85.9,80.1 - 90%,"1635 Highway 22 E
Wellman, Iowa 523560150
(41.467262682, -91.827416777)"
2011,Reading,5,4725,Newton,167.0,211.0,79.2,70.1 - 80%,"700 N 4th Ave E Suite300
Newton, Iowa 50208
(41.70279757, -93.04416067)"
2011,Reading,7,2113,Essex,15.0,15.0,100.0,90.1 - 100%,"111 Forbes St
Essex, Iowa 51638
(40.827249474, -95.308569579)"
2011,Math,8,6039,Sioux City,575.0,849.0,67.7,60.1 - 70%,"627 4th St
Sioux City, Iowa 51101
(42.494227355, -96.402180665)"
2011,Reading,7,1619,Davis County,81.0,93.0,87.1,80.1 - 90%,"608 S. Washington
Bloomfield, Iowa 52537
(40.744092296, -92.412623125)"
2011,Math,7,6961,Western Dubuque,147.0,159.0,92.5,90.1 - 100%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2011,Math,3,513,Baxter,28.0,30.0,93.3,90.1 - 100%,"202 E State
Baxter, Iowa 50028
(41.826357902, -93.149370912)"
2011,Math,6,2988,Hinton,40.0,52.0,76.9,70.1 - 80%,"315 W Grand
Hinton, Iowa 51024
(42.625597885001, -96.295227364)"
2011,Math,4,1908,Dunkerton,27.0,33.0,81.8,80.1 - 90%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2011,Reading,5,5013,Oskaloosa,126.0,176.0,71.6,70.1 - 80%,"1800 North 3rd
Oskaloosa, Iowa 52577
(41.309644142, -92.641504171)"
2011,Reading,4,4761,Nora Springs-Rock Falls,20.0,22.0,90.9,90.1 - 100%,"509 N Iowa Ave
Nora Springs, Iowa 504580367
(43.147392844, -93.004372444)"
2011,Math,7,6094,Southeast Warren,23.0,26.0,88.5,80.1 - 90%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2011,Reading,6,1576,Dallas Center-Grimes,134.0,172.0,77.9,70.1 - 80%,"1414 Walnut St, Ste. 200
Dallas Center, Iowa 50063
(41.684340466, -93.961457206)"
2011,Reading,6,6097,South Page,13.0,17.0,76.5,70.1 - 80%,"606 Iowa Ave
College Springs, Iowa 51637
(40.620548113, -95.119312226)"
2011,Math,6,513,Baxter,19.0,34.0,55.9,50.1 - 60%,"202 E State
Baxter, Iowa 50028
(41.826357902, -93.149370912)"
2011,Math,8,63,Akron Westfield,34.0,36.0,94.4,90.1 - 100%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2011,Math,4,1107,Chariton,89.0,93.0,95.7,90.1 - 100%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2011,Math,5,6660,Vinton-Shellsburg,91.0,116.0,78.5,70.1 - 80%,"1502 C Avenue
Vinton, Iowa 52349
(42.157359394, -92.027909269)"
2011,Reading,3,4491,Moravia,21.0,26.0,80.8,80.1 - 90%,"505 N Trussell St
Moravia, Iowa 52571
(40.89445017, -92.818025664)"
2011,Reading,11,6095,South Hamilton,38.0,46.0,82.6,80.1 - 90%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2011,Math,5,5510,Riverside,16.0,35.0,45.7,40.1 - 50%,"330 Pleasant St
Carson, Iowa 51525
(41.237457777, -95.419260079)"
2011,Reading,3,1089,Central City,22.0,28.0,78.6,70.1 - 80%,"400 Barber Street
Central City, Iowa 52214
(42.208386567001, -91.525280395)"
2011,Math,8,4203,Mediapolis,50.0,62.0,80.7,80.1 - 90%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2011,Math,6,1503,Creston,62.0,81.0,76.5,70.1 - 80%,"801 N. Elm Street
Creston, Iowa 50801
(41.066193306, -94.363810291)"
2011,Math,4,916,CAL,12.0,18.0,66.7,60.1 - 70%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2011,Math,11,5724,Ruthven-Ayrshire,11.0,18.0,61.1,60.1 - 70%,"1505 Washington St
Ruthven, Iowa 51358
(43.131108351, -94.899973418)"
2011,Math,4,4014,Manning,23.0,32.0,71.9,70.1 - 80%,"209 10th St
Manning, Iowa 51455
(41.903107936, -95.055378699)"
2011,Math,11,2151,Exira,11.0,14.0,78.6,70.1 - 80%,"105 East School Street
Exira, Iowa 500760335
(41.58636295, -94.874560332)"
2011,Math,3,1431,Corning,16.0,27.0,59.3,50.1 - 60%,"904 8th St
Corning, Iowa 50841
(40.990020157, -94.739477757)"
2011,Reading,3,2205,Farragut,9.0,12.0,75.0,70.1 - 80%,"907 Hartford Ave
Farragut, Iowa 51639
(40.72268279, -95.480926744)"
2011,Math,6,2457,George-Little Rock,29.0,41.0,70.7,70.1 - 80%,"500 E Indiana Ave
George, Iowa 51237
(43.34142499, -95.997689525)"
2011,Reading,5,1071,Centerville,91.0,104.0,87.5,80.1 - 90%,"634 North Main
Centerville, Iowa 52544
(40.738462784, -92.874178226)"
2011,Reading,11,4784,North Scott,165.0,201.0,82.1,80.1 - 90%,"251 E Iowa St
Eldridge, Iowa 52748
(41.652613393, -90.580280251)"
2011,Math,6,4581,Muscatine,269.0,365.0,73.7,70.1 - 80%,"2900 Mulberry Avenue
Muscatine, Iowa 52761
(41.443603299, -91.067961636)"
2011,Math,4,2295,Forest City,73.0,80.0,91.3,90.1 - 100%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2011,Math,6,1071,Centerville,65.0,89.0,73.0,70.1 - 80%,"634 North Main
Centerville, Iowa 52544
(40.738462784, -92.874178226)"
2011,Math,4,6096,Southeast Webster Grand,29.0,39.0,74.4,70.1 - 80%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2011,Math,5,2718,Griswold,36.0,41.0,87.8,80.1 - 90%,"20 Madison
Griswold, Iowa 515350280
(41.238123121, -95.13578318)"
2011,Reading,7,540,BCLUW,36.0,47.0,76.6,70.1 - 80%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2011,Reading,6,1062,Center Point-Urbana,75.0,100.0,75.0,70.1 - 80%,"102 Trader
Center Point, Iowa 522130296
(42.187011739, -91.784729321)"
2011,Reading,7,936,Camanche,68.0,82.0,82.9,80.1 - 90%,"702 13th Ave
Camanche, Iowa 527301772
(41.78497779, -90.25908233)"
2011,Reading,4,423,Aurelia,11.0,15.0,73.3,70.1 - 80%,"300 Ash St
Aurelia, Iowa 51005
(42.71371202, -95.429734234)"
2011,Math,4,2862,Hartley-Melvin-Sanborn,47.0,51.0,92.2,90.1 - 100%,"240 1st Street SE
Hartley, Iowa 51346
(43.179893337, -95.473519546)"
2011,Math,7,1218,Clay Central-Everly,15.0,19.0,79.0,70.1 - 80%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2011,Math,4,1215,Clarksville,21.0,27.0,77.8,70.1 - 80%,"318 N Mather
Clarksville, Iowa 506190689
(42.787370153, -92.666493391)"
2011,Reading,11,1413,Coon Rapids-Bayard,28.0,36.0,77.8,70.1 - 80%,"905 North St
Coon Rapids, Iowa 50058
(41.877042762, -94.683929629)"
2011,Reading,8,6762,Wapsie Valley,31.0,37.0,83.8,80.1 - 90%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2011,Math,8,1917,Boyer Valley,24.0,31.0,77.4,70.1 - 80%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2011,Math,4,2682,GMG,33.0,38.0,86.8,80.1 - 90%,"306 Park Street
Garwin, Iowa 506329730
(42.094686311, -92.674180263)"
2011,Math,3,1975,River Valley,19.0,21.0,90.5,90.1 - 100%,"916 Hackberry St
Correctionville, Iowa 510160008
(42.479931109, -95.780794924)"
2011,Math,8,2511,Glenwood,123.0,152.0,80.9,80.1 - 90%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2011,Math,4,4644,Newell-Fonda,15.0,24.0,62.5,60.1 - 70%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2011,Reading,3,27,Adel-DeSoto-Minburn,89.0,105.0,84.8,80.1 - 90%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2011,Math,4,6762,Wapsie Valley,49.0,56.0,87.5,80.1 - 90%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2011,Reading,6,1206,Clarion-Goldfield,55.0,79.0,69.6,60.1 - 70%,"319 3rd Ave NE
Clarion, Iowa 505251113
(42.734357124001, -93.735960712)"
2011,Reading,5,5121,Panorama,38.0,47.0,80.9,80.1 - 90%,"701 W Main
Panora, Iowa 50216
(41.691569911001, -94.374259674)"
2011,Reading,5,5163,Pekin,53.0,57.0,93.0,90.1 - 100%,"1062 Birch Ave
Packwood, Iowa 525808542
(41.153002366, -92.159172999)"
2011,Reading,3,5184,Perry,93.0,139.0,66.9,60.1 - 70%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2011,Math,4,2846,Harris-Lake Park,18.0,18.0,100.0,90.1 - 100%,"905 South Market
Lake Park, Iowa 51347
(43.448198369, -95.323785409)"
2011,Reading,11,5049,Ottumwa,192.0,258.0,74.4,70.1 - 80%,"422 McCarroll Dr
Ottumwa, Iowa 52501
(41.054992799, -92.404760643)"
2011,Math,11,918,Calamus-Wheatland,32.0,37.0,86.5,80.1 - 90%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2011,Math,5,2169,Fairfield,83.0,104.0,79.8,70.1 - 80%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2011,Math,11,6093,Solon,75.0,89.0,84.3,80.1 - 90%,"301 S Iowa Street
Solon, Iowa 52333
(41.805373657, -91.495353613)"
2011,Math,5,7029,Williamsburg,66.0,71.0,93.0,90.1 - 100%,"810 W Walnut
Williamsburg, Iowa 52361
(41.662872606, -92.01335461)"
2011,Math,4,3312,Keokuk,102.0,122.0,83.6,80.1 - 90%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2011,Math,6,5184,Perry,71.0,124.0,57.3,50.1 - 60%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2011,Reading,7,5697,Rudd-Rockford-Marble Rk,24.0,37.0,64.9,60.1 - 70%,"1460 210th Street
Rockford, Iowa 504680218
(43.052034686, -92.915467057)"
2011,Reading,3,4788,Northwood-Kensett,21.0,25.0,84.0,80.1 - 90%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2011,Reading,7,999,Carroll,110.0,115.0,95.7,90.1 - 100%,"1026 N. Adams St
Carroll, Iowa 51401
(42.071095645, -94.866259295)"
2011,Math,11,1218,Clay Central-Everly,27.0,33.0,81.8,80.1 - 90%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2011,Math,11,4774,North Fayette,58.0,70.0,82.9,80.1 - 90%,"600 N. Pine Street
West Union, Iowa 521750073
(42.968944863001, -91.804546803)"
2011,Reading,3,1197,Clarinda,44.0,55.0,80.0,70.1 - 80%,"423 E. Nodaway
Clarinda, Iowa 51632
(40.743076415, -95.033335837)"
2011,Reading,3,3798,Logan-Magnolia,45.0,52.0,86.5,80.1 - 90%,"1200 N 2nd Ave
Logan, Iowa 515461060
(41.652914138, -95.789064186)"
2011,Reading,8,81,Albia,66.0,84.0,78.6,70.1 - 80%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2011,Reading,8,7098,Woodbury Central,34.0,42.0,81.0,80.1 - 90%,"408 South 4th Street
Moville, Iowa 51039
(42.484313339, -96.06924212)"
2011,Reading,7,1926,Durant,45.0,60.0,75.0,70.1 - 80%,"408 7th Street
Durant, Iowa 52747
(41.603403343, -90.913637233)"
2011,Math,3,1134,Charter Oak-Ute,18.0,20.0,90.0,80.1 - 90%,"321 Main St
Charter Oak, Iowa 514390077
(42.065630372001, -95.5911932)"
2011,Math,6,4779,North Polk,64.0,81.0,79.0,70.1 - 80%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2011,Math,7,2097,English Valleys,28.0,36.0,77.8,70.1 - 80%,"211 S College Street
North English, Iowa 52316
(41.513765134, -92.080480579)"
2011,Reading,5,6759,Wapello,47.0,54.0,87.0,80.1 - 90%,"406 Mechanic Street
Wapello, Iowa 52653
(41.182360744, -91.188414291)"
2011,Math,11,6462,Tri-County,19.0,26.0,73.1,70.1 - 80%,"3003 Highway 22
Thornburg, Iowa 50255
(41.452204594, -92.334002929)"
2011,Math,11,2781,Hampton-Dumont,76.0,99.0,76.8,70.1 - 80%,"601 - 12th Avenue NE
Hampton, Iowa 50441
(42.752611573, -93.198421245)"
2011,Math,6,6408,Tipton,47.0,63.0,74.6,70.1 - 80%,"400 E 6th St
Tipton, Iowa 52772
(41.769111389001, -91.119193238)"
2011,Reading,11,6138,Springville,19.0,25.0,76.0,70.1 - 80%,"400 Academy St
Springville, Iowa 523369657
(42.055167653, -91.444776226)"
2011,Math,6,3105,Independence,72.0,91.0,79.1,70.1 - 80%,"1207 1st St W
Independence, Iowa 50644
(42.468517757, -91.907844879)"
2011,Reading,5,4271,Mid-Prairie,64.0,81.0,79.0,70.1 - 80%,"1635 Highway 22 E
Wellman, Iowa 523560150
(41.467262682, -91.827416777)"
2011,Reading,8,5250,Pleasant Valley,232.0,286.0,81.1,80.1 - 90%,"525 Belmont Rd
Bettendorf, Iowa 52722
(41.552075023001, -90.466612678)"
2011,Math,4,5868,Sentral,9.0,11.0,81.8,80.1 - 90%,"308 310th Street
Fenton, Iowa 50539
(43.212368179, -94.412563015)"
2011,Reading,4,4437,Montezuma,25.0,34.0,73.5,70.1 - 80%,"504 N 4th St
Montezuma, Iowa 50171
(41.591280888, -92.5235874)"
2011,Reading,6,4491,Moravia,22.0,27.0,81.5,80.1 - 90%,"505 N Trussell St
Moravia, Iowa 52571
(40.89445017, -92.818025664)"
2011,Math,8,3168,IKM,52.0,58.0,89.7,80.1 - 90%,"755 Main Street
Manilla, Iowa 514540580
(41.889708051, -95.228760239)"
2011,Reading,4,5184,Perry,82.0,111.0,73.9,70.1 - 80%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2011,Math,3,6094,Southeast Warren,25.0,32.0,78.1,70.1 - 80%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2011,Reading,7,4023,Manson Northwest Webster,37.0,48.0,77.1,70.1 - 80%,"1016 Main Street
Manson, Iowa 505630387
(42.52976027, -94.534288056)"
2011,Reading,3,5049,Ottumwa,191.0,320.0,59.7,50.1 - 60%,"422 McCarroll Dr
Ottumwa, Iowa 52501
(41.054992799, -92.404760643)"
2011,Math,5,3330,Keota,17.0,21.0,81.0,80.1 - 90%,"400 N Ellis St
Keota, Iowa 52248
(41.367616835, -91.953600145)"
2011,Math,3,576,Belle Plaine,31.0,37.0,83.8,80.1 - 90%,"707-7th Street
Belle Plaine, Iowa 52208
(41.891861666, -92.27813409)"
2011,Reading,4,1503,Creston,56.0,83.0,67.5,60.1 - 70%,"801 N. Elm Street
Creston, Iowa 50801
(41.066193306, -94.363810291)"
2011,Reading,5,1095,Central Lyon,38.0,39.0,97.4,90.1 - 100%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2011,Math,6,1206,Clarion-Goldfield,62.0,79.0,78.5,70.1 - 80%,"319 3rd Ave NE
Clarion, Iowa 505251113
(42.734357124001, -93.735960712)"
2011,Math,3,6417,Titonka,9.0,13.0,69.2,60.1 - 70%,"543 Dieckman St. NE.
Titonka, Iowa 50480
(43.240159654, -94.040072731)"
2011,Reading,3,4269,Midland,20.0,24.0,83.3,80.1 - 90%,"109 W. Green Street
Wyoming, Iowa 52362
(42.06066169, -91.006033654)"
2011,Reading,11,3231,Johnston,342.0,389.0,87.9,80.1 - 90%,"5608 Merle Hay Road
Johnston, Iowa 50131
(41.662290255, -93.697797138)"
2011,Math,3,333,Armstrong-Ringsted,21.0,23.0,91.3,90.1 - 100%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2011,Math,6,441,A-H-S-T,43.0,49.0,87.8,80.1 - 90%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2011,Reading,8,6219,Storm Lake,77.0,131.0,58.8,50.1 - 60%,"419 Lake Ave
Storm Lake, Iowa 505880638
(42.642078939001, -95.200823167)"
2011,Math,11,3186,Janesville,20.0,21.0,95.2,90.1 - 100%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2011,Reading,6,4122,Martensdale-St Marys,18.0,34.0,52.9,50.1 - 60%,"390 Burlington
Martensdale, Iowa 50160
(41.372996559, -93.735495715)"
2011,Math,6,2502,Gladbrook-Reinbeck,20.0,27.0,74.1,70.1 - 80%,"300 Cedar Street
Reinbeck, Iowa 50669
(42.318498668, -92.599634434)"
2011,Reading,6,6120,Spirit Lake,90.0,106.0,84.9,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2011,Reading,7,1211,Clarke,66.0,90.0,73.3,70.1 - 80%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2011,Reading,6,1233,Clear Lake,52.0,72.0,72.2,70.1 - 80%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2011,Reading,4,609,Benton,90.0,98.0,91.8,90.1 - 100%,"304 1st St
Van Horne, Iowa 52346
(42.010130719, -92.085777924)"
2011,Math,6,3942,Madrid,45.0,53.0,84.9,80.1 - 90%,"201 N. Main
Madrid, Iowa 50156
(41.877793971, -93.822980389)"
2011,Math,3,4860,Odebolt-Arthur,22.0,27.0,81.5,80.1 - 90%,"600 S. Maple
Odebolt, Iowa 514580475
(42.310292609001, -95.251885669)"
2011,Reading,7,1719,Denver,50.0,57.0,87.7,80.1 - 90%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2011,Math,11,1953,Earlham,41.0,48.0,85.4,80.1 - 90%,"535 N Chestnut Ave
Earlham, Iowa 50072
(41.495707827001, -94.12303199)"
2011,Reading,11,1638,Decorah,120.0,130.0,92.3,90.1 - 100%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2011,Math,4,6961,Western Dubuque,174.0,197.0,88.3,80.1 - 90%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2011,Reading,8,4356,Missouri Valley,43.0,54.0,79.6,70.1 - 80%,"109 East Michigan Street
Missouri Valley, Iowa 51555
(41.559428362, -95.894151136)"
2011,Reading,7,6120,Spirit Lake,76.0,91.0,83.5,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
