School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2005,Math,4,2457,George-Little Rock,23.0,26.0,88.5,80.1 - 90%,"500 E Indiana Ave
George, Iowa 51237
(43.34142499, -95.997689525)"
2005,Reading,8,3168,IKM,23.0,30.0,76.7,70.1 - 80%,"755 Main Street
Manilla, Iowa 514540580
(41.889708051, -95.228760239)"
2005,Reading,11,3645,Lewis Central,151.0,193.0,78.2,70.1 - 80%,"4121 Harry Langdon Blvd
Council Bluffs, Iowa 51503
(41.220978391, -95.818439144)"
2005,Math,11,4572,Murray,17.0,28.0,60.7,60.1 - 70%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2005,Reading,8,6039,Sioux City,604.0,976.0,61.9,60.1 - 70%,"627 4th St
Sioux City, Iowa 51101
(42.494227355, -96.402180665)"
2005,Math,11,1975,River Valley,34.0,43.0,79.1,70.1 - 80%,"916 Hackberry St
Correctionville, Iowa 510160008
(42.479931109, -95.780794924)"
2005,Math,4,4536,Mount Pleasant,117.0,150.0,78.0,70.1 - 80%,"307 E. Monroe, Suite 201
Mount Pleasant, Iowa 52641
(40.9662821, -91.550284312)"
2005,Math,11,5643,Roland-Story,71.0,84.0,84.5,80.1 - 90%,"1009 Story St
Story City, Iowa 50248
(42.188027095, -93.588865664)"
2005,Reading,11,4041,Maquoketa,94.0,148.0,63.5,60.1 - 70%,"612 So Vermont
Maquoketa, Iowa 52060
(42.060815723, -90.67317784)"
2005,Reading,8,6987,West Monona,27.0,47.0,57.4,50.1 - 60%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2005,Math,8,603,Bennett,13.0,14.0,92.9,90.1 - 100%,"300 Cedar St
Bennett, Iowa 527210343
(41.74020378, -90.976064551)"
2005,Reading,11,1908,Dunkerton,23.0,30.0,76.7,70.1 - 80%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2005,Reading,4,3168,IKM,18.0,21.0,85.7,80.1 - 90%,"755 Main Street
Manilla, Iowa 514540580
(41.889708051, -95.228760239)"
2005,Math,4,333,Armstrong-Ringsted,18.0,25.0,72.0,70.1 - 80%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2005,Math,11,1215,Clarksville,15.0,21.0,71.4,70.1 - 80%,"318 N Mather
Clarksville, Iowa 506190689
(42.787370153, -92.666493391)"
2005,Math,4,261,Ankeny,421.0,473.0,89.0,80.1 - 90%,"306 SW School Street
Ankeny, Iowa 50023
(41.729421311, -93.603308286)"
2005,Math,8,6651,Villisca,32.0,34.0,94.1,90.1 - 100%,"406 East Third Street
Villisca, Iowa 50864
(40.92958893, -94.975704662)"
2005,Math,8,504,Battle Creek-Ida Grove,51.0,62.0,82.3,80.1 - 90%,"900 John Montgomery Dr
Ida Grove, Iowa 51445
(42.335841611, -95.463490416)"
2005,Reading,4,2727,Grundy Center,38.0,45.0,84.4,80.1 - 90%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2005,Math,4,6762,Wapsie Valley,43.0,50.0,86.0,80.1 - 90%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2005,Reading,11,4446,Monticello,85.0,96.0,88.5,80.1 - 90%,"711 S Maple St
Monticello, Iowa 52310
(42.233168758, -91.18673067)"
2005,Reading,4,981,Carlisle,76.0,88.0,86.4,80.1 - 90%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2005,Reading,8,270,Anthon-Oto,62.0,81.0,76.5,70.1 - 80%,"110 W Division
Anthon, Iowa 510040819
(42.385483794, -95.868360143)"
2005,Math,8,6345,Terril,24.0,36.0,66.7,60.1 - 70%,"101 So. Schooley St
Terril, Iowa 513640128
(43.304969384, -94.973408828)"
2005,Reading,8,5486,Remsen-Union,17.0,27.0,63.0,60.1 - 70%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2005,Reading,4,2988,Hinton,25.0,32.0,78.1,70.1 - 80%,"315 W Grand
Hinton, Iowa 51024
(42.625597885001, -96.295227364)"
2005,Reading,8,3978,Malvern,12.0,18.0,66.7,60.1 - 70%,"422 Main Street
Malvern, Iowa 51551
(41.0030802, -95.585124132)"
2005,Reading,4,414,Audubon,52.0,60.0,86.7,80.1 - 90%,"800 3rd Ave
Audubon, Iowa 50025
(41.714973036, -94.922657103)"
2005,Reading,4,270,Anthon-Oto,21.0,22.0,95.5,90.1 - 100%,"110 W Division
Anthon, Iowa 510040819
(42.385483794, -95.868360143)"
2005,Reading,8,2727,Grundy Center,47.0,59.0,79.7,70.1 - 80%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2005,Math,4,6219,Storm Lake,77.0,118.0,65.3,60.1 - 70%,"419 Lake Ave
Storm Lake, Iowa 505880638
(42.642078939001, -95.200823167)"
2005,Math,4,6091,Southern Cal,25.0,34.0,73.5,70.1 - 80%,"709 W Main St
Lake City, Iowa 51449
(42.267315878, -94.741237078)"
2005,Math,11,1944,Eagle Grove,37.0,63.0,58.7,50.1 - 60%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2005,Math,11,3114,Indianola,207.0,229.0,90.4,90.1 - 100%,"1304 E 2nd Ave
Indianola, Iowa 50125
(41.357997978, -93.542849802)"
2005,Reading,8,4527,Mount Ayr,38.0,50.0,76.0,70.1 - 80%,"1001 E Columbus St
Mount Ayr, Iowa 50854
(40.718249217, -94.227191155)"
2005,Reading,4,4131,Mason City,218.0,286.0,76.2,70.1 - 80%,"1515 S. Pennsylvania Ave
Mason City, Iowa 50401
(43.166840753, -93.198492687)"
2005,Math,8,2754,Guthrie Center,31.0,40.0,77.5,70.1 - 80%,"906 School St
Guthrie Center, Iowa 50115
(41.668573446, -94.496718313)"
2005,Math,4,1197,Clarinda,37.0,49.0,75.5,70.1 - 80%,"423 E. Nodaway
Clarinda, Iowa 51632
(40.743076415, -95.033335837)"
2005,Math,11,4527,Mount Ayr,38.0,51.0,74.5,70.1 - 80%,"1001 E Columbus St
Mount Ayr, Iowa 50854
(40.718249217, -94.227191155)"
2005,Math,8,6985,West Marshall,54.0,70.0,77.1,70.1 - 80%,"601 3rd St. NW
State Center, Iowa 502470670
(42.018512416, -93.170507544)"
2005,Math,8,7056,Winterset,99.0,133.0,74.4,70.1 - 80%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
2005,Reading,8,3033,Hubbard-Radcliffe,26.0,37.0,70.3,70.1 - 80%,"200 Chestnut
Hubbard, Iowa 50122
(42.304392476, -93.301573303)"
2005,Math,11,4890,Okoboji,58.0,66.0,87.9,80.1 - 90%,"1205 7th St
Milford, Iowa 51351
(43.321807506, -95.152847312)"
2005,Math,4,2295,Forest City,67.0,74.0,90.5,90.1 - 100%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2005,Math,8,472,Ballard,91.0,102.0,89.2,80.1 - 90%,"509 N Main Avenue
Huxley, Iowa 501240307
(41.897429491, -93.606247195)"
2005,Reading,4,1576,Dallas Center-Grimes,100.0,108.0,92.6,90.1 - 100%,"1414 Walnut St, Ste. 200
Dallas Center, Iowa 50063
(41.684340466, -93.961457206)"
2005,Math,4,1719,Denver,44.0,56.0,78.6,70.1 - 80%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2005,Math,4,6098,South Tama County,63.0,106.0,59.4,50.1 - 60%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2005,Math,8,747,Boyden-Hull,31.0,45.0,68.9,60.1 - 70%,"801 First Street
Hull, Iowa 512390678
(43.188673632, -96.136312358)"
2005,Math,11,6536,Union,59.0,89.0,66.3,60.1 - 70%,"200 Adams St
La Porte City, Iowa 506511143
(42.314613123, -92.198156513)"
2005,Math,11,3978,Malvern,19.0,28.0,67.9,60.1 - 70%,"422 Main Street
Malvern, Iowa 51551
(41.0030802, -95.585124132)"
2005,Math,11,6012,Sigourney,39.0,56.0,69.6,60.1 - 70%,"300 West Kelly
Sigourney, Iowa 52591
(41.324538019001, -92.208010827)"
2005,Reading,8,6943,West Central,16.0,21.0,76.2,70.1 - 80%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2005,Math,4,135,Allamakee,78.0,91.0,85.7,80.1 - 90%,"1059 3rd Ave NW
Waukon, Iowa 52172
(43.271898976001, -91.490592704)"
2005,Math,11,609,Benton,101.0,122.0,82.8,80.1 - 90%,"304 1st St
Van Horne, Iowa 52346
(42.010130719, -92.085777924)"
2005,Math,11,6961,Western Dubuque,191.0,219.0,87.2,80.1 - 90%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2005,Reading,11,2088,Emmetsburg,42.0,59.0,71.2,70.1 - 80%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2005,Math,11,6098,South Tama County,68.0,103.0,66.0,60.1 - 70%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2005,Math,8,2846,Harris-Lake Park,18.0,19.0,94.7,90.1 - 100%,"905 South Market
Lake Park, Iowa 51347
(43.448198369, -95.323785409)"
2005,Reading,8,5724,Ruthven-Ayrshire,10.0,13.0,76.9,70.1 - 80%,"1505 Washington St
Ruthven, Iowa 51358
(43.131108351, -94.899973418)"
2005,Reading,11,4644,Newell-Fonda,26.0,39.0,66.7,60.1 - 70%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2005,Math,11,6219,Storm Lake,88.0,132.0,66.7,60.1 - 70%,"419 Lake Ave
Storm Lake, Iowa 505880638
(42.642078939001, -95.200823167)"
2005,Reading,8,1095,Central Lyon,44.0,53.0,83.0,80.1 - 90%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2005,Math,11,585,Bellevue,49.0,59.0,83.1,80.1 - 90%,"1601 State St
Bellevue, Iowa 520310976
(42.253924855, -90.441917063)"
2005,Reading,11,6651,Villisca,23.0,30.0,76.7,70.1 - 80%,"406 East Third Street
Villisca, Iowa 50864
(40.92958893, -94.975704662)"
2005,Reading,4,1337,College,219.0,267.0,82.0,80.1 - 90%,"401 76th Ave SW
Cedar Rapids, Iowa 52404
(41.905052988, -91.668080376)"
2005,Reading,11,4779,North Polk,60.0,70.0,85.7,80.1 - 90%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2005,Math,8,1638,Decorah,86.0,105.0,81.9,80.1 - 90%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2005,Reading,8,540,BCLUW,57.0,63.0,90.5,90.1 - 100%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2005,Reading,11,6579,Urbandale,215.0,253.0,85.0,80.1 - 90%,"11152 Aurora Avenue
Urbandale, Iowa 503227903
(41.637839566, -93.77152693)"
2005,Math,11,513,Baxter,22.0,27.0,81.5,80.1 - 90%,"202 E State
Baxter, Iowa 50028
(41.826357902, -93.149370912)"
2005,Math,11,7056,Winterset,86.0,106.0,81.1,80.1 - 90%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
2005,Math,4,3906,Lynnville-Sully,26.0,35.0,74.3,70.1 - 80%,"12476 Hwy F62 E
Sully, Iowa 502510210
(41.581097841, -92.85371067)"
2005,Reading,8,873,North Iowa,27.0,39.0,69.2,60.1 - 70%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2005,Reading,8,720,Bondurant-Farrar,53.0,78.0,67.9,60.1 - 70%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2005,Reading,4,6453,Treynor,44.0,51.0,86.3,80.1 - 90%,"102 E Main St
Treynor, Iowa 515750369
(41.232413088001, -95.608719407)"
2005,Reading,4,6987,West Monona,38.0,51.0,74.5,70.1 - 80%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2005,Math,11,3375,Knoxville,127.0,171.0,74.3,70.1 - 80%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2005,Reading,4,1638,Decorah,96.0,110.0,87.3,80.1 - 90%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2005,Math,4,3060,Humboldt,54.0,65.0,83.1,80.1 - 90%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2005,Reading,8,333,Armstrong-Ringsted,19.0,22.0,86.4,80.1 - 90%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2005,Math,8,3375,Knoxville,110.0,147.0,74.8,70.1 - 80%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2005,Math,4,4689,New London,23.0,35.0,65.7,60.1 - 70%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2005,Reading,8,504,Battle Creek-Ida Grove,46.0,62.0,74.2,70.1 - 80%,"900 John Montgomery Dr
Ida Grove, Iowa 51445
(42.335841611, -95.463490416)"
2005,Reading,11,6030,Sioux Center,64.0,76.0,84.2,80.1 - 90%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2005,Reading,11,3204,Jesup,48.0,68.0,70.6,70.1 - 80%,"531 Prospect
Jesup, Iowa 506480287
(42.479597359, -92.064678773)"
2005,Reading,8,5877,Sergeant Bluff-Luton,73.0,108.0,67.6,60.1 - 70%,"201 Port Neal Road
Sergeant Bluff, Iowa 51054
(42.398882789, -96.355522509)"
2005,Math,8,6987,West Monona,31.0,47.0,66.0,60.1 - 70%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2005,Reading,11,1233,Clear Lake,77.0,93.0,82.8,80.1 - 90%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2005,Math,4,5184,Perry,80.0,112.0,71.4,70.1 - 80%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2005,Reading,4,6615,Van Meter,29.0,33.0,87.9,80.1 - 90%,"520 1st Ave
Van Meter, Iowa 50261
(41.529258443, -93.953005731)"
2005,Reading,11,6759,Wapello,39.0,58.0,67.2,60.1 - 70%,"406 Mechanic Street
Wapello, Iowa 52653
(41.182360744, -91.188414291)"
2005,Reading,11,6615,Van Meter,37.0,41.0,90.2,90.1 - 100%,"520 1st Ave
Van Meter, Iowa 50261
(41.529258443, -93.953005731)"
2005,Reading,8,387,Atlantic,78.0,121.0,64.5,60.1 - 70%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2005,Math,4,1917,Boyer Valley,21.0,28.0,75.0,70.1 - 80%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2005,Math,11,4788,Northwood-Kensett,27.0,32.0,84.4,80.1 - 90%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2005,Reading,8,5301,Pomeroy-Palmer,15.0,16.0,93.8,90.1 - 100%,"202 E Harrison St
Pomeroy , Iowa 50575
(42.545709217, -94.682604485)"
2005,Reading,4,4491,Moravia,19.0,21.0,90.5,90.1 - 100%,"505 N Trussell St
Moravia, Iowa 52571
(40.89445017, -92.818025664)"
2005,Reading,8,594,Belmond-Klemme,30.0,46.0,65.2,60.1 - 70%,"411 10th Ave NE
Belmond, Iowa 504211698
(42.848954097001, -93.603450386)"
2005,Math,11,3119,Interstate 35,35.0,57.0,61.4,60.1 - 70%,"405 E North St
Truro, Iowa 50257
(41.20994604, -93.842699709)"
2005,Math,4,1476,Council Bluffs,449.0,608.0,73.8,70.1 - 80%,"300 W Broadway
Council Bluffs, Iowa 51503
(41.260936672, -95.848610653)"
2005,Math,4,72,Albert City-Truesdale,14.0,14.0,100.0,90.1 - 100%,"300 Orchard
Albert City, Iowa 50510
(42.78271724, -94.949880386)"
2005,Reading,4,3312,Keokuk,110.0,140.0,78.6,70.1 - 80%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2005,Math,4,63,Akron Westfield,31.0,39.0,79.5,70.1 - 80%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2005,Math,11,1863,Dubuque,602.0,779.0,77.3,70.1 - 80%,"2300 Chaney Road
Dubuque, Iowa 52001
(42.511203923, -90.706179714)"
2005,Reading,4,4419,MFL MarMac,49.0,53.0,92.5,90.1 - 100%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2005,Math,11,7098,Woodbury Central,34.0,40.0,85.0,80.1 - 90%,"408 South 4th Street
Moville, Iowa 51039
(42.484313339, -96.06924212)"
2005,Reading,8,4104,Marshalltown,206.0,361.0,57.1,50.1 - 60%,"1002 SOuth 3rd Ave.
Marshalltown, Iowa 501583987
(42.036421181, -92.907823838)"
2005,Math,11,1233,Clear Lake,80.0,93.0,86.0,80.1 - 90%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2005,Math,11,873,North Iowa,37.0,52.0,71.2,70.1 - 80%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2005,Math,11,918,Calamus-Wheatland,38.0,43.0,88.4,80.1 - 90%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2005,Reading,8,3141,Iowa City,521.0,699.0,74.5,70.1 - 80%,"1725 N. Dodge Street
Iowa City, Iowa 52245
(41.680405278, -91.509737266)"
2005,Reading,8,5166,Pella,118.0,139.0,84.9,80.1 - 90%,"210 E University St
Pella, Iowa 50219
(41.40024356, -92.903888016)"
2005,Math,4,6408,Tipton,38.0,47.0,80.9,80.1 - 90%,"400 E 6th St
Tipton, Iowa 52772
(41.769111389001, -91.119193238)"
2005,Math,8,3609,Lenox,17.0,22.0,77.3,70.1 - 80%,"600 S Locust
Lenox, Iowa 50851
(40.875287385, -94.555878104)"
2005,Math,8,6633,Ventura,23.0,28.0,82.1,80.1 - 90%,"110 S. Main Street
Ventura, Iowa 504820018
(43.12835915, -93.477737814)"
2005,Reading,4,1602,Danville,30.0,39.0,76.9,70.1 - 80%,"419 S Main
Danville, Iowa 52623
(40.860760597, -91.314672134)"
2005,Reading,11,387,Atlantic,89.0,112.0,79.5,70.1 - 80%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2005,Math,4,7002,Whiting,12.0,12.0,100.0,90.1 - 100%,"606 West St
Whiting, Iowa 51063
(42.127623791, -96.155641786)"
2005,Reading,11,3312,Keokuk,98.0,140.0,70.0,60.1 - 70%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2005,Math,4,609,Benton,102.0,108.0,94.4,90.1 - 100%,"304 1st St
Van Horne, Iowa 52346
(42.010130719, -92.085777924)"
2005,Math,8,3420,Lake Mills,45.0,52.0,86.5,80.1 - 90%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2005,Reading,11,126,Algona,80.0,98.0,81.6,80.1 - 90%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2005,Math,4,540,BCLUW,41.0,47.0,87.2,80.1 - 90%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2005,Math,11,6592,Van Buren,56.0,64.0,87.5,80.1 - 90%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2005,Reading,4,2295,Forest City,66.0,74.0,89.2,80.1 - 90%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2005,Math,11,3715,Linn-Mar,256.0,273.0,93.8,90.1 - 100%,"2999 N 10th St
Marion, Iowa 52302
(42.051270637, -91.59936405)"
2005,Reading,4,4203,Mediapolis,62.0,67.0,92.5,90.1 - 100%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2005,Math,4,1211,Clarke,72.0,88.0,81.8,80.1 - 90%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2005,Reading,4,171,Alta,31.0,38.0,81.6,80.1 - 90%,"101 W 5th St
Alta, Iowa 51002
(42.670511869, -95.304289487)"
2005,Reading,11,5184,Perry,89.0,124.0,71.8,70.1 - 80%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2005,Math,11,4023,Manson Northwest Webster,49.0,61.0,80.3,80.1 - 90%,"1016 Main Street
Manson, Iowa 505630387
(42.52976027, -94.534288056)"
2005,Reading,4,1701,Denison,86.0,119.0,72.3,70.1 - 80%,"819 N 16th St
Denison, Iowa 51442
(42.026357151, -95.348689731)"
2005,Reading,8,4518,Moulton-Udell,16.0,19.0,84.2,80.1 - 90%,"305 E 8th
Moulton, Iowa 52572
(40.68897702, -92.675134563)"
2005,Reading,8,6030,Sioux Center,53.0,74.0,71.6,70.1 - 80%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2005,Math,4,4086,Marion,122.0,143.0,85.3,80.1 - 90%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2005,Math,4,6633,Ventura,27.0,30.0,90.0,80.1 - 90%,"110 S. Main Street
Ventura, Iowa 504820018
(43.12835915, -93.477737814)"
