School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2009,Reading,4,6246,Stratford,11.0,12.0,91.7,90.1 - 100%,"1000 Shakespeare Ave
Stratford, Iowa 502490190
(42.272733606, -93.927083422)"
2009,Math,5,5486,Remsen-Union,21.0,28.0,75.0,70.1 - 80%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2009,Math,11,1116,Charles City,101.0,123.0,82.1,80.1 - 90%,"500 N Grand Ave
Charles City, Iowa 50616
(43.067399999, -92.672481029)"
2009,Reading,5,6096,Southeast Webster Grand,32.0,36.0,88.9,80.1 - 90%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2009,Reading,8,7092,Woodbine,28.0,36.0,77.8,70.1 - 80%,"501 Weare St
Woodbine, Iowa 51579
(41.737231207, -95.706557351)"
2009,Reading,3,4269,Midland,27.0,34.0,79.4,70.1 - 80%,"109 W. Green Street
Wyoming, Iowa 52362
(42.06066169, -91.006033654)"
2009,Math,6,2088,Emmetsburg,34.0,45.0,75.6,70.1 - 80%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2009,Reading,7,99,Alburnett,33.0,46.0,71.7,70.1 - 80%,"131 Roosevelt Street
Alburnett, Iowa 52202
(42.1494969, -91.619989894)"
2009,Reading,8,2754,Guthrie Center,28.0,33.0,84.9,80.1 - 90%,"906 School St
Guthrie Center, Iowa 50115
(41.668573446, -94.496718313)"
2009,Math,3,6165,Stanton,13.0,13.0,100.0,90.1 - 100%,"605 Elliott Street
Stanton, Iowa 51573
(40.984178043001, -95.100395388)"
2009,Reading,6,1791,Dike-New Hartford,40.0,47.0,85.1,80.1 - 90%,"330 Main St
Dike, Iowa 50624
(42.466920106, -92.628130775)"
2009,Reading,8,6990,West Sioux,28.0,38.0,73.7,70.1 - 80%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2009,Math,3,4778,North Kossuth,16.0,19.0,84.2,80.1 - 90%,"203 5th Street North
Swea City, Iowa 50590
(43.383718628, -94.312397755)"
2009,Reading,7,1152,Cherokee,47.0,71.0,66.2,60.1 - 70%,"600 W. Bluff Street
Cherokee, Iowa 51012
(42.754665717, -95.55589844)"
2009,Reading,5,6246,Stratford,10.0,12.0,83.3,80.1 - 90%,"1000 Shakespeare Ave
Stratford, Iowa 502490190
(42.272733606, -93.927083422)"
2009,Math,7,27,Adel-DeSoto-Minburn,82.0,93.0,88.2,80.1 - 90%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2009,Math,7,4774,North Fayette,40.0,46.0,87.0,80.1 - 90%,"600 N. Pine Street
West Union, Iowa 521750073
(42.968944863001, -91.804546803)"
2009,Reading,4,270,Anthon-Oto,10.0,14.0,71.4,70.1 - 80%,"110 W Division
Anthon, Iowa 510040819
(42.385483794, -95.868360143)"
2009,Math,3,126,Algona,67.0,73.0,91.8,90.1 - 100%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2009,Math,11,6985,West Marshall,48.0,64.0,75.0,70.1 - 80%,"601 3rd St. NW
State Center, Iowa 502470670
(42.018512416, -93.170507544)"
2009,Reading,7,5625,Rockwell City-Lytton,24.0,30.0,80.0,70.1 - 80%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2009,Reading,11,999,Carroll,94.0,120.0,78.3,70.1 - 80%,"1026 N. Adams St
Carroll, Iowa 51401
(42.071095645, -94.866259295)"
2009,Reading,7,3033,Hubbard-Radcliffe,42.0,57.0,73.7,70.1 - 80%,"200 Chestnut
Hubbard, Iowa 50122
(42.304392476, -93.301573303)"
2009,Reading,4,1737,Des Moines,1378.0,2039.0,67.6,60.1 - 70%,"901 Walnut Street
Des Moines, Iowa 50309
(41.584997496, -93.62919604)"
2009,Math,4,261,Ankeny,516.0,593.0,87.0,80.1 - 90%,"306 SW School Street
Ankeny, Iowa 50023
(41.729421311, -93.603308286)"
2009,Math,6,4043,Maquoketa Valley,37.0,47.0,78.7,70.1 - 80%,"112 3rd Street
Delhi, Iowa 52223
(42.426189723, -91.33077292)"
2009,Math,3,4779,North Polk,66.0,86.0,76.7,70.1 - 80%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2009,Reading,7,747,Boyden-Hull,26.0,38.0,68.4,60.1 - 70%,"801 First Street
Hull, Iowa 512390678
(43.188673632, -96.136312358)"
2009,Math,5,5463,Red Oak,43.0,63.0,68.3,60.1 - 70%,"2011 North 8th
Red Oak, Iowa 51566
(41.021899053, -95.223325144)"
2009,Reading,11,6750,Walnut,12.0,16.0,75.0,70.1 - 80%,"415 Antique City Dr
Walnut, Iowa 51577
(41.479390867, -95.222083919)"
2009,Reading,4,2673,Nodaway Valley,40.0,49.0,81.6,80.1 - 90%,"410 NW 2nd
Greenfield, Iowa 50849
(41.308043141001, -94.462689109)"
2009,Math,8,3609,Lenox,14.0,24.0,58.3,50.1 - 60%,"600 S Locust
Lenox, Iowa 50851
(40.875287385, -94.555878104)"
2009,Reading,11,3645,Lewis Central,137.0,188.0,72.9,70.1 - 80%,"4121 Harry Langdon Blvd
Council Bluffs, Iowa 51503
(41.220978391, -95.818439144)"
2009,Math,5,3154,Iowa Valley,34.0,42.0,81.0,80.1 - 90%,"359 E Hilton St
Marengo, Iowa 52301
(41.798598129, -92.066585859)"
2009,Math,7,5877,Sergeant Bluff-Luton,86.0,104.0,82.7,80.1 - 90%,"201 Port Neal Road
Sergeant Bluff, Iowa 51054
(42.398882789, -96.355522509)"
2009,Reading,11,6762,Wapsie Valley,43.0,49.0,87.8,80.1 - 90%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2009,Reading,11,1611,Davenport,635.0,905.0,70.2,70.1 - 80%,"1606 Brady St
Davenport, Iowa 52803
(41.536181077, -90.574097107)"
2009,Reading,6,5463,Red Oak,47.0,67.0,70.2,70.1 - 80%,"2011 North 8th
Red Oak, Iowa 51566
(41.021899053, -95.223325144)"
2009,Reading,8,4419,MFL MarMac,47.0,57.0,82.5,80.1 - 90%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2009,Reading,5,2781,Hampton-Dumont,56.0,77.0,72.7,70.1 - 80%,"601 - 12th Avenue NE
Hampton, Iowa 50441
(42.752611573, -93.198421245)"
2009,Math,3,5283,Pocahontas Area,25.0,27.0,92.6,90.1 - 100%,"202 1st Ave SW
Pocahontas, Iowa 50574
(42.731606628, -94.673350034)"
2009,Math,8,4878,Ogden,45.0,53.0,84.9,80.1 - 90%,"732 W Division
Ogden, Iowa 502120250
(42.034567065, -94.036676207)"
2009,Math,4,6950,West Delaware County,70.0,92.0,76.1,70.1 - 80%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2009,Math,7,2295,Forest City,74.0,83.0,89.2,80.1 - 90%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2009,Reading,11,423,Aurelia,20.0,22.0,90.9,90.1 - 100%,"300 Ash St
Aurelia, Iowa 51005
(42.71371202, -95.429734234)"
2009,Reading,11,6950,West Delaware County,102.0,130.0,78.5,70.1 - 80%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2009,Reading,6,6937,West Burlington,33.0,49.0,67.4,60.1 - 70%,"607 Ramsey St
West Burlington, Iowa 52655
(40.820228036, -91.159167305)"
2009,Math,7,981,Carlisle,109.0,134.0,81.3,80.1 - 90%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2009,Math,3,999,Carroll,102.0,126.0,81.0,80.1 - 90%,"1026 N. Adams St
Carroll, Iowa 51401
(42.071095645, -94.866259295)"
2009,Math,5,4689,New London,32.0,43.0,74.4,70.1 - 80%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2009,Math,6,171,Alta,25.0,30.0,83.3,80.1 - 90%,"101 W 5th St
Alta, Iowa 51002
(42.670511869, -95.304289487)"
2009,Math,5,7092,Woodbine,19.0,23.0,82.6,80.1 - 90%,"501 Weare St
Woodbine, Iowa 51579
(41.737231207, -95.706557351)"
2009,Math,6,5994,Sibley-Ocheyedan,42.0,52.0,80.8,80.1 - 90%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2009,Math,4,6937,West Burlington,33.0,48.0,68.8,60.1 - 70%,"607 Ramsey St
West Burlington, Iowa 52655
(40.820228036, -91.159167305)"
2009,Reading,5,225,Ames,211.0,231.0,91.3,90.1 - 100%,"415 Stanton Ave
Ames, Iowa 50014
(42.017921297001, -93.648547461)"
2009,Reading,3,6759,Wapello,43.0,51.0,84.3,80.1 - 90%,"406 Mechanic Street
Wapello, Iowa 52653
(41.182360744, -91.188414291)"
2009,Reading,4,63,Akron Westfield,40.0,46.0,87.0,80.1 - 90%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2009,Reading,11,4775,Northeast Hamilton,17.0,21.0,81.0,80.1 - 90%,"606 Illinois St
Blairsburg, Iowa 50034
(42.480561718001, -93.639521298)"
2009,Math,11,4797,Norwalk,135.0,157.0,86.0,80.1 - 90%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2009,Math,3,3942,Madrid,37.0,46.0,80.4,80.1 - 90%,"201 N. Main
Madrid, Iowa 50156
(41.877793971, -93.822980389)"
2009,Math,11,4131,Mason City,216.0,266.0,81.2,80.1 - 90%,"1515 S. Pennsylvania Ave
Mason City, Iowa 50401
(43.166840753, -93.198492687)"
2009,Reading,11,2403,Garner-Hayfield,46.0,52.0,88.5,80.1 - 90%,"605 Lyon Street
Garner, Iowa 504380449
(43.090488817, -93.610079275)"
2009,Reading,5,5976,Shenandoah,55.0,75.0,73.3,70.1 - 80%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2009,Reading,3,6961,Western Dubuque,149.0,184.0,81.0,80.1 - 90%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2009,Reading,6,3375,Knoxville,96.0,132.0,72.7,70.1 - 80%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2009,Reading,4,4041,Maquoketa,69.0,98.0,70.4,70.1 - 80%,"612 So Vermont
Maquoketa, Iowa 52060
(42.060815723, -90.67317784)"
2009,Reading,8,6264,West Central Valley,43.0,49.0,87.8,80.1 - 90%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2009,Reading,4,441,A-H-S-T,32.0,44.0,72.7,70.1 - 80%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2009,Math,7,7002,Whiting,14.0,16.0,87.5,80.1 - 90%,"606 West St
Whiting, Iowa 51063
(42.127623791, -96.155641786)"
2009,Math,3,6094,Southeast Warren,33.0,39.0,84.6,80.1 - 90%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2009,Math,4,5868,Sentral,10.0,11.0,90.9,90.1 - 100%,"308 310th Street
Fenton, Iowa 50539
(43.212368179, -94.412563015)"
2009,Math,4,6462,Tri-County,17.0,25.0,68.0,60.1 - 70%,"3003 Highway 22
Thornburg, Iowa 50255
(41.452204594, -92.334002929)"
2009,Math,6,918,Calamus-Wheatland,31.0,40.0,77.5,70.1 - 80%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2009,Reading,3,7056,Winterset,96.0,116.0,82.8,80.1 - 90%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
2009,Reading,3,5643,Roland-Story,66.0,77.0,85.7,80.1 - 90%,"1009 Story St
Story City, Iowa 50248
(42.188027095, -93.588865664)"
2009,Reading,3,7038,Wilton,46.0,55.0,83.6,80.1 - 90%,"1002 Cypress St
Wilton, Iowa 52778
(41.594973249, -91.011281286)"
2009,Reading,7,6983,West Lyon,42.0,49.0,85.7,80.1 - 90%,"1787 182nd Street
Inwood, Iowa 51240
(43.302157276, -96.443976618)"
2009,Reading,6,3816,Lone Tree,31.0,37.0,83.8,80.1 - 90%,"303 S Devoe St
Lone Tree, Iowa 52755
(41.48488149, -91.425737073)"
2009,Reading,3,5121,Panorama,38.0,53.0,71.7,70.1 - 80%,"701 W Main
Panora, Iowa 50216
(41.691569911001, -94.374259674)"
2009,Reading,5,6969,West Harrison,26.0,33.0,78.8,70.1 - 80%,"410 Pine St
Mondamin, Iowa 51557
(41.709263024, -96.0179304)"
2009,Reading,5,1719,Denver,53.0,53.0,100.0,90.1 - 100%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2009,Math,4,4086,Marion,102.0,131.0,77.9,70.1 - 80%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2009,Math,11,2511,Glenwood,105.0,137.0,76.6,70.1 - 80%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2009,Math,11,4122,Martensdale-St Marys,31.0,41.0,75.6,70.1 - 80%,"390 Burlington
Martensdale, Iowa 50160
(41.372996559, -93.735495715)"
2009,Math,7,18,Adair-Casey,21.0,26.0,80.8,80.1 - 90%,"3384 Indigo Ave.
Adair, Iowa 50002
(41.521570143, -94.585853819)"
2009,Math,11,846,Brooklyn-Guernsey-Malcom,44.0,56.0,78.6,70.1 - 80%,"1090 Jackson St
Brooklyn, Iowa 522119705
(41.73809081, -92.445467302)"
2009,Math,6,1989,Edgewood-Colesburg,35.0,41.0,85.4,80.1 - 90%,"403 W Union
Edgewood, Iowa 52042
(42.644465473, -91.404854771)"
2009,Math,11,3691,North Cedar,76.0,86.0,88.4,80.1 - 90%,"102 E North Street
Stanwood, Iowa 523370247
(41.894378249, -91.152841019)"
2009,Reading,3,6460,Tri-Center,38.0,53.0,71.7,70.1 - 80%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2009,Reading,8,4797,Norwalk,136.0,176.0,77.3,70.1 - 80%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2009,Math,5,4890,Okoboji,52.0,59.0,88.1,80.1 - 90%,"1205 7th St
Milford, Iowa 51351
(43.321807506, -95.152847312)"
2009,Math,11,3420,Lake Mills,33.0,45.0,73.3,70.1 - 80%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2009,Reading,11,1134,Charter Oak-Ute,22.0,28.0,78.6,70.1 - 80%,"321 Main St
Charter Oak, Iowa 514390077
(42.065630372001, -95.5911932)"
2009,Math,7,4890,Okoboji,46.0,61.0,75.4,70.1 - 80%,"1205 7th St
Milford, Iowa 51351
(43.321807506, -95.152847312)"
2009,Math,5,2846,Harris-Lake Park,15.0,18.0,83.3,80.1 - 90%,"905 South Market
Lake Park, Iowa 51347
(43.448198369, -95.323785409)"
2009,Reading,7,2834,Harmony,16.0,23.0,69.6,60.1 - 70%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2009,Math,7,2088,Emmetsburg,41.0,55.0,74.6,70.1 - 80%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2009,Reading,6,2376,Galva-Holstein,32.0,39.0,82.1,80.1 - 90%,"519 E Maple
Holstein, Iowa 51025
(42.487382109, -95.541362025)"
2009,Math,6,1089,Central City,37.0,43.0,86.1,80.1 - 90%,"400 Barber Street
Central City, Iowa 52214
(42.208386567001, -91.525280395)"
2009,Reading,5,18,Adair-Casey,18.0,29.0,62.1,60.1 - 70%,"3384 Indigo Ave.
Adair, Iowa 50002
(41.521570143, -94.585853819)"
2009,Reading,3,3816,Lone Tree,18.0,36.0,50.0,40.1 - 50%,"303 S Devoe St
Lone Tree, Iowa 52755
(41.48488149, -91.425737073)"
2009,Math,6,4491,Moravia,12.0,14.0,85.7,80.1 - 90%,"505 N Trussell St
Moravia, Iowa 52571
(40.89445017, -92.818025664)"
2009,Reading,11,5508,Riceville,24.0,30.0,80.0,70.1 - 80%,"912 Woodland Ave
Riceville, Iowa 50466
(43.354809029, -92.554152827)"
2009,Reading,3,5976,Shenandoah,53.0,59.0,89.8,80.1 - 90%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2009,Reading,5,4581,Muscatine,283.0,328.0,86.3,80.1 - 90%,"2900 Mulberry Avenue
Muscatine, Iowa 52761
(41.443603299, -91.067961636)"
2009,Reading,3,4437,Montezuma,33.0,41.0,80.5,80.1 - 90%,"504 N 4th St
Montezuma, Iowa 50171
(41.591280888, -92.5235874)"
2009,Reading,11,3231,Johnston,335.0,385.0,87.0,80.1 - 90%,"5608 Merle Hay Road
Johnston, Iowa 50131
(41.662290255, -93.697797138)"
2009,Math,3,2682,GMG,24.0,32.0,75.0,70.1 - 80%,"306 Park Street
Garwin, Iowa 506329730
(42.094686311, -92.674180263)"
2009,Reading,5,108,Alden,10.0,13.0,76.9,70.1 - 80%,"209 Center Street
Alden, Iowa 50006
(42.517963208, -93.372751113)"
2009,Math,8,2781,Hampton-Dumont,57.0,76.0,75.0,70.1 - 80%,"601 - 12th Avenue NE
Hampton, Iowa 50441
(42.752611573, -93.198421245)"
2009,Reading,8,4978,Orient-Macksburg,9.0,15.0,60.0,50.1 - 60%,"201 South School Street
Orient, Iowa 508580129
(41.201062736, -94.414620815)"
2009,Reading,4,981,Carlisle,109.0,121.0,90.1,90.1 - 100%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2009,Math,5,3609,Lenox,17.0,24.0,70.8,70.1 - 80%,"600 S Locust
Lenox, Iowa 50851
(40.875287385, -94.555878104)"
2009,Math,11,1503,Creston,93.0,118.0,78.8,70.1 - 80%,"801 N. Elm Street
Creston, Iowa 50801
(41.066193306, -94.363810291)"
2009,Math,4,4777,North Linn,43.0,49.0,87.8,80.1 - 90%,"3033 Lynx Drive
Troy Mills, Iowa 523440200
(42.29278304, -91.682579925)"
2009,Reading,4,2772,Hamburg,19.0,21.0,90.5,90.1 - 100%,"105 E St
Hamburg, Iowa 51640
(40.604677609, -95.659705573)"
2009,Reading,7,2511,Glenwood,113.0,144.0,78.5,70.1 - 80%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2009,Math,8,3841,Louisa-Muscatine,44.0,68.0,64.7,60.1 - 70%,"14478 170th St
Letts, Iowa 52754
(41.305574252001, -91.203933542)"
2009,Math,3,6219,Storm Lake,73.0,98.0,74.5,70.1 - 80%,"419 Lake Ave
Storm Lake, Iowa 505880638
(42.642078939001, -95.200823167)"
2009,Reading,3,603,Bennett,11.0,12.0,91.7,90.1 - 100%,"300 Cedar St
Bennett, Iowa 527210343
(41.74020378, -90.976064551)"
2009,Reading,5,1359,Colo-Nesco,21.0,28.0,75.0,70.1 - 80%,"919 West St.
Colo, Iowa 50056
(42.011418972, -93.319132584)"
2009,Math,4,1917,Boyer Valley,24.0,32.0,75.0,70.1 - 80%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2009,Reading,7,3816,Lone Tree,21.0,33.0,63.6,60.1 - 70%,"303 S Devoe St
Lone Tree, Iowa 52755
(41.48488149, -91.425737073)"
2009,Reading,5,2709,Grinnell-Newburg,99.0,111.0,89.2,80.1 - 90%,"927 4th Ave
Grinnell, Iowa 50112
(41.743268012001, -92.722920631)"
2009,Reading,8,5163,Pekin,36.0,48.0,75.0,70.1 - 80%,"1062 Birch Ave
Packwood, Iowa 525808542
(41.153002366, -92.159172999)"
2009,Math,7,4269,Midland,23.0,27.0,85.2,80.1 - 90%,"109 W. Green Street
Wyoming, Iowa 52362
(42.06066169, -91.006033654)"
2009,Reading,8,3841,Louisa-Muscatine,39.0,68.0,57.4,50.1 - 60%,"14478 170th St
Letts, Iowa 52754
(41.305574252001, -91.203933542)"
2009,Math,6,6035,Sioux Central,25.0,30.0,83.3,80.1 - 90%,"4440 U.S. Hwy 71
Sioux Rapids, Iowa 50585
(42.897237523, -95.142078275)"
2009,Math,3,6990,West Sioux,35.0,47.0,74.5,70.1 - 80%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2009,Reading,7,609,Benton,92.0,111.0,82.9,80.1 - 90%,"304 1st St
Van Horne, Iowa 52346
(42.010130719, -92.085777924)"
2009,Math,8,6985,West Marshall,52.0,70.0,74.3,70.1 - 80%,"601 3rd St. NW
State Center, Iowa 502470670
(42.018512416, -93.170507544)"
2009,Math,7,540,BCLUW,40.0,47.0,85.1,80.1 - 90%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2009,Reading,6,4890,Okoboji,47.0,59.0,79.7,70.1 - 80%,"1205 7th St
Milford, Iowa 51351
(43.321807506, -95.152847312)"
2009,Math,4,3906,Lynnville-Sully,32.0,36.0,88.9,80.1 - 90%,"12476 Hwy F62 E
Sully, Iowa 502510210
(41.581097841, -92.85371067)"
2009,Math,4,4131,Mason City,216.0,280.0,77.1,70.1 - 80%,"1515 S. Pennsylvania Ave
Mason City, Iowa 50401
(43.166840753, -93.198492687)"
2009,Math,6,4869,Oelwein,69.0,89.0,77.5,70.1 - 80%,"307 8th Ave SE
Oelwein, Iowa 50662
(42.673945759001, -91.902587991)"
2009,Math,6,5724,Ruthven-Ayrshire,11.0,11.0,100.0,90.1 - 100%,"1505 Washington St
Ruthven, Iowa 51358
(43.131108351, -94.899973418)"
2009,Reading,4,1211,Clarke,66.0,83.0,79.5,70.1 - 80%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2009,Reading,8,355,Ar-We-Va,18.0,27.0,66.7,60.1 - 70%,"108 Clinton St
Westside, Iowa 51467
(42.075192007, -95.100777451)"
2009,Reading,5,2369,Fremont-Mills,17.0,21.0,81.0,80.1 - 90%,"1114 U.S. Highway 275
Tabor, Iowa 516530310
(40.897941323, -95.671335783)"
2009,Math,3,4581,Muscatine,320.0,379.0,84.4,80.1 - 90%,"2900 Mulberry Avenue
Muscatine, Iowa 52761
(41.443603299, -91.067961636)"
2009,Reading,6,1233,Clear Lake,84.0,105.0,80.0,70.1 - 80%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2009,Math,4,6930,West Branch,39.0,49.0,79.6,70.1 - 80%,"148 N Oliphant
West Branch, Iowa 523580637
(41.674274619, -91.348744833)"
2009,Math,3,1975,River Valley,28.0,35.0,80.0,70.1 - 80%,"916 Hackberry St
Correctionville, Iowa 510160008
(42.479931109, -95.780794924)"
2009,Math,6,3420,Lake Mills,39.0,48.0,81.3,80.1 - 90%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2009,Math,4,6509,Turkey Valley,22.0,25.0,88.0,80.1 - 90%,"3219 St Hwy 24
Jackson Junction, Iowa 521718308
(43.11720779, -92.024466156)"
2009,Reading,8,2403,Garner-Hayfield,35.0,50.0,70.0,60.1 - 70%,"605 Lyon Street
Garner, Iowa 504380449
(43.090488817, -93.610079275)"
2009,Math,6,6264,West Central Valley,46.0,62.0,74.2,70.1 - 80%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2009,Math,11,3744,Lisbon,29.0,35.0,82.9,80.1 - 90%,"235 W School St
Lisbon, Iowa 522530839
(41.919553303001, -91.388930888)"
2009,Reading,6,1737,Des Moines,1011.0,1955.0,51.7,50.1 - 60%,"901 Walnut Street
Des Moines, Iowa 50309
(41.584997496, -93.62919604)"
2009,Reading,6,6098,South Tama County,66.0,112.0,58.9,50.1 - 60%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2009,Reading,6,1218,Clay Central-Everly,18.0,23.0,78.3,70.1 - 80%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2009,Math,3,4785,North Tama County,30.0,36.0,83.3,80.1 - 90%,"605 Walnut
Traer, Iowa 50675
(42.18821933, -92.467693666)"
2009,Reading,3,6094,Southeast Warren,35.0,39.0,89.7,80.1 - 90%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
