School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2013,Reading,8,6512,Twin Cedars,19.0,33.0,57.6,50.1 - 60%,"2204 Highway G71
Bussey, Iowa 50044
(41.219053532, -92.926871056)"
2013,Math,4,6100,South Winneshiek,18.0,25.0,72.0,70.1 - 80%,"304 S Webster St
Calmar, Iowa 52132
(43.180778347, -91.86743264)"
2013,Reading,7,916,CAL,7.0,17.0,41.2,40.1 - 50%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2013,Math,6,6096,Southeast Webster Grand,26.0,42.0,61.9,60.1 - 70%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2013,Math,4,6095,South Hamilton,40.0,47.0,85.1,80.1 - 90%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2013,Reading,4,6633,Ventura,16.0,17.0,94.1,90.1 - 100%,"110 S. Main Street
Ventura, Iowa 504820018
(43.12835915, -93.477737814)"
2013,Math,7,2709,Grinnell-Newburg,119.0,132.0,90.2,90.1 - 100%,"927 4th Ave
Grinnell, Iowa 50112
(41.743268012001, -92.722920631)"
2013,Reading,11,1218,Clay Central-Everly,19.0,20.0,95.0,90.1 - 100%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2013,Reading,5,4572,Murray,14.0,17.0,82.4,80.1 - 90%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2013,Reading,4,4041,Maquoketa,47.0,73.0,64.4,60.1 - 70%,"612 So Vermont
Maquoketa, Iowa 52060
(42.060815723, -90.67317784)"
2013,Math,7,2763,Clayton Ridge,26.0,34.0,76.5,70.1 - 80%,"131 S River Park Dr
Guttenberg, Iowa 520520520
(42.78584866, -91.097232817)"
2013,Math,11,18,Adair-Casey,23.0,24.0,95.8,90.1 - 100%,"3384 Indigo Ave.
Adair, Iowa 50002
(41.521570143, -94.585853819)"
2013,Reading,5,153,North Butler,23.0,35.0,65.7,60.1 - 70%,"513 Birch
Allison, Iowa 50602
(42.755548739, -92.800357426)"
2013,Reading,4,6969,West Harrison,14.0,24.0,58.3,50.1 - 60%,"410 Pine St
Mondamin, Iowa 51557
(41.709263024, -96.0179304)"
2013,Math,6,1967,East Greene,5.0,13.0,38.5,30.1 - 40%,"405 12th Street South
Grand Junction, Iowa 501070377
(42.029652413, -94.237231098)"
2013,Math,4,3105,Independence,68.0,79.0,86.1,80.1 - 90%,"1207 1st St W
Independence, Iowa 50644
(42.468517757, -91.907844879)"
2013,Reading,11,171,Alta,33.0,39.0,84.6,80.1 - 90%,"101 W 5th St
Alta, Iowa 51002
(42.670511869, -95.304289487)"
2013,Reading,4,6950,West Delaware County,89.0,114.0,78.1,70.1 - 80%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2013,Reading,4,2846,Harris-Lake Park,28.0,31.0,90.3,90.1 - 100%,"905 South Market
Lake Park, Iowa 51347
(43.448198369, -95.323785409)"
2013,Reading,11,4554,Mount Vernon,73.0,83.0,88.0,80.1 - 90%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2013,Reading,3,3798,Logan-Magnolia,37.0,39.0,94.9,90.1 - 100%,"1200 N 2nd Ave
Logan, Iowa 515461060
(41.652914138, -95.789064186)"
2013,Math,5,7047,Winfield-Mt Union,18.0,25.0,72.0,70.1 - 80%,"208 S Olive
Winfield, Iowa 526590285
(41.126881357, -91.439346674)"
2013,Reading,4,1719,Denver,52.0,60.0,86.7,80.1 - 90%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2013,Reading,5,4446,Monticello,50.0,60.0,83.3,80.1 - 90%,"711 S Maple St
Monticello, Iowa 52310
(42.233168758, -91.18673067)"
2013,Math,11,6264,West Central Valley,49.0,61.0,80.3,80.1 - 90%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2013,Math,8,5486,Remsen-Union,24.0,30.0,80.0,70.1 - 80%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2013,Reading,8,5166,Pella,151.0,184.0,82.1,80.1 - 90%,"210 E University St
Pella, Iowa 50219
(41.40024356, -92.903888016)"
2013,Math,3,6101,Southeast Polk,335.0,402.0,83.3,80.1 - 90%,"8379 NE University Ave
Pleasant Hill, Iowa 50327
(41.600356215, -93.434241935)"
2013,Reading,4,81,Albia,59.0,85.0,69.4,60.1 - 70%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2013,Reading,5,1972,Eastern Allamakee,23.0,36.0,63.9,60.1 - 70%,"569 Center St.
Lansing, Iowa 52151
(43.360850761, -91.220915804)"
2013,Reading,5,1413,Coon Rapids-Bayard,21.0,24.0,87.5,80.1 - 90%,"905 North St
Coon Rapids, Iowa 50058
(41.877042762, -94.683929629)"
2013,Math,3,3555,Lawton-Bronson,36.0,43.0,83.7,80.1 - 90%,"100 Tara Way
Lawton, Iowa 510300128
(42.477274402, -96.174799726)"
2013,Reading,6,1359,Colo-Nesco,20.0,30.0,66.7,60.1 - 70%,"919 West St.
Colo, Iowa 50056
(42.011418972, -93.319132584)"
2013,Math,11,3105,Independence,81.0,101.0,80.2,80.1 - 90%,"1207 1st St W
Independence, Iowa 50644
(42.468517757, -91.907844879)"
2013,Math,11,1233,Clear Lake,84.0,103.0,81.6,80.1 - 90%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2013,Reading,11,1116,Charles City,129.0,159.0,81.1,80.1 - 90%,"500 N Grand Ave
Charles City, Iowa 50616
(43.067399999, -92.672481029)"
2013,Reading,11,1071,Centerville,67.0,93.0,72.0,70.1 - 80%,"634 North Main
Centerville, Iowa 52544
(40.738462784, -92.874178226)"
2013,Reading,3,5976,Shenandoah,46.0,65.0,70.8,70.1 - 80%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2013,Math,5,6093,Solon,78.0,94.0,83.0,80.1 - 90%,"301 S Iowa Street
Solon, Iowa 52333
(41.805373657, -91.495353613)"
2013,Math,3,4104,Marshalltown,241.0,314.0,76.8,70.1 - 80%,"1002 SOuth 3rd Ave.
Marshalltown, Iowa 501583987
(42.036421181, -92.907823838)"
2013,Math,6,1278,Clinton,172.0,251.0,68.5,60.1 - 70%,"1401 12th Ave N
Clinton, Iowa 52732
(41.858445401, -90.219388304)"
2013,Reading,4,4271,Mid-Prairie,69.0,94.0,73.4,70.1 - 80%,"1635 Highway 22 E
Wellman, Iowa 523560150
(41.467262682, -91.827416777)"
2013,Math,3,3330,Keota,13.0,13.0,100.0,90.1 - 100%,"400 N Ellis St
Keota, Iowa 52248
(41.367616835, -91.953600145)"
2013,Math,3,108,Alden,13.0,20.0,65.0,60.1 - 70%,"209 Center Street
Alden, Iowa 50006
(42.517963208, -93.372751113)"
2013,Math,8,3798,Logan-Magnolia,33.0,43.0,76.7,70.1 - 80%,"1200 N 2nd Ave
Logan, Iowa 515461060
(41.652914138, -95.789064186)"
2013,Math,5,2766,H-L-V,24.0,24.0,100.0,90.1 - 100%,"402 5th St
Victor, Iowa 52347
(41.729652987, -92.293241156)"
2013,Math,6,4788,Northwood-Kensett,22.0,24.0,91.7,90.1 - 100%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2013,Math,5,6460,Tri-Center,37.0,49.0,75.5,70.1 - 80%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2013,Reading,4,6591,Valley,24.0,33.0,72.7,70.1 - 80%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2013,Math,6,2088,Emmetsburg,32.0,39.0,82.1,80.1 - 90%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2013,Reading,11,4536,Mount Pleasant,105.0,134.0,78.4,70.1 - 80%,"307 E. Monroe, Suite 201
Mount Pleasant, Iowa 52641
(40.9662821, -91.550284312)"
2013,Math,11,2205,Farragut,10.0,17.0,58.8,50.1 - 60%,"907 Hartford Ave
Farragut, Iowa 51639
(40.72268279, -95.480926744)"
2013,Reading,7,5949,Sheldon,47.0,71.0,66.2,60.1 - 70%,"1700 East Fourth Street
Sheldon, Iowa 51201
(43.184700136, -95.83483316)"
2013,Math,3,2834,Harmony,18.0,21.0,85.7,80.1 - 90%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2013,Reading,5,4419,MFL MarMac,36.0,44.0,81.8,80.1 - 90%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2013,Math,7,7029,Williamsburg,63.0,78.0,80.8,80.1 - 90%,"810 W Walnut
Williamsburg, Iowa 52361
(41.662872606, -92.01335461)"
2013,Reading,7,2322,Fort Madison,88.0,124.0,71.0,70.1 - 80%,"1930 Ave M
Fort Madison, Iowa 52627
(40.626405305, -91.332243165)"
2013,Reading,7,1917,Boyer Valley,22.0,34.0,64.7,60.1 - 70%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2013,Reading,7,6003,Sidney,17.0,23.0,73.9,70.1 - 80%,"2754 Knox Road
Sidney, Iowa 516520609
(40.743255674, -95.660253541)"
2013,Reading,7,5751,St Ansgar,34.0,45.0,75.6,70.1 - 80%,"206 E 8th
St. Ansgar, Iowa 50472
(43.374941039, -92.917529642)"
2013,Reading,6,1082,Central Clinton,69.0,105.0,65.7,60.1 - 70%,"331 E. 8th St
De Witt, Iowa 527420110
(41.823411881, -90.528412296)"
2013,Math,5,2007,Eldora-New Providence,29.0,36.0,80.6,80.1 - 90%,"1010 Edgington Ave
Eldora, Iowa 50627
(42.360687111, -93.096201173)"
2013,Reading,4,6579,Urbandale,217.0,262.0,82.8,80.1 - 90%,"11152 Aurora Avenue
Urbandale, Iowa 503227903
(41.637839566, -93.77152693)"
2013,Reading,6,1221,Clear Creek Amana,76.0,123.0,61.8,60.1 - 70%,"327 South Augusta Ave
Oxford, Iowa 52322
(41.720666113, -91.790732011)"
2013,Math,7,5166,Pella,129.0,149.0,86.6,80.1 - 90%,"210 E University St
Pella, Iowa 50219
(41.40024356, -92.903888016)"
2013,Math,6,2349,Fredericksburg,55.0,73.0,75.3,70.1 - 80%,"401 E High Street
Fredericksburg, Iowa 50630
(42.962856553, -92.19441373)"
2013,Math,11,1968,East Marshall,67.0,74.0,90.5,90.1 - 100%,"204 West Center
Gilman, Iowa 50106
(41.880197117, -92.790241544)"
2013,Math,7,1968,East Marshall,62.0,71.0,87.3,80.1 - 90%,"204 West Center
Gilman, Iowa 50106
(41.880197117, -92.790241544)"
2013,Reading,3,6961,Western Dubuque,132.0,166.0,79.5,70.1 - 80%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2013,Reading,8,6471,Tripoli,18.0,31.0,58.1,50.1 - 60%,"209 8th Ave SW
Tripoli, Iowa 506769662
(42.801523631, -92.260465)"
2013,Math,3,6615,Van Meter,36.0,39.0,92.3,90.1 - 100%,"520 1st Ave
Van Meter, Iowa 50261
(41.529258443, -93.953005731)"
2013,Math,5,4572,Murray,16.0,17.0,94.1,90.1 - 100%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2013,Reading,7,6097,South Page,7.0,12.0,58.3,50.1 - 60%,"606 Iowa Ave
College Springs, Iowa 51637
(40.620548113, -95.119312226)"
2013,Math,4,1970,East Union,25.0,36.0,69.4,60.1 - 70%,"1916 High School Dr
Afton, Iowa 50830
(41.01973103, -94.176092065)"
2013,Reading,4,2988,Hinton,41.0,48.0,85.4,80.1 - 90%,"315 W Grand
Hinton, Iowa 51024
(42.625597885001, -96.295227364)"
2013,Math,3,513,Baxter,16.0,22.0,72.7,70.1 - 80%,"202 E State
Baxter, Iowa 50028
(41.826357902, -93.149370912)"
2013,Reading,7,6096,Southeast Webster Grand,27.0,33.0,81.8,80.1 - 90%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2013,Math,4,243,Andrew,11.0,16.0,68.8,60.1 - 70%,"13 S Marion
Andrew, Iowa 52030
(42.152732903, -90.591248222)"
2013,Reading,5,4527,Mount Ayr,38.0,49.0,77.6,70.1 - 80%,"1001 E Columbus St
Mount Ayr, Iowa 50854
(40.718249217, -94.227191155)"
2013,Reading,8,2466,Gilbert,88.0,101.0,87.1,80.1 - 90%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2013,Math,8,1095,Central Lyon,38.0,44.0,86.4,80.1 - 90%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2013,Reading,8,6100,South Winneshiek,20.0,29.0,69.0,60.1 - 70%,"304 S Webster St
Calmar, Iowa 52132
(43.180778347, -91.86743264)"
2013,Math,11,4869,Oelwein,62.0,85.0,72.9,70.1 - 80%,"307 8th Ave SE
Oelwein, Iowa 50662
(42.673945759001, -91.902587991)"
2013,Reading,3,1152,Cherokee,51.0,65.0,78.5,70.1 - 80%,"600 W. Bluff Street
Cherokee, Iowa 51012
(42.754665717, -95.55589844)"
2013,Math,4,3141,Iowa City,676.0,856.0,79.0,70.1 - 80%,"1725 N. Dodge Street
Iowa City, Iowa 52245
(41.680405278, -91.509737266)"
2013,Math,3,5337,Preston,28.0,29.0,96.6,90.1 - 100%,"121 S. Mitchell Street
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2013,Math,11,2376,Galva-Holstein,53.0,62.0,85.5,80.1 - 90%,"519 E Maple
Holstein, Iowa 51025
(42.487382109, -95.541362025)"
2013,Reading,7,621,Bettendorf,238.0,308.0,77.3,70.1 - 80%,"3311 18th Street
Bettendorf, Iowa 52722
(41.556463541, -90.498771292)"
2013,Reading,7,1368,Columbus,23.0,50.0,46.0,40.1 - 50%,"1208 Colton St
Columbus Junction, Iowa 52738
(41.268605316, -91.367431777)"
2013,Reading,7,5832,Schleswig,9.0,12.0,75.0,70.1 - 80%,"714 Date Street
Schleswig, Iowa 514610250
(42.164326117, -95.429039152)"
2013,Math,7,1638,Decorah,97.0,103.0,94.2,90.1 - 100%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2013,Reading,3,981,Carlisle,94.0,116.0,81.0,80.1 - 90%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2013,Reading,11,1638,Decorah,131.0,143.0,91.6,90.1 - 100%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2013,Reading,7,4860,Odebolt-Arthur,44.0,59.0,74.6,70.1 - 80%,"600 S. Maple
Odebolt, Iowa 514580475
(42.310292609001, -95.251885669)"
2013,Math,4,4773,Northeast,43.0,45.0,95.6,90.1 - 100%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2013,Math,4,27,Adel-DeSoto-Minburn,81.0,99.0,81.8,80.1 - 90%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2013,Reading,8,1044,Cedar Falls,241.0,333.0,72.4,70.1 - 80%,"1002 W 1st St
Cedar Falls, Iowa 50613
(42.537761714, -92.457720667)"
2013,Reading,5,6762,Wapsie Valley,47.0,60.0,78.3,70.1 - 80%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2013,Math,11,355,Ar-We-Va,15.0,16.0,93.8,90.1 - 100%,"108 Clinton St
Westside, Iowa 51467
(42.075192007, -95.100777451)"
2013,Math,11,6987,West Monona,29.0,34.0,85.3,80.1 - 90%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2013,Reading,8,3465,Lamoni,10.0,15.0,66.7,60.1 - 70%,"202 N Walnut St
Lamoni, Iowa 50140
(40.622532216, -93.935606211)"
2013,Math,7,6700,Waco,26.0,30.0,86.7,80.1 - 90%,"706 N. Pearl
Wayland, Iowa 52654
(41.153132482001, -91.658643375)"
2013,Math,4,3375,Knoxville,91.0,111.0,82.0,80.1 - 90%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2013,Math,6,6921,West Bend-Mallard,20.0,27.0,74.1,70.1 - 80%,"300 3rd Ave. SW
West Bend, Iowa 505970247
(42.957771774, -94.448870272)"
2013,Math,6,4662,New Hampton,58.0,78.0,74.4,70.1 - 80%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2013,Reading,8,2151,Exira,25.0,39.0,64.1,60.1 - 70%,"105 East School Street
Exira, Iowa 500760335
(41.58636295, -94.874560332)"
2013,Math,3,1211,Clarke,70.0,82.0,85.4,80.1 - 90%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2013,Reading,3,6101,Southeast Polk,315.0,402.0,78.4,70.1 - 80%,"8379 NE University Ave
Pleasant Hill, Iowa 50327
(41.600356215, -93.434241935)"
