School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2012,Math,11,5250,Pleasant Valley,251.0,266.0,94.4,90.1 - 100%,"525 Belmont Rd
Bettendorf, Iowa 52722
(41.552075023001, -90.466612678)"
2012,Math,4,4662,New Hampton,58.0,62.0,93.5,90.1 - 100%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2012,Reading,8,6840,Waverly-Shell Rock,116.0,148.0,78.4,70.1 - 80%,"1415 4th Ave SW
Waverly, Iowa 50677
(42.721711983, -92.489521341)"
2012,Math,8,2466,Gilbert,93.0,95.0,97.9,90.1 - 100%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2012,Reading,3,1218,Clay Central-Everly,20.0,23.0,87.0,80.1 - 90%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2012,Math,6,9,AGWSR,30.0,42.0,71.4,70.1 - 80%,"511 State St
Ackley, Iowa 50601
(42.552016502, -93.051398954)"
2012,Math,5,1602,Danville,36.0,44.0,81.8,80.1 - 90%,"419 S Main
Danville, Iowa 52623
(40.860760597, -91.314672134)"
2012,Reading,4,6633,Ventura,9.0,11.0,81.8,80.1 - 90%,"110 S. Main Street
Ventura, Iowa 504820018
(43.12835915, -93.477737814)"
2012,Reading,3,4787,North Winneshiek,13.0,13.0,100.0,90.1 - 100%,"3495 North Winn Road
Decorah, Iowa 52101
(43.440769252, -91.80947803)"
2012,Math,8,6957,West Des Moines,518.0,638.0,81.2,80.1 - 90%,"3550 Mills Civic Parkway
West Des Moines, Iowa 50265
(41.567672939, -93.75682047)"
2012,Reading,11,2016,Elk Horn-Kimballton,15.0,19.0,78.9,70.1 - 80%,"4114 Madison St
Elk Horn, Iowa 51531
(41.590791169, -95.056067764)"
2012,Reading,7,4725,Newton,132.0,199.0,66.3,60.1 - 70%,"700 N 4th Ave E Suite300
Newton, Iowa 50208
(41.70279757, -93.04416067)"
2012,Math,5,873,North Iowa,17.0,28.0,60.7,60.1 - 70%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2012,Math,7,6138,Springville,31.0,33.0,93.9,90.1 - 100%,"400 Academy St
Springville, Iowa 523369657
(42.055167653, -91.444776226)"
2012,Reading,3,4149,MOC-Floyd Valley,76.0,81.0,93.8,90.1 - 100%,"1301 8th St SE
Orange City, Iowa 51041
(42.997548276, -96.041486456)"
2012,Math,8,4797,Norwalk,188.0,210.0,89.5,80.1 - 90%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2012,Reading,6,6165,Stanton,6.0,12.0,50.0,40.1 - 50%,"605 Elliott Street
Stanton, Iowa 51573
(40.984178043001, -95.100395388)"
2012,Math,6,1602,Danville,27.0,32.0,84.4,80.1 - 90%,"419 S Main
Danville, Iowa 52623
(40.860760597, -91.314672134)"
2012,Math,3,1476,Council Bluffs,450.0,601.0,74.9,70.1 - 80%,"300 W Broadway
Council Bluffs, Iowa 51503
(41.260936672, -95.848610653)"
2012,Reading,4,6273,Sumner,26.0,36.0,72.2,70.1 - 80%,"802 West Sixth Street
Sumner, Iowa 50674
(42.852486751, -92.107530701)"
2012,Reading,3,873,North Iowa,13.0,14.0,92.9,90.1 - 100%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2012,Reading,8,27,Adel-DeSoto-Minburn,81.0,100.0,81.0,80.1 - 90%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2012,Reading,8,2826,Harlan,88.0,117.0,75.2,70.1 - 80%,"2102 Durant
Harlan, Iowa 51537
(41.656723593, -95.337794249)"
2012,Reading,6,1908,Dunkerton,23.0,31.0,74.2,70.1 - 80%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2012,Reading,4,3029,Howard-Winneshiek,48.0,75.0,64.0,60.1 - 70%,"1000 Schroder Dr
Cresco, Iowa 52136
(43.373466402, -92.102994733)"
2012,Reading,6,1989,Edgewood-Colesburg,28.0,39.0,71.8,70.1 - 80%,"403 W Union
Edgewood, Iowa 52042
(42.644465473, -91.404854771)"
2012,Reading,8,126,Algona,52.0,85.0,61.2,60.1 - 70%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2012,Reading,8,6700,Waco,19.0,31.0,61.3,60.1 - 70%,"706 N. Pearl
Wayland, Iowa 52654
(41.153132482001, -91.658643375)"
2012,Reading,6,2169,Fairfield,76.0,102.0,74.5,70.1 - 80%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2012,Reading,6,1095,Central Lyon,25.0,37.0,67.6,60.1 - 70%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2012,Math,6,6030,Sioux Center,67.0,80.0,83.8,80.1 - 90%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2012,Reading,7,6094,Southeast Warren,29.0,40.0,72.5,70.1 - 80%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2012,Reading,11,6098,South Tama County,73.0,94.0,77.7,70.1 - 80%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2012,Math,3,6273,Sumner,29.0,37.0,78.4,70.1 - 80%,"802 West Sixth Street
Sumner, Iowa 50674
(42.852486751, -92.107530701)"
2012,Reading,3,1908,Dunkerton,20.0,25.0,80.0,70.1 - 80%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2012,Math,6,6592,Van Buren,23.0,42.0,54.8,50.1 - 60%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2012,Reading,11,5166,Pella,158.0,167.0,94.6,90.1 - 100%,"210 E University St
Pella, Iowa 50219
(41.40024356, -92.903888016)"
2012,Reading,11,1863,Dubuque,617.0,727.0,84.9,80.1 - 90%,"2300 Chaney Road
Dubuque, Iowa 52001
(42.511203923, -90.706179714)"
2012,Reading,5,2763,Clayton Ridge,31.0,35.0,88.6,80.1 - 90%,"131 S River Park Dr
Guttenberg, Iowa 520520520
(42.78584866, -91.097232817)"
2012,Reading,5,4785,North Tama County,29.0,32.0,90.6,90.1 - 100%,"605 Walnut
Traer, Iowa 50675
(42.18821933, -92.467693666)"
2012,Reading,3,4572,Murray,22.0,23.0,95.7,90.1 - 100%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2012,Math,4,2369,Fremont-Mills,36.0,41.0,87.8,80.1 - 90%,"1114 U.S. Highway 275
Tabor, Iowa 516530310
(40.897941323, -95.671335783)"
2012,Reading,6,916,CAL,9.0,19.0,47.4,40.1 - 50%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2012,Math,6,4599,Nashua-Plainfield,39.0,50.0,78.0,70.1 - 80%,"612 Greeley St
Nashua, Iowa 50658
(42.94908945, -92.540077705)"
2012,Reading,8,4446,Monticello,58.0,76.0,76.3,70.1 - 80%,"711 S Maple St
Monticello, Iowa 52310
(42.233168758, -91.18673067)"
2012,Math,3,5832,Schleswig,16.0,21.0,76.2,70.1 - 80%,"714 Date Street
Schleswig, Iowa 514610250
(42.164326117, -95.429039152)"
2012,Reading,6,1233,Clear Lake,61.0,105.0,58.1,50.1 - 60%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2012,Math,3,6992,Westwood,22.0,23.0,95.7,90.1 - 100%,"1000 Rebel Way
Sloan, Iowa 51055
(42.228917062, -96.217814827)"
2012,Reading,7,1944,Eagle Grove,34.0,58.0,58.6,50.1 - 60%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2012,Math,5,7002,Whiting,19.0,22.0,86.4,80.1 - 90%,"606 West St
Whiting, Iowa 51063
(42.127623791, -96.155641786)"
2012,Reading,11,1638,Decorah,141.0,147.0,95.9,90.1 - 100%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2012,Reading,6,1638,Decorah,79.0,104.0,76.0,70.1 - 80%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2012,Math,4,2556,Graettinger-Terril,15.0,23.0,65.2,60.1 - 70%,"400 W Lost Island St
Graettinger, Iowa 513420058
(43.236809139, -94.754521295)"
2012,Reading,11,4419,MFL MarMac,48.0,53.0,90.6,90.1 - 100%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2012,Math,4,747,Boyden-Hull,42.0,46.0,91.3,90.1 - 100%,"801 First Street
Hull, Iowa 512390678
(43.188673632, -96.136312358)"
2012,Math,5,1062,Center Point-Urbana,100.0,106.0,94.3,90.1 - 100%,"102 Trader
Center Point, Iowa 522130296
(42.187011739, -91.784729321)"
2012,Math,5,3195,Jefferson-Scranton,47.0,59.0,79.7,70.1 - 80%,"204 W Madison Ave
Jefferson, Iowa 50129
(42.012317749, -94.377120273)"
2012,Math,4,6921,West Bend-Mallard,16.0,18.0,88.9,80.1 - 90%,"300 3rd Ave. SW
West Bend, Iowa 505970247
(42.957771774, -94.448870272)"
2012,Math,8,1095,Central Lyon,36.0,41.0,87.8,80.1 - 90%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2012,Math,7,5625,Rockwell City-Lytton,22.0,27.0,81.5,80.1 - 90%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2012,Reading,7,4122,Martensdale-St Marys,16.0,34.0,47.1,40.1 - 50%,"390 Burlington
Martensdale, Iowa 50160
(41.372996559, -93.735495715)"
2012,Math,11,1963,East Buchanan,37.0,44.0,84.1,80.1 - 90%,"414 5th St North
Winthrop, Iowa 50682
(42.475879754, -91.736862672)"
2012,Reading,8,7092,Woodbine,20.0,26.0,76.9,70.1 - 80%,"501 Weare St
Woodbine, Iowa 51579
(41.737231207, -95.706557351)"
2012,Math,6,6120,Spirit Lake,76.0,89.0,85.4,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2012,Math,6,4356,Missouri Valley,36.0,70.0,51.4,50.1 - 60%,"109 East Michigan Street
Missouri Valley, Iowa 51555
(41.559428362, -95.894151136)"
2012,Math,11,3978,East Mills,36.0,45.0,80.0,70.1 - 80%,"58962 380th Steet
Hastings, Iowa 51540
(41.032449558, -95.460757204)"
2012,Reading,5,5922,West Fork,40.0,48.0,83.3,80.1 - 90%,"210 South Second Street
Rockwell, Iowa 504690060
(42.983997615, -93.190823322)"
2012,Reading,4,3312,Keokuk,79.0,113.0,69.9,60.1 - 70%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2012,Math,3,2709,Grinnell-Newburg,97.0,110.0,88.2,80.1 - 90%,"927 4th Ave
Grinnell, Iowa 50112
(41.743268012001, -92.722920631)"
2012,Math,11,2862,Hartley-Melvin-Sanborn,45.0,52.0,86.5,80.1 - 90%,"240 1st Street SE
Hartley, Iowa 51346
(43.179893337, -95.473519546)"
2012,Reading,11,6943,West Central,21.0,23.0,91.3,90.1 - 100%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2012,Reading,5,6937,West Burlington,36.0,56.0,64.3,60.1 - 70%,"607 Ramsey St
West Burlington, Iowa 52655
(40.820228036, -91.159167305)"
2012,Math,5,6700,Waco,29.0,35.0,82.9,80.1 - 90%,"706 N. Pearl
Wayland, Iowa 52654
(41.153132482001, -91.658643375)"
2012,Math,7,4518,Moulton-Udell,13.0,20.0,65.0,60.1 - 70%,"305 E 8th
Moulton, Iowa 52572
(40.68897702, -92.675134563)"
2012,Math,11,5463,Red Oak,74.0,91.0,81.3,80.1 - 90%,"2011 North 8th
Red Oak, Iowa 51566
(41.021899053, -95.223325144)"
2012,Math,6,126,Algona,62.0,84.0,73.8,70.1 - 80%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2012,Reading,6,5625,Rockwell City-Lytton,22.0,39.0,56.4,50.1 - 60%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2012,Math,5,6592,Van Buren,30.0,43.0,69.8,60.1 - 70%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2012,Reading,7,81,Albia,44.0,74.0,59.5,50.1 - 60%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2012,Reading,7,3186,Janesville,13.0,16.0,81.3,80.1 - 90%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2012,Math,11,4784,North Scott,197.0,222.0,88.7,80.1 - 90%,"251 E Iowa St
Eldridge, Iowa 52748
(41.652613393, -90.580280251)"
2012,Reading,3,6943,West Central,10.0,12.0,83.3,80.1 - 90%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2012,Math,11,6097,South Page,10.0,14.0,71.4,70.1 - 80%,"606 Iowa Ave
College Springs, Iowa 51637
(40.620548113, -95.119312226)"
2012,Reading,6,3897,LuVerne,7.0,10.0,70.0,60.1 - 70%,"405 Hanna Ave
LuVerne, Iowa 50560
(42.912194487, -94.085799247)"
2012,Reading,4,1970,East Union,17.0,27.0,63.0,60.1 - 70%,"1916 High School Dr
Afton, Iowa 50830
(41.01973103, -94.176092065)"
2012,Math,4,4689,New London,38.0,43.0,88.4,80.1 - 90%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2012,Math,6,4617,Nevada,74.0,104.0,71.2,70.1 - 80%,"1035 15th St
Nevada, Iowa 50201
(42.020760519, -93.439933752)"
2012,Reading,7,5160,PCM,45.0,68.0,66.2,60.1 - 70%,"400 E Hwy 163
Monroe, Iowa 50170
(41.516807129, -93.098919286)"
2012,Math,5,4554,Mount Vernon,79.0,89.0,88.8,80.1 - 90%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2012,Math,6,6536,Union,59.0,90.0,65.6,60.1 - 70%,"200 Adams St
La Porte City, Iowa 506511143
(42.314613123, -92.198156513)"
2012,Reading,11,3744,Lisbon,24.0,33.0,72.7,70.1 - 80%,"235 W School St
Lisbon, Iowa 522530839
(41.919553303001, -91.388930888)"
2012,Reading,3,4978,Orient-Macksburg,8.0,10.0,80.0,70.1 - 80%,"201 South School Street
Orient, Iowa 508580129
(41.201062736, -94.414620815)"
2012,Reading,8,63,Akron Westfield,21.0,30.0,70.0,60.1 - 70%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2012,Reading,4,2846,Harris-Lake Park,20.0,21.0,95.2,90.1 - 100%,"905 South Market
Lake Park, Iowa 51347
(43.448198369, -95.323785409)"
2012,Reading,4,2403,Garner-Hayfield,40.0,56.0,71.4,70.1 - 80%,"605 Lyon Street
Garner, Iowa 504380449
(43.090488817, -93.610079275)"
2012,Math,11,472,Ballard,84.0,98.0,85.7,80.1 - 90%,"509 N Main Avenue
Huxley, Iowa 501240307
(41.897429491, -93.606247195)"
2012,Math,6,6462,Tri-County,14.0,24.0,58.3,50.1 - 60%,"3003 Highway 22
Thornburg, Iowa 50255
(41.452204594, -92.334002929)"
2012,Math,5,2349,Fredericksburg,23.0,24.0,95.8,90.1 - 100%,"401 E High Street
Fredericksburg, Iowa 50630
(42.962856553, -92.19441373)"
2012,Math,6,1908,Dunkerton,20.0,31.0,64.5,60.1 - 70%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2012,Math,3,1095,Central Lyon,43.0,53.0,81.1,80.1 - 90%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2012,Reading,5,1638,Decorah,76.0,96.0,79.2,70.1 - 80%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2012,Reading,6,3231,Johnston,379.0,462.0,82.0,80.1 - 90%,"5608 Merle Hay Road
Johnston, Iowa 50131
(41.662290255, -93.697797138)"
2012,Math,4,4554,Mount Vernon,77.0,98.0,78.6,70.1 - 80%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2012,Reading,5,7098,Woodbury Central,42.0,47.0,89.4,80.1 - 90%,"408 South 4th Street
Moville, Iowa 51039
(42.484313339, -96.06924212)"
2012,Reading,11,6700,Waco,30.0,34.0,88.2,80.1 - 90%,"706 N. Pearl
Wayland, Iowa 52654
(41.153132482001, -91.658643375)"
2012,Math,11,5994,Sibley-Ocheyedan,34.0,42.0,81.0,80.1 - 90%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2012,Reading,6,2556,Graettinger-Terril,12.0,18.0,66.7,60.1 - 70%,"400 W Lost Island St
Graettinger, Iowa 513420058
(43.236809139, -94.754521295)"
2012,Reading,8,4212,Melcher-Dallas,8.0,14.0,57.1,50.1 - 60%,"214 S Main
Melcher, Iowa 50163
(41.223068663, -93.241824355)"
2012,Reading,6,414,Audubon,26.0,34.0,76.5,70.1 - 80%,"800 3rd Ave
Audubon, Iowa 50025
(41.714973036, -94.922657103)"
2012,Math,5,4068,Marcus-Meriden-Cleghorn,21.0,24.0,87.5,80.1 - 90%,"400 East Fenton
Marcus, Iowa 51035
(42.819017914, -95.804163971)"
2012,Reading,8,540,BCLUW,35.0,46.0,76.1,70.1 - 80%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2012,Reading,7,6950,West Delaware County,63.0,92.0,68.5,60.1 - 70%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2012,Reading,8,4086,Marion,100.0,137.0,73.0,70.1 - 80%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2012,Reading,4,1944,Eagle Grove,34.0,54.0,63.0,60.1 - 70%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2012,Math,6,5922,West Fork,38.0,53.0,71.7,70.1 - 80%,"210 South Second Street
Rockwell, Iowa 504690060
(42.983997615, -93.190823322)"
2012,Reading,5,3744,Lisbon,37.0,42.0,88.1,80.1 - 90%,"235 W School St
Lisbon, Iowa 522530839
(41.919553303001, -91.388930888)"
2012,Reading,6,2511,Glenwood,102.0,126.0,81.0,80.1 - 90%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2012,Math,3,1944,Eagle Grove,48.0,51.0,94.1,90.1 - 100%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2012,Math,6,3537,Laurens-Marathon,10.0,18.0,55.6,50.1 - 60%,"300 W. Garfield St.
Laurens, Iowa 50554
(42.851969775001, -94.851382616)"
2012,Math,3,5486,Remsen-Union,18.0,20.0,90.0,80.1 - 90%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2012,Math,6,1967,East Greene,13.0,20.0,65.0,60.1 - 70%,"405 12th Street South
Grand Junction, Iowa 501070377
(42.029652413, -94.237231098)"
2012,Math,4,6408,Tipton,58.0,67.0,86.6,80.1 - 90%,"400 E 6th St
Tipton, Iowa 52772
(41.769111389001, -91.119193238)"
2012,Reading,4,423,Aurelia,9.0,16.0,56.3,50.1 - 60%,"300 Ash St
Aurelia, Iowa 51005
(42.71371202, -95.429734234)"
2012,Math,3,2502,Gladbrook-Reinbeck,20.0,31.0,64.5,60.1 - 70%,"300 Cedar Street
Reinbeck, Iowa 50669
(42.318498668, -92.599634434)"
2012,Math,6,6096,Southeast Webster Grand,24.0,34.0,70.6,70.1 - 80%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2012,Reading,11,2834,Harmony,16.0,19.0,84.2,80.1 - 90%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2012,Reading,7,6138,Springville,23.0,33.0,69.7,60.1 - 70%,"400 Academy St
Springville, Iowa 523369657
(42.055167653, -91.444776226)"
2012,Reading,4,3420,Lake Mills,46.0,54.0,85.2,80.1 - 90%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2012,Reading,8,6975,West Liberty,49.0,70.0,70.0,60.1 - 70%,"111 W. 7th St
West Liberty, Iowa 52776
(41.574427615001, -91.265189648)"
2012,Math,5,472,Ballard,91.0,109.0,83.5,80.1 - 90%,"509 N Main Avenue
Huxley, Iowa 501240307
(41.897429491, -93.606247195)"
2012,Reading,6,1278,Clinton,139.0,244.0,57.0,50.1 - 60%,"1401 12th Ave N
Clinton, Iowa 52732
(41.858445401, -90.219388304)"
2012,Math,3,3600,Le Mars,132.0,152.0,86.8,80.1 - 90%,"940 Lincoln Street SW
Le Mars, Iowa 51031
(42.781304542001, -96.181023216)"
2012,Reading,5,1107,Chariton,70.0,95.0,73.7,70.1 - 80%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2012,Math,6,1233,Clear Lake,63.0,105.0,60.0,50.1 - 60%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2012,Math,8,2151,Exira,8.0,10.0,80.0,70.1 - 80%,"105 East School Street
Exira, Iowa 500760335
(41.58636295, -94.874560332)"
2012,Math,6,4536,Mount Pleasant,113.0,141.0,80.1,80.1 - 90%,"307 E. Monroe, Suite 201
Mount Pleasant, Iowa 52641
(40.9662821, -91.550284312)"
2012,Math,3,2457,George-Little Rock,24.0,31.0,77.4,70.1 - 80%,"500 E Indiana Ave
George, Iowa 51237
(43.34142499, -95.997689525)"
2012,Reading,6,4689,New London,20.0,35.0,57.1,50.1 - 60%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2012,Math,6,916,CAL,7.0,19.0,36.8,30.1 - 40%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2012,Reading,7,6759,Wapello,32.0,56.0,57.1,50.1 - 60%,"406 Mechanic Street
Wapello, Iowa 52653
(41.182360744, -91.188414291)"
2012,Reading,4,6992,Westwood,25.0,37.0,67.6,60.1 - 70%,"1000 Rebel Way
Sloan, Iowa 51055
(42.228917062, -96.217814827)"
2012,Math,8,1476,Council Bluffs,322.0,527.0,61.1,60.1 - 70%,"300 W Broadway
Council Bluffs, Iowa 51503
(41.260936672, -95.848610653)"
2012,Reading,5,4554,Mount Vernon,73.0,89.0,82.0,80.1 - 90%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2012,Math,3,6592,Van Buren,31.0,47.0,66.0,60.1 - 70%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2012,Math,8,7029,Williamsburg,58.0,68.0,85.3,80.1 - 90%,"810 W Walnut
Williamsburg, Iowa 52361
(41.662872606, -92.01335461)"
2012,Math,3,4041,Maquoketa,50.0,73.0,68.5,60.1 - 70%,"612 So Vermont
Maquoketa, Iowa 52060
(42.060815723, -90.67317784)"
2012,Reading,7,1791,Dike-New Hartford,45.0,62.0,72.6,70.1 - 80%,"330 Main St
Dike, Iowa 50624
(42.466920106, -92.628130775)"
2012,Math,5,5607,Rock Valley,30.0,44.0,68.2,60.1 - 70%,"1712 20th Avenue
Rock Valley, Iowa 51247
(43.207299672, -96.288093242)"
2012,Reading,8,1095,Central Lyon,36.0,41.0,87.8,80.1 - 90%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2012,Reading,4,2007,Eldora-New Providence,23.0,34.0,67.6,60.1 - 70%,"1010 Edgington Ave
Eldora, Iowa 50627
(42.360687111, -93.096201173)"
2012,Reading,7,6660,Vinton-Shellsburg,75.0,122.0,61.5,60.1 - 70%,"1502 C Avenue
Vinton, Iowa 52349
(42.157359394, -92.027909269)"
2012,Math,4,5250,Pleasant Valley,233.0,262.0,88.9,80.1 - 90%,"525 Belmont Rd
Bettendorf, Iowa 52722
(41.552075023001, -90.466612678)"
2012,Reading,6,1917,Boyer Valley,23.0,35.0,65.7,60.1 - 70%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2012,Reading,6,270,Anthon-Oto,26.0,42.0,61.9,60.1 - 70%,"110 W Division
Anthon, Iowa 510040819
(42.385483794, -95.868360143)"
2012,Reading,8,6462,Tri-County,12.0,15.0,80.0,70.1 - 80%,"3003 Highway 22
Thornburg, Iowa 50255
(41.452204594, -92.334002929)"
2012,Math,7,5877,Sergeant Bluff-Luton,100.0,117.0,85.5,80.1 - 90%,"201 Port Neal Road
Sergeant Bluff, Iowa 51054
(42.398882789, -96.355522509)"
2012,Reading,3,1368,Columbus,34.0,51.0,66.7,60.1 - 70%,"1208 Colton St
Columbus Junction, Iowa 52738
(41.268605316, -91.367431777)"
2012,Math,4,6120,Spirit Lake,61.0,74.0,82.4,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2012,Reading,4,2862,Hartley-Melvin-Sanborn,30.0,38.0,78.9,70.1 - 80%,"240 1st Street SE
Hartley, Iowa 51346
(43.179893337, -95.473519546)"
