School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2003,Math,4,1944,Eagle Grove,46.0,66.0,69.7,60.1 - 70%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2003,Math,4,6003,Sidney,17.0,21.0,81.0,80.1 - 90%,"2754 Knox Road
Sidney, Iowa 516520609
(40.743255674, -95.660253541)"
2003,Math,11,6990,West Sioux,39.0,49.0,79.6,70.1 - 80%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2003,Math,4,1079,Central Lee,45.0,80.0,56.3,50.1 - 60%,"2642 Highway 218
Donnellson, Iowa 52625
(40.577481452, -91.521042214)"
2003,Reading,8,6264,West Central Valley,42.0,73.0,57.5,50.1 - 60%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2003,Reading,8,3231,Johnston,257.0,302.0,85.1,80.1 - 90%,"5608 Merle Hay Road
Johnston, Iowa 50131
(41.662290255, -93.697797138)"
2003,Reading,8,5832,Schleswig,13.0,17.0,76.5,70.1 - 80%,"714 Date Street
Schleswig, Iowa 514610250
(42.164326117, -95.429039152)"
2003,Math,11,1044,Cedar Falls,282.0,352.0,80.1,80.1 - 90%,"1002 W 1st St
Cedar Falls, Iowa 50613
(42.537761714, -92.457720667)"
2003,Reading,4,1079,Central Lee,51.0,80.0,63.8,60.1 - 70%,"2642 Highway 218
Donnellson, Iowa 52625
(40.577481452, -91.521042214)"
2003,Reading,11,2766,H-L-V,23.0,34.0,67.6,60.1 - 70%,"402 5th St
Victor, Iowa 52347
(41.729652987, -92.293241156)"
2003,Math,8,4212,Melcher-Dallas,24.0,38.0,63.2,60.1 - 70%,"214 S Main
Melcher, Iowa 50163
(41.223068663, -93.241824355)"
2003,Reading,8,6120,Spirit Lake,85.0,103.0,82.5,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2003,Reading,8,4617,Nevada,97.0,134.0,72.4,70.1 - 80%,"1035 15th St
Nevada, Iowa 50201
(42.020760519, -93.439933752)"
2003,Math,4,6509,Turkey Valley,25.0,35.0,71.4,70.1 - 80%,"3219 St Hwy 24
Jackson Junction, Iowa 521718308
(43.11720779, -92.024466156)"
2003,Math,4,3841,Louisa-Muscatine,50.0,71.0,70.4,70.1 - 80%,"14478 170th St
Letts, Iowa 52754
(41.305574252001, -91.203933542)"
2003,Math,11,2763,Guttenberg,55.0,69.0,79.7,70.1 - 80%,"131 S River Park Dr
Guttenberg, Iowa 520520520
(42.78584866, -91.097232817)"
2003,Reading,11,4527,Mount Ayr,44.0,64.0,68.8,60.1 - 70%,"1001 E Columbus St
Mount Ayr, Iowa 50854
(40.718249217, -94.227191155)"
2003,Math,4,1206,Clarion-Goldfield,43.0,55.0,78.2,70.1 - 80%,"319 3rd Ave NE
Clarion, Iowa 505251113
(42.734357124001, -93.735960712)"
2003,Reading,8,4104,Marshalltown,221.0,347.0,63.7,60.1 - 70%,"1002 SOuth 3rd Ave.
Marshalltown, Iowa 501583987
(42.036421181, -92.907823838)"
2003,Reading,8,6097,South Page,15.0,23.0,65.2,60.1 - 70%,"606 Iowa Ave
College Springs, Iowa 51637
(40.620548113, -95.119312226)"
2003,Reading,11,4772,North Central,39.0,47.0,83.0,80.1 - 90%,"105 S East St
Manly, Iowa 50456
(43.286787397, -93.19762046)"
2003,Reading,8,540,BCLUW,38.0,49.0,77.6,70.1 - 80%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2003,Math,11,6660,Vinton-Shellsburg,88.0,123.0,71.5,70.1 - 80%,"1502 C Avenue
Vinton, Iowa 52349
(42.157359394, -92.027909269)"
2003,Reading,11,3816,Lone Tree,26.0,34.0,76.5,70.1 - 80%,"303 S Devoe St
Lone Tree, Iowa 52755
(41.48488149, -91.425737073)"
2003,Math,8,3816,Lone Tree,22.0,24.0,91.7,90.1 - 100%,"303 S Devoe St
Lone Tree, Iowa 52755
(41.48488149, -91.425737073)"
2003,Reading,8,4581,Muscatine,290.0,388.0,74.7,70.1 - 80%,"2900 Mulberry Avenue
Muscatine, Iowa 52761
(41.443603299, -91.067961636)"
2003,Math,8,5823,Schaller-Crestland,32.0,38.0,84.2,80.1 - 90%,"300 S Berwick
Schaller, Iowa 51053
(42.498044213, -95.296475832)"
2003,Math,8,27,Adel-DeSoto-Minburn,78.0,107.0,72.9,70.1 - 80%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2003,Math,11,1917,Boyer Valley,30.0,38.0,78.9,70.1 - 80%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2003,Math,8,4772,North Central,24.0,35.0,68.6,60.1 - 70%,"105 S East St
Manly, Iowa 50456
(43.286787397, -93.19762046)"
2003,Reading,11,6592,Van Buren,41.0,58.0,70.7,70.1 - 80%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2003,Reading,11,4785,North Tama County,31.0,37.0,83.8,80.1 - 90%,"605 Walnut
Traer, Iowa 50675
(42.18821933, -92.467693666)"
2003,Math,8,4554,Mount Vernon,84.0,102.0,82.4,80.1 - 90%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2003,Reading,11,81,Albia,67.0,86.0,77.9,70.1 - 80%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2003,Reading,11,3978,Malvern,17.0,21.0,81.0,80.1 - 90%,"422 Main Street
Malvern, Iowa 51551
(41.0030802, -95.585124132)"
2003,Reading,4,5184,Perry,83.0,131.0,63.4,60.1 - 70%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2003,Reading,11,1044,Cedar Falls,273.0,354.0,77.1,70.1 - 80%,"1002 W 1st St
Cedar Falls, Iowa 50613
(42.537761714, -92.457720667)"
2003,Reading,11,5160,PCM,57.0,81.0,70.4,70.1 - 80%,"400 E Hwy 163
Monroe, Iowa 50170
(41.516807129, -93.098919286)"
2003,Reading,4,234,Anamosa,59.0,73.0,80.8,80.1 - 90%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2003,Reading,11,2826,Harlan,87.0,112.0,77.7,70.1 - 80%,"2102 Durant
Harlan, Iowa 51537
(41.656723593, -95.337794249)"
2003,Math,4,4572,Murray,22.0,25.0,88.0,80.1 - 90%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2003,Reading,11,918,Calamus-Wheatland,26.0,36.0,72.2,70.1 - 80%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2003,Math,11,2502,Gladbrook-Reinbeck,50.0,61.0,82.0,80.1 - 90%,"300 Cedar Street
Reinbeck, Iowa 50669
(42.318498668, -92.599634434)"
2003,Reading,4,1107,Chariton,68.0,90.0,75.6,70.1 - 80%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2003,Reading,11,873,North Iowa,39.0,51.0,76.5,70.1 - 80%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2003,Reading,4,6030,Sioux Center,55.0,62.0,88.7,80.1 - 90%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2003,Math,4,1082,Central Clinton,116.0,128.0,90.6,90.1 - 100%,"331 E. 8th St
De Witt, Iowa 527420110
(41.823411881, -90.528412296)"
2003,Reading,11,1278,Clinton,219.0,297.0,73.7,70.1 - 80%,"1401 12th Ave N
Clinton, Iowa 52732
(41.858445401, -90.219388304)"
2003,Reading,8,1863,Dubuque,480.0,765.0,62.7,60.1 - 70%,"2300 Chaney Road
Dubuque, Iowa 52001
(42.511203923, -90.706179714)"
2003,Math,4,6633,Ventura,24.0,30.0,80.0,70.1 - 80%,"110 S. Main Street
Ventura, Iowa 504820018
(43.12835915, -93.477737814)"
2003,Reading,8,1211,Clarke,59.0,108.0,54.6,50.1 - 60%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2003,Reading,4,1080,Central,32.0,41.0,78.0,70.1 - 80%,"400 1st Street NW
Elkader, Iowa 52043
(42.856201646001, -91.407684887)"
2003,Math,4,4086,Marion,92.0,119.0,77.3,70.1 - 80%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2003,Reading,4,225,Ames,278.0,299.0,93.0,90.1 - 100%,"415 Stanton Ave
Ames, Iowa 50014
(42.017921297001, -93.648547461)"
2003,Math,11,2781,Hampton-Dumont,74.0,93.0,79.6,70.1 - 80%,"601 - 12th Avenue NE
Hampton, Iowa 50441
(42.752611573, -93.198421245)"
2003,Math,8,5510,Riverside,41.0,52.0,78.8,70.1 - 80%,"330 Pleasant St
Carson, Iowa 51525
(41.237457777, -95.419260079)"
2003,Math,8,4491,Moravia,20.0,24.0,83.3,80.1 - 90%,"505 N Trussell St
Moravia, Iowa 52571
(40.89445017, -92.818025664)"
2003,Reading,4,5823,Schaller-Crestland,24.0,28.0,85.7,80.1 - 90%,"300 S Berwick
Schaller, Iowa 51053
(42.498044213, -95.296475832)"
2003,Reading,11,6700,Waco,33.0,44.0,75.0,70.1 - 80%,"706 N. Pearl
Wayland, Iowa 52654
(41.153132482001, -91.658643375)"
2003,Math,11,2727,Grundy Center,55.0,61.0,90.2,90.1 - 100%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2003,Math,4,4784,North Scott,166.0,190.0,87.4,80.1 - 90%,"251 E Iowa St
Eldridge, Iowa 52748
(41.652613393, -90.580280251)"
2003,Math,8,6512,Twin Cedars,18.0,34.0,52.9,50.1 - 60%,"2204 Highway G71
Bussey, Iowa 50044
(41.219053532, -92.926871056)"
2003,Reading,4,1093,Central Decatur,27.0,39.0,69.2,60.1 - 70%,"1201 NE Poplar
Leon, Iowa 501441246
(40.748150523, -93.7430749)"
2003,Reading,4,126,Algona,75.0,88.0,85.2,80.1 - 90%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2003,Reading,8,2369,Fremont-Mills,23.0,33.0,69.7,60.1 - 70%,"1114 U.S. Highway 275
Tabor, Iowa 516530310
(40.897941323, -95.671335783)"
2003,Reading,4,3114,Indianola,164.0,200.0,82.0,80.1 - 90%,"1304 E 2nd Ave
Indianola, Iowa 50125
(41.357997978, -93.542849802)"
2003,Math,8,540,BCLUW,40.0,49.0,81.6,80.1 - 90%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2003,Reading,11,4797,Norwalk,107.0,134.0,79.9,70.1 - 80%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2003,Reading,11,6094,Southeast Warren,27.0,39.0,69.2,60.1 - 70%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2003,Math,11,4014,Manning,27.0,29.0,93.1,90.1 - 100%,"209 10th St
Manning, Iowa 51455
(41.903107936, -95.055378699)"
2003,Math,8,657,Eddyville-Blakesburg,40.0,64.0,62.5,60.1 - 70%,"222 Walnut
Eddyville, Iowa 52553
(41.1565658, -92.637079862)"
2003,Reading,11,5463,Red Oak,64.0,81.0,79.0,70.1 - 80%,"2011 North 8th
Red Oak, Iowa 51566
(41.021899053, -95.223325144)"
2003,Math,8,6138,Springville,24.0,33.0,72.7,70.1 - 80%,"400 Academy St
Springville, Iowa 523369657
(42.055167653, -91.444776226)"
2003,Reading,11,7092,Woodbine,35.0,38.0,92.1,90.1 - 100%,"501 Weare St
Woodbine, Iowa 51579
(41.737231207, -95.706557351)"
2003,Math,8,2772,Hamburg,18.0,24.0,75.0,70.1 - 80%,"105 E St
Hamburg, Iowa 51640
(40.604677609, -95.659705573)"
2003,Math,8,1719,Denver,49.0,55.0,89.1,80.1 - 90%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2003,Reading,4,423,Aurelia,10.0,10.0,100.0,90.1 - 100%,"300 Ash St
Aurelia, Iowa 51005
(42.71371202, -95.429734234)"
2003,Math,4,3033,Hubbard-Radcliffe,28.0,31.0,90.3,90.1 - 100%,"200 Chestnut
Hubbard, Iowa 50122
(42.304392476, -93.301573303)"
2003,Reading,11,2313,Fort Dodge,174.0,248.0,70.2,70.1 - 80%,"104 S 17th St
Fort Dodge, Iowa 50501
(42.504398547, -94.174977779)"
2003,Math,11,6592,Van Buren,41.0,58.0,70.7,70.1 - 80%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2003,Reading,11,2466,Gilbert,68.0,75.0,90.7,90.1 - 100%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2003,Math,11,2466,Gilbert,65.0,75.0,86.7,80.1 - 90%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2003,Math,4,27,Adel-DeSoto-Minburn,83.0,90.0,92.2,90.1 - 100%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2003,Reading,11,2754,Guthrie Center,27.0,27.0,100.0,90.1 - 100%,"906 School St
Guthrie Center, Iowa 50115
(41.668573446, -94.496718313)"
2003,Reading,4,3645,Lewis Central,118.0,176.0,67.0,60.1 - 70%,"4121 Harry Langdon Blvd
Council Bluffs, Iowa 51503
(41.220978391, -95.818439144)"
2003,Reading,8,6990,West Sioux,48.0,66.0,72.7,70.1 - 80%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2003,Reading,11,108,Alden,12.0,18.0,66.7,60.1 - 70%,"209 Center Street
Alden, Iowa 50006
(42.517963208, -93.372751113)"
2003,Reading,11,2763,Guttenberg,57.0,69.0,82.6,80.1 - 90%,"131 S River Park Dr
Guttenberg, Iowa 520520520
(42.78584866, -91.097232817)"
2003,Math,4,7056,Winterset,77.0,106.0,72.6,70.1 - 80%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
2003,Reading,11,5121,Panorama,44.0,50.0,88.0,80.1 - 90%,"701 W Main
Panora, Iowa 50216
(41.691569911001, -94.374259674)"
2003,Reading,11,6867,Webster City,115.0,145.0,79.3,70.1 - 80%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2003,Reading,4,6273,Sumner,50.0,58.0,86.2,80.1 - 90%,"802 West Sixth Street
Sumner, Iowa 50674
(42.852486751, -92.107530701)"
2003,Reading,8,4776,North Mahaska,32.0,45.0,71.1,70.1 - 80%,"2163 135th St
New Sharon, Iowa 502070089
(41.458931622, -92.649667528)"
2003,Reading,4,6987,West Monona,34.0,43.0,79.1,70.1 - 80%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2003,Reading,4,387,Atlantic,78.0,108.0,72.2,70.1 - 80%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2003,Reading,4,2709,Grinnell-Newburg,102.0,122.0,83.6,80.1 - 90%,"927 4th Ave
Grinnell, Iowa 50112
(41.743268012001, -92.722920631)"
2003,Reading,11,414,Audubon,47.0,77.0,61.0,60.1 - 70%,"800 3rd Ave
Audubon, Iowa 50025
(41.714973036, -94.922657103)"
2003,Reading,8,4778,North Kossuth,26.0,36.0,72.2,70.1 - 80%,"203 5th Street North
Swea City, Iowa 50590
(43.383718628, -94.312397755)"
2003,Reading,8,2664,Greene,25.0,32.0,78.1,70.1 - 80%,"201 N 5th St
Greene, Iowa 506360190
(42.899145, -92.798944546)"
2003,Reading,8,3420,Lake Mills,39.0,61.0,63.9,60.1 - 70%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2003,Math,11,1908,Dunkerton,32.0,44.0,72.7,70.1 - 80%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2003,Math,4,4554,Mount Vernon,63.0,79.0,79.7,70.1 - 80%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2003,Math,11,6950,West Delaware County,140.0,164.0,85.4,80.1 - 90%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2003,Reading,4,6990,West Sioux,28.0,43.0,65.1,60.1 - 70%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2003,Math,8,1863,Dubuque,510.0,765.0,66.7,60.1 - 70%,"2300 Chaney Road
Dubuque, Iowa 52001
(42.511203923, -90.706179714)"
2003,Reading,4,6937,West Burlington,29.0,46.0,63.0,60.1 - 70%,"607 Ramsey St
West Burlington, Iowa 52655
(40.820228036, -91.159167305)"
2003,Math,11,5256,Pleasantville,45.0,55.0,81.8,80.1 - 90%,"415 Jones St
Pleasantville, Iowa 50225
(41.388307599, -93.273741299)"
2003,Math,11,5994,Sibley-Ocheyedan,73.0,80.0,91.3,90.1 - 100%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2003,Reading,11,6990,West Sioux,40.0,49.0,81.6,80.1 - 90%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2003,Reading,4,2673,Nodaway Valley,35.0,48.0,72.9,70.1 - 80%,"410 NW 2nd
Greenfield, Iowa 50849
(41.308043141001, -94.462689109)"
2003,Reading,4,1503,Creston,63.0,86.0,73.3,70.1 - 80%,"801 N. Elm Street
Creston, Iowa 50801
(41.066193306, -94.363810291)"
2003,Math,11,4773,Northeast,60.0,75.0,80.0,70.1 - 80%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2003,Math,11,63,Akron Westfield,36.0,47.0,76.6,70.1 - 80%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2003,Math,8,5163,Pekin,31.0,50.0,62.0,60.1 - 70%,"1062 Birch Ave
Packwood, Iowa 525808542
(41.153002366, -92.159172999)"
2003,Reading,4,594,Belmond-Klemme,48.0,53.0,90.6,90.1 - 100%,"411 10th Ave NE
Belmond, Iowa 504211698
(42.848954097001, -93.603450386)"
2003,Reading,11,5256,Pleasantville,34.0,55.0,61.8,60.1 - 70%,"415 Jones St
Pleasantville, Iowa 50225
(41.388307599, -93.273741299)"
2003,Math,8,1093,Central Decatur,37.0,52.0,71.2,70.1 - 80%,"1201 NE Poplar
Leon, Iowa 501441246
(40.748150523, -93.7430749)"
2003,Math,11,916,CAL,23.0,29.0,79.3,70.1 - 80%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2003,Reading,11,4068,Marcus-Meriden-Cleghorn,42.0,49.0,85.7,80.1 - 90%,"400 East Fenton
Marcus, Iowa 51035
(42.819017914, -95.804163971)"
2003,Reading,8,4890,Okoboji,44.0,63.0,69.8,60.1 - 70%,"1205 7th St
Milford, Iowa 51351
(43.321807506, -95.152847312)"
2003,Math,8,3060,Humboldt,99.0,118.0,83.9,80.1 - 90%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2003,Reading,8,5121,Panorama,42.0,50.0,84.0,80.1 - 90%,"701 W Main
Panora, Iowa 50216
(41.691569911001, -94.374259674)"
2003,Math,11,5868,Sentral,22.0,26.0,84.6,80.1 - 90%,"308 310th Street
Fenton, Iowa 50539
(43.212368179, -94.412563015)"
2003,Reading,8,5049,Ottumwa,248.0,368.0,67.4,60.1 - 70%,"422 McCarroll Dr
Ottumwa, Iowa 52501
(41.054992799, -92.404760643)"
2003,Math,11,5337,Preston,18.0,27.0,66.7,60.1 - 70%,"121 S. Mitchell Street
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
