School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2008,Reading,3,720,Bondurant-Farrar,69.0,82.0,84.1,80.1 - 90%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2008,Reading,6,6950,West Delaware County,52.0,78.0,66.7,60.1 - 70%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2008,Math,7,1116,Charles City,81.0,114.0,71.1,70.1 - 80%,"500 N Grand Ave
Charles City, Iowa 50616
(43.067399999, -92.672481029)"
2008,Math,3,609,Benton,94.0,114.0,82.5,80.1 - 90%,"304 1st St
Van Horne, Iowa 52346
(42.010130719, -92.085777924)"
2008,Reading,8,4784,North Scott,156.0,207.0,75.4,70.1 - 80%,"251 E Iowa St
Eldridge, Iowa 52748
(41.652613393, -90.580280251)"
2008,Reading,7,4446,Monticello,67.0,80.0,83.8,80.1 - 90%,"711 S Maple St
Monticello, Iowa 52310
(42.233168758, -91.18673067)"
2008,Math,5,6094,Southeast Warren,28.0,33.0,84.8,80.1 - 90%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2008,Math,11,918,Calamus-Wheatland,29.0,31.0,93.5,90.1 - 100%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2008,Math,3,4995,Osage,52.0,63.0,82.5,80.1 - 90%,"820 Sawyer
Osage, Iowa 50461
(43.279297406, -92.807087256)"
2008,Reading,11,4446,Monticello,67.0,91.0,73.6,70.1 - 80%,"711 S Maple St
Monticello, Iowa 52310
(42.233168758, -91.18673067)"
2008,Math,7,6943,West Central,20.0,25.0,80.0,70.1 - 80%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2008,Reading,7,2754,Guthrie Center,23.0,36.0,63.9,60.1 - 70%,"906 School St
Guthrie Center, Iowa 50115
(41.668573446, -94.496718313)"
2008,Math,8,5805,Saydel,66.0,96.0,68.8,60.1 - 70%,"5740 N E 14th Street
Des Moines, Iowa 50313
(41.664949721, -93.600627517)"
2008,Math,11,2466,Gilbert,70.0,78.0,89.7,80.1 - 90%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2008,Reading,8,441,A-H-S-T,31.0,38.0,81.6,80.1 - 90%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2008,Math,6,2511,Glenwood,111.0,136.0,81.6,80.1 - 90%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2008,Math,8,6096,Southeast Webster Grand,31.0,48.0,64.6,60.1 - 70%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2008,Reading,11,3114,Indianola,222.0,258.0,86.0,80.1 - 90%,"1304 E 2nd Ave
Indianola, Iowa 50125
(41.357997978, -93.542849802)"
2008,Reading,11,2295,Forest City,81.0,101.0,80.2,80.1 - 90%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2008,Math,6,5724,Ruthven-Ayrshire,7.0,10.0,70.0,60.1 - 70%,"1505 Washington St
Ruthven, Iowa 51358
(43.131108351, -94.899973418)"
2008,Math,3,720,Bondurant-Farrar,71.0,82.0,86.6,80.1 - 90%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2008,Math,8,2862,Hartley-Melvin-Sanborn,33.0,44.0,75.0,70.1 - 80%,"240 1st Street SE
Hartley, Iowa 51346
(43.179893337, -95.473519546)"
2008,Reading,4,1337,College,230.0,264.0,87.1,80.1 - 90%,"401 76th Ave SW
Cedar Rapids, Iowa 52404
(41.905052988, -91.668080376)"
2008,Math,5,3150,Iowa Falls,66.0,73.0,90.4,90.1 - 100%,"710 North Street
Iowa Falls, Iowa 50126
(42.528606835, -93.265910391)"
2008,Math,3,4774,North Fayette,48.0,56.0,85.7,80.1 - 90%,"600 N. Pine Street
West Union, Iowa 521750073
(42.968944863001, -91.804546803)"
2008,Math,4,3119,Interstate 35,46.0,55.0,83.6,80.1 - 90%,"405 E North St
Truro, Iowa 50257
(41.20994604, -93.842699709)"
2008,Math,3,4419,MFL MarMac,40.0,55.0,72.7,70.1 - 80%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2008,Math,5,1503,Creston,75.0,103.0,72.8,70.1 - 80%,"801 N. Elm Street
Creston, Iowa 50801
(41.066193306, -94.363810291)"
2008,Math,7,355,Ar-We-Va,23.0,27.0,85.2,80.1 - 90%,"108 Clinton St
Westside, Iowa 51467
(42.075192007, -95.100777451)"
2008,Reading,11,3231,Johnston,303.0,350.0,86.6,80.1 - 90%,"5608 Merle Hay Road
Johnston, Iowa 50131
(41.662290255, -93.697797138)"
2008,Reading,4,918,Calamus-Wheatland,31.0,45.0,68.9,60.1 - 70%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2008,Reading,8,7110,Woodward-Granger,35.0,46.0,76.1,70.1 - 80%,"306 W 3rd St
Woodward, Iowa 50276
(41.855671951, -93.925557162)"
2008,Math,11,3841,Louisa-Muscatine,56.0,73.0,76.7,70.1 - 80%,"14478 170th St
Letts, Iowa 52754
(41.305574252001, -91.203933542)"
2008,Math,6,234,Anamosa,52.0,70.0,74.3,70.1 - 80%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2008,Math,5,4033,Maple Valley,29.0,33.0,87.9,80.1 - 90%,"501 S 7th St
Mapleton, Iowa 51034
(42.160984373, -95.78888641)"
2008,Reading,3,135,Allamakee,66.0,84.0,78.6,70.1 - 80%,"1059 3rd Ave NW
Waukon, Iowa 52172
(43.271898976001, -91.490592704)"
2008,Reading,11,1278,Clinton,195.0,261.0,74.7,70.1 - 80%,"1401 12th Ave N
Clinton, Iowa 52732
(41.858445401, -90.219388304)"
2008,Math,8,6101,Southeast Polk,308.0,405.0,76.0,70.1 - 80%,"8379 NE University Ave
Pleasant Hill, Iowa 50327
(41.600356215, -93.434241935)"
2008,Reading,3,6453,Treynor,46.0,52.0,88.5,80.1 - 90%,"102 E Main St
Treynor, Iowa 515750369
(41.232413088001, -95.608719407)"
2008,Reading,11,981,Carlisle,79.0,104.0,76.0,70.1 - 80%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2008,Math,8,504,Battle Creek-Ida Grove,49.0,55.0,89.1,80.1 - 90%,"900 John Montgomery Dr
Ida Grove, Iowa 51445
(42.335841611, -95.463490416)"
2008,Reading,6,7092,Woodbine,31.0,38.0,81.6,80.1 - 90%,"501 Weare St
Woodbine, Iowa 51579
(41.737231207, -95.706557351)"
2008,Math,6,2169,Fairfield,99.0,122.0,81.1,80.1 - 90%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2008,Reading,8,4978,Orient-Macksburg,16.0,23.0,69.6,60.1 - 70%,"201 South School Street
Orient, Iowa 508580129
(41.201062736, -94.414620815)"
2008,Math,7,2369,Fremont-Mills,23.0,39.0,59.0,50.1 - 60%,"1114 U.S. Highway 275
Tabor, Iowa 516530310
(40.897941323, -95.671335783)"
2008,Math,7,1107,Chariton,70.0,90.0,77.8,70.1 - 80%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2008,Reading,3,1413,Coon Rapids-Bayard,31.0,37.0,83.8,80.1 - 90%,"905 North St
Coon Rapids, Iowa 50058
(41.877042762, -94.683929629)"
2008,Reading,5,5994,Sibley-Ocheyedan,46.0,53.0,86.8,80.1 - 90%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2008,Math,5,873,North Iowa,21.0,30.0,70.0,60.1 - 70%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2008,Reading,6,6854,Wayne,31.0,43.0,72.1,70.1 - 80%,"102 N Dekalb Street
Corydon, Iowa 50060
(40.757883329, -93.320404615)"
2008,Math,7,4779,North Polk,73.0,85.0,85.9,80.1 - 90%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2008,Math,5,6990,West Sioux,31.0,42.0,73.8,70.1 - 80%,"1300 Falcon Drive
Hawarden, Iowa 51023
(43.000411157, -96.473901123)"
2008,Math,6,936,Camanche,58.0,79.0,73.4,70.1 - 80%,"702 13th Ave
Camanche, Iowa 527301772
(41.78497779, -90.25908233)"
2008,Math,7,3375,Knoxville,102.0,127.0,80.3,80.1 - 90%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2008,Reading,3,3798,Logan-Magnolia,34.0,40.0,85.0,80.1 - 90%,"1200 N 2nd Ave
Logan, Iowa 515461060
(41.652914138, -95.789064186)"
2008,Reading,11,1917,Boyer Valley,32.0,37.0,86.5,80.1 - 90%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2008,Math,11,720,Bondurant-Farrar,67.0,82.0,81.7,80.1 - 90%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2008,Reading,6,1211,Clarke,68.0,84.0,81.0,80.1 - 90%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2008,Reading,8,5486,Remsen-Union,21.0,25.0,84.0,80.1 - 90%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2008,Reading,3,5949,Sheldon,54.0,66.0,81.8,80.1 - 90%,"1700 East Fourth Street
Sheldon, Iowa 51201
(43.184700136, -95.83483316)"
2008,Reading,6,1116,Charles City,82.0,118.0,69.5,60.1 - 70%,"500 N Grand Ave
Charles City, Iowa 50616
(43.067399999, -92.672481029)"
2008,Reading,6,3231,Johnston,308.0,380.0,81.1,80.1 - 90%,"5608 Merle Hay Road
Johnston, Iowa 50131
(41.662290255, -93.697797138)"
2008,Math,5,3204,Jesup,42.0,54.0,77.8,70.1 - 80%,"531 Prospect
Jesup, Iowa 506480287
(42.479597359, -92.064678773)"
2008,Math,3,5994,Sibley-Ocheyedan,49.0,55.0,89.1,80.1 - 90%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2008,Reading,7,2349,Fredericksburg,49.0,68.0,72.1,70.1 - 80%,"401 E High Street
Fredericksburg, Iowa 50630
(42.962856553, -92.19441373)"
2008,Reading,11,7029,Williamsburg,83.0,87.0,95.4,90.1 - 100%,"810 W Walnut
Williamsburg, Iowa 52361
(41.662872606, -92.01335461)"
2008,Reading,11,2763,Clayton Ridge,45.0,57.0,78.9,70.1 - 80%,"131 S River Park Dr
Guttenberg, Iowa 520520520
(42.78584866, -91.097232817)"
2008,Math,4,387,Atlantic,58.0,74.0,78.4,70.1 - 80%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2008,Math,8,6867,Webster City,117.0,134.0,87.3,80.1 - 90%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2008,Math,11,621,Bettendorf,247.0,286.0,86.4,80.1 - 90%,"3311 18th Street
Bettendorf, Iowa 52722
(41.556463541, -90.498771292)"
2008,Math,6,5994,Sibley-Ocheyedan,43.0,49.0,87.8,80.1 - 90%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2008,Reading,8,4149,MOC-Floyd Valley,83.0,101.0,82.2,80.1 - 90%,"1301 8th St SE
Orange City, Iowa 51041
(42.997548276, -96.041486456)"
2008,Reading,11,1080,Central,27.0,40.0,67.5,60.1 - 70%,"400 1st Street NW
Elkader, Iowa 52043
(42.856201646001, -91.407684887)"
2008,Reading,11,2862,Hartley-Melvin-Sanborn,40.0,54.0,74.1,70.1 - 80%,"240 1st Street SE
Hartley, Iowa 51346
(43.179893337, -95.473519546)"
2008,Reading,6,4775,Northeast Hamilton,15.0,23.0,65.2,60.1 - 70%,"606 Illinois St
Blairsburg, Iowa 50034
(42.480561718001, -93.639521298)"
2008,Reading,8,2169,Fairfield,103.0,124.0,83.1,80.1 - 90%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2008,Math,7,1944,Eagle Grove,28.0,38.0,73.7,70.1 - 80%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2008,Reading,5,1719,Denver,38.0,44.0,86.4,80.1 - 90%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2008,Reading,7,333,Armstrong-Ringsted,15.0,24.0,62.5,60.1 - 70%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2008,Reading,3,6030,Sioux Center,57.0,74.0,77.0,70.1 - 80%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2008,Reading,7,6512,Twin Cedars,28.0,47.0,59.6,50.1 - 60%,"2204 Highway G71
Bussey, Iowa 50044
(41.219053532, -92.926871056)"
2008,Math,5,2113,Essex,11.0,24.0,45.8,40.1 - 50%,"111 Forbes St
Essex, Iowa 51638
(40.827249474, -95.308569579)"
2008,Reading,4,6175,Starmont,34.0,41.0,82.9,80.1 - 90%,"3202 40th St
Arlington, Iowa 50606
(42.687587157, -91.649580492)"
2008,Math,3,2466,Gilbert,61.0,71.0,85.9,80.1 - 90%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2008,Reading,5,5697,Rudd-Rockford-Marble Rk,29.0,32.0,90.6,90.1 - 100%,"1460 210th Street
Rockford, Iowa 504680218
(43.052034686, -92.915467057)"
2008,Reading,6,234,Anamosa,47.0,70.0,67.1,60.1 - 70%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2008,Math,6,6120,Spirit Lake,77.0,87.0,88.5,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2008,Reading,6,1917,Boyer Valley,18.0,25.0,72.0,70.1 - 80%,"1102 Iowa Ave
Dunlap, Iowa 51529
(41.85431341, -95.594870132)"
2008,Reading,8,279,Aplington-Parkersburg,42.0,63.0,66.7,60.1 - 70%,"610 N. Johnson St
Parkersburg, Iowa 50665
(42.574358477, -92.781041848)"
2008,Reading,7,1963,East Buchanan,27.0,42.0,64.3,60.1 - 70%,"414 5th St North
Winthrop, Iowa 50682
(42.475879754, -91.736862672)"
2008,Reading,7,6099,South O'Brien,39.0,47.0,83.0,80.1 - 90%,"216 S Rutledge
Paullina, Iowa 510460638
(42.97754916, -95.689147054)"
2008,Math,5,6012,Sigourney,25.0,30.0,83.3,80.1 - 90%,"300 West Kelly
Sigourney, Iowa 52591
(41.324538019001, -92.208010827)"
2008,Reading,3,4505,Mormon Trail,10.0,13.0,76.9,70.1 - 80%,"403 S Front St
Humeston, Iowa 50123
(40.857861428, -93.49945448)"
2008,Reading,4,3141,Iowa City,583.0,757.0,77.0,70.1 - 80%,"1725 N. Dodge Street
Iowa City, Iowa 52245
(41.680405278, -91.509737266)"
2008,Reading,5,5508,Riceville,21.0,27.0,77.8,70.1 - 80%,"912 Woodland Ave
Riceville, Iowa 50466
(43.354809029, -92.554152827)"
2008,Math,8,5949,Sheldon,52.0,61.0,85.2,80.1 - 90%,"1700 East Fourth Street
Sheldon, Iowa 51201
(43.184700136, -95.83483316)"
2008,Math,5,3186,Janesville,19.0,21.0,90.5,90.1 - 100%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2008,Math,3,2349,Fredericksburg,22.0,23.0,95.7,90.1 - 100%,"401 E High Street
Fredericksburg, Iowa 50630
(42.962856553, -92.19441373)"
2008,Reading,7,6943,West Central,18.0,25.0,72.0,70.1 - 80%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2008,Reading,7,6471,Tripoli,29.0,35.0,82.9,80.1 - 90%,"209 8th Ave SW
Tripoli, Iowa 506769662
(42.801523631, -92.260465)"
2008,Math,8,4644,Newell-Fonda,21.0,30.0,70.0,60.1 - 70%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2008,Math,4,6840,Waverly-Shell Rock,114.0,122.0,93.4,90.1 - 100%,"1415 4th Ave SW
Waverly, Iowa 50677
(42.721711983, -92.489521341)"
2008,Math,6,2369,Fremont-Mills,25.0,28.0,89.3,80.1 - 90%,"1114 U.S. Highway 275
Tabor, Iowa 516530310
(40.897941323, -95.671335783)"
2008,Math,6,108,Alden,87.0,110.0,79.1,70.1 - 80%,"209 Center Street
Alden, Iowa 50006
(42.517963208, -93.372751113)"
2008,Reading,8,4778,North Kossuth,19.0,22.0,86.4,80.1 - 90%,"203 5th Street North
Swea City, Iowa 50590
(43.383718628, -94.312397755)"
2008,Reading,11,3154,Iowa Valley,27.0,51.0,52.9,50.1 - 60%,"359 E Hilton St
Marengo, Iowa 52301
(41.798598129, -92.066585859)"
2008,Reading,5,3154,Iowa Valley,34.0,46.0,73.9,70.1 - 80%,"359 E Hilton St
Marengo, Iowa 52301
(41.798598129, -92.066585859)"
2008,Math,3,513,Baxter,27.0,31.0,87.1,80.1 - 90%,"202 E State
Baxter, Iowa 50028
(41.826357902, -93.149370912)"
2008,Math,7,1503,Creston,70.0,99.0,70.7,70.1 - 80%,"801 N. Elm Street
Creston, Iowa 50801
(41.066193306, -94.363810291)"
2008,Math,8,4014,Manning,28.0,35.0,80.0,70.1 - 80%,"209 10th St
Manning, Iowa 51455
(41.903107936, -95.055378699)"
2008,Reading,11,3691,North Cedar,71.0,85.0,83.5,80.1 - 90%,"102 E North Street
Stanwood, Iowa 523370247
(41.894378249, -91.152841019)"
2008,Reading,6,6039,Sioux City,546.0,961.0,56.8,50.1 - 60%,"627 4th St
Sioux City, Iowa 51101
(42.494227355, -96.402180665)"
2008,Math,4,6867,Webster City,86.0,105.0,81.9,80.1 - 90%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2008,Reading,4,4572,Murray,13.0,16.0,81.3,80.1 - 90%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2008,Math,8,1953,Earlham,42.0,56.0,75.0,70.1 - 80%,"535 N Chestnut Ave
Earlham, Iowa 50072
(41.495707827001, -94.12303199)"
2008,Reading,5,5751,St Ansgar,35.0,45.0,77.8,70.1 - 80%,"206 E 8th
St. Ansgar, Iowa 50472
(43.374941039, -92.917529642)"
2008,Math,6,4491,Moravia,12.0,23.0,52.2,50.1 - 60%,"505 N Trussell St
Moravia, Iowa 52571
(40.89445017, -92.818025664)"
2008,Reading,7,1638,Decorah,103.0,119.0,86.6,80.1 - 90%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2008,Math,3,4437,Montezuma,32.0,41.0,78.0,70.1 - 80%,"504 N 4th St
Montezuma, Iowa 50171
(41.591280888, -92.5235874)"
2008,Reading,3,7098,Woodbury Central,37.0,40.0,92.5,90.1 - 100%,"408 South 4th Street
Moville, Iowa 51039
(42.484313339, -96.06924212)"
2008,Reading,7,2673,Nodaway Valley,43.0,56.0,76.8,70.1 - 80%,"410 NW 2nd
Greenfield, Iowa 50849
(41.308043141001, -94.462689109)"
2008,Math,5,1350,Collins-Maxwell,31.0,35.0,88.6,80.1 - 90%,"400 Metcalf
Maxwell, Iowa 50161
(41.890831616, -93.396984123)"
2008,Reading,4,4860,Odebolt-Arthur,15.0,18.0,83.3,80.1 - 90%,"600 S. Maple
Odebolt, Iowa 514580475
(42.310292609001, -95.251885669)"
2008,Reading,11,5625,Rockwell City-Lytton,30.0,34.0,88.2,80.1 - 90%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2008,Reading,3,6093,Solon,66.0,79.0,83.5,80.1 - 90%,"301 S Iowa Street
Solon, Iowa 52333
(41.805373657, -91.495353613)"
2008,Math,7,873,North Iowa,34.0,42.0,81.0,80.1 - 90%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2008,Reading,11,6992,Westwood,39.0,55.0,70.9,70.1 - 80%,"1000 Rebel Way
Sloan, Iowa 51055
(42.228917062, -96.217814827)"
2008,Reading,6,279,Aplington-Parkersburg,37.0,48.0,77.1,70.1 - 80%,"610 N. Johnson St
Parkersburg, Iowa 50665
(42.574358477, -92.781041848)"
2008,Reading,11,6012,Sigourney,28.0,54.0,51.9,50.1 - 60%,"300 West Kelly
Sigourney, Iowa 52591
(41.324538019001, -92.208010827)"
2008,Math,11,6099,South O'Brien,42.0,50.0,84.0,80.1 - 90%,"216 S Rutledge
Paullina, Iowa 510460638
(42.97754916, -95.689147054)"
2008,Math,7,6120,Spirit Lake,76.0,87.0,87.4,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2008,Reading,5,4761,Nora Springs-Rock Falls,15.0,22.0,68.2,60.1 - 70%,"509 N Iowa Ave
Nora Springs, Iowa 504580367
(43.147392844, -93.004372444)"
2008,Reading,4,5256,Pleasantville,40.0,47.0,85.1,80.1 - 90%,"415 Jones St
Pleasantville, Iowa 50225
(41.388307599, -93.273741299)"
2008,Math,5,6768,Washington,82.0,110.0,74.5,70.1 - 80%,"404 West Main
Washington, Iowa 52353
(41.299488564, -91.695850367)"
2008,Math,6,6592,Van Buren,37.0,52.0,71.2,70.1 - 80%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2008,Math,8,4995,Osage,64.0,78.0,82.1,80.1 - 90%,"820 Sawyer
Osage, Iowa 50461
(43.279297406, -92.807087256)"
2008,Math,4,4518,Moulton-Udell,17.0,19.0,89.5,80.1 - 90%,"305 E 8th
Moulton, Iowa 52572
(40.68897702, -92.675134563)"
2008,Math,3,585,Bellevue,24.0,31.0,77.4,70.1 - 80%,"1601 State St
Bellevue, Iowa 520310976
(42.253924855, -90.441917063)"
2008,Math,7,4773,Northeast,42.0,47.0,89.4,80.1 - 90%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2008,Math,5,387,Atlantic,87.0,103.0,84.5,80.1 - 90%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2008,Math,3,4356,Missouri Valley,27.0,49.0,55.1,50.1 - 60%,"109 East Michigan Street
Missouri Valley, Iowa 51555
(41.559428362, -95.894151136)"
2008,Reading,8,261,Ankeny,430.0,511.0,84.1,80.1 - 90%,"306 SW School Street
Ankeny, Iowa 50023
(41.729421311, -93.603308286)"
2008,Math,6,4419,MFL MarMac,34.0,51.0,66.7,60.1 - 70%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2008,Math,5,3119,Interstate 35,50.0,68.0,73.5,70.1 - 80%,"405 E North St
Truro, Iowa 50257
(41.20994604, -93.842699709)"
2008,Math,7,2376,Galva-Holstein,26.0,31.0,83.9,80.1 - 90%,"519 E Maple
Holstein, Iowa 51025
(42.487382109, -95.541362025)"
2008,Math,6,5922,Sheffield-Chapin,27.0,30.0,90.0,80.1 - 90%,"504 Park Street
Sheffield, Iowa 504750617
(42.896236587, -93.218220904)"
2008,Reading,5,6100,South Winneshiek,25.0,31.0,80.6,80.1 - 90%,"304 S Webster St
Calmar, Iowa 52132
(43.180778347, -91.86743264)"
2008,Reading,8,2457,George-Little Rock,26.0,38.0,68.4,60.1 - 70%,"500 E Indiana Ave
George, Iowa 51237
(43.34142499, -95.997689525)"
2008,Math,6,3465,Lamoni,24.0,31.0,77.4,70.1 - 80%,"202 N Walnut St
Lamoni, Iowa 50140
(40.622532216, -93.935606211)"
2008,Reading,5,6165,Stanton,15.0,18.0,83.3,80.1 - 90%,"605 Elliott Street
Stanton, Iowa 51573
(40.984178043001, -95.100395388)"
2008,Math,11,6030,Sioux Center,63.0,77.0,81.8,80.1 - 90%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2008,Math,4,1701,Denison,74.0,119.0,62.2,60.1 - 70%,"819 N 16th St
Denison, Iowa 51442
(42.026357151, -95.348689731)"
2008,Reading,4,657,Eddyville-Blakesburg,20.0,27.0,74.1,70.1 - 80%,"222 Walnut
Eddyville, Iowa 52553
(41.1565658, -92.637079862)"
2008,Reading,8,2673,Nodaway Valley,44.0,62.0,71.0,70.1 - 80%,"410 NW 2nd
Greenfield, Iowa 50849
(41.308043141001, -94.462689109)"
2008,Math,8,5250,Pleasant Valley,213.0,243.0,87.7,80.1 - 90%,"525 Belmont Rd
Bettendorf, Iowa 52722
(41.552075023001, -90.466612678)"
2008,Reading,5,6969,West Harrison,23.0,31.0,74.2,70.1 - 80%,"410 Pine St
Mondamin, Iowa 51557
(41.709263024, -96.0179304)"
2008,Reading,7,2169,Fairfield,105.0,133.0,78.9,70.1 - 80%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2008,Math,8,1152,Cherokee,52.0,70.0,74.3,70.1 - 80%,"600 W. Bluff Street
Cherokee, Iowa 51012
(42.754665717, -95.55589844)"
2008,Math,11,5301,Pomeroy-Palmer,14.0,16.0,87.5,80.1 - 90%,"202 E Harrison St
Pomeroy , Iowa 50575
(42.545709217, -94.682604485)"
2008,Math,3,6462,Tri-County,13.0,22.0,59.1,50.1 - 60%,"3003 Highway 22
Thornburg, Iowa 50255
(41.452204594, -92.334002929)"
2008,Math,7,729,Boone,107.0,144.0,74.3,70.1 - 80%,"500 7th St
Boone, Iowa 50036
(42.06263502, -93.88660689)"
2008,Reading,8,2520,Glidden-Ralston,27.0,33.0,81.8,80.1 - 90%,"602 Idaho
Glidden, Iowa 51443
(42.061401498, -94.728933805)"
2008,Reading,4,6795,Waterloo,440.0,703.0,62.6,60.1 - 70%,"1516 Washington St
Waterloo, Iowa 50702
(42.485820075, -92.332097741)"
