School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2004,Reading,11,1107,Chariton,76.0,97.0,78.4,70.1 - 80%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2004,Reading,11,2016,Elk Horn-Kimballton,24.0,26.0,92.3,90.1 - 100%,"4114 Madison St
Elk Horn, Iowa 51531
(41.590791169, -95.056067764)"
2004,Math,4,2727,Grundy Center,48.0,50.0,96.0,90.1 - 100%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2004,Math,8,4122,Martensdale-St Marys,28.0,40.0,70.0,60.1 - 70%,"390 Burlington
Martensdale, Iowa 50160
(41.372996559, -93.735495715)"
2004,Reading,11,2007,Eldora-New Providence,25.0,40.0,62.5,60.1 - 70%,"1010 Edgington Ave
Eldora, Iowa 50627
(42.360687111, -93.096201173)"
2004,Math,4,6175,Starmont,38.0,50.0,76.0,70.1 - 80%,"3202 40th St
Arlington, Iowa 50606
(42.687587157, -91.649580492)"
2004,Reading,11,355,Ar-We-Va,32.0,35.0,91.4,90.1 - 100%,"108 Clinton St
Westside, Iowa 51467
(42.075192007, -95.100777451)"
2004,Reading,11,2727,Grundy Center,57.0,66.0,86.4,80.1 - 90%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2004,Reading,11,4890,Okoboji,56.0,70.0,80.0,70.1 - 80%,"1205 7th St
Milford, Iowa 51351
(43.321807506, -95.152847312)"
2004,Math,4,6035,Sioux Central,23.0,31.0,74.2,70.1 - 80%,"4440 U.S. Hwy 71
Sioux Rapids, Iowa 50585
(42.897237523, -95.142078275)"
2004,Math,11,6120,Spirit Lake,106.0,115.0,92.2,90.1 - 100%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2004,Reading,11,2709,Grinnell-Newburg,108.0,124.0,87.1,80.1 - 90%,"927 4th Ave
Grinnell, Iowa 50112
(41.743268012001, -92.722920631)"
2004,Math,4,5625,Rockwell City-Lytton,30.0,34.0,88.2,80.1 - 90%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2004,Math,11,6460,Tri-Center,44.0,53.0,83.0,80.1 - 90%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2004,Reading,4,1211,Clarke,62.0,93.0,66.7,60.1 - 70%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2004,Math,8,3312,Keokuk,101.0,176.0,57.4,50.1 - 60%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2004,Math,11,4788,Northwood-Kensett,29.0,38.0,76.3,70.1 - 80%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2004,Math,4,5486,Remsen-Union,20.0,22.0,90.9,90.1 - 100%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2004,Reading,8,7029,Williamsburg,55.0,78.0,70.5,70.1 - 80%,"810 W Walnut
Williamsburg, Iowa 52361
(41.662872606, -92.01335461)"
2004,Reading,11,234,Anamosa,76.0,98.0,77.6,70.1 - 80%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2004,Math,11,2834,Harmony,14.0,25.0,56.0,50.1 - 60%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2004,Reading,8,5337,Preston,15.0,21.0,71.4,70.1 - 80%,"121 S. Mitchell Street
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2004,Reading,11,4662,New Hampton,66.0,90.0,73.3,70.1 - 80%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2004,Math,4,4869,Oelwein,54.0,84.0,64.3,60.1 - 70%,"307 8th Ave SE
Oelwein, Iowa 50662
(42.673945759001, -91.902587991)"
2004,Reading,8,6264,West Central Valley,47.0,66.0,71.2,70.1 - 80%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2004,Math,8,6091,Southern Cal,30.0,45.0,66.7,60.1 - 70%,"709 W Main St
Lake City, Iowa 51449
(42.267315878, -94.741237078)"
2004,Math,4,4617,Nevada,78.0,96.0,81.3,80.1 - 90%,"1035 15th St
Nevada, Iowa 50201
(42.020760519, -93.439933752)"
2004,Math,11,1926,Durant,33.0,40.0,82.5,80.1 - 90%,"408 7th Street
Durant, Iowa 52747
(41.603403343, -90.913637233)"
2004,Reading,4,6957,West Des Moines,512.0,607.0,84.3,80.1 - 90%,"3550 Mills Civic Parkway
West Des Moines, Iowa 50265
(41.567672939, -93.75682047)"
2004,Reading,4,6095,South Hamilton,34.0,38.0,89.5,80.1 - 90%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2004,Math,4,4644,Newell-Fonda,19.0,22.0,86.4,80.1 - 90%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2004,Math,8,1926,Durant,41.0,64.0,64.1,60.1 - 70%,"408 7th Street
Durant, Iowa 52747
(41.603403343, -90.913637233)"
2004,Reading,4,3609,Lenox,16.0,22.0,72.7,70.1 - 80%,"600 S Locust
Lenox, Iowa 50851
(40.875287385, -94.555878104)"
2004,Math,8,1701,Denison,59.0,89.0,66.3,60.1 - 70%,"819 N 16th St
Denison, Iowa 51442
(42.026357151, -95.348689731)"
2004,Math,8,2664,Greene,26.0,33.0,78.8,70.1 - 80%,"201 N 5th St
Greene, Iowa 506360190
(42.899145, -92.798944546)"
2004,Reading,8,2088,Emmetsburg,41.0,54.0,75.9,70.1 - 80%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2004,Reading,8,5250,Pleasant Valley,182.0,233.0,78.1,70.1 - 80%,"525 Belmont Rd
Bettendorf, Iowa 52722
(41.552075023001, -90.466612678)"
2004,Reading,8,243,Andrew,21.0,27.0,77.8,70.1 - 80%,"13 S Marion
Andrew, Iowa 52030
(42.152732903, -90.591248222)"
2004,Reading,8,279,Aplington-Parkersburg,44.0,66.0,66.7,60.1 - 70%,"610 N. Johnson St
Parkersburg, Iowa 50665
(42.574358477, -92.781041848)"
2004,Reading,4,594,Belmond-Klemme,42.0,47.0,89.4,80.1 - 90%,"411 10th Ave NE
Belmond, Iowa 504211698
(42.848954097001, -93.603450386)"
2004,Math,8,2511,Glenwood,113.0,145.0,77.9,70.1 - 80%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2004,Math,4,747,Boyden-Hull,30.0,40.0,75.0,70.1 - 80%,"801 First Street
Hull, Iowa 512390678
(43.188673632, -96.136312358)"
2004,Reading,11,5121,Panorama,36.0,50.0,72.0,70.1 - 80%,"701 W Main
Panora, Iowa 50216
(41.691569911001, -94.374259674)"
2004,Math,8,3420,Lake Mills,53.0,66.0,80.3,80.1 - 90%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2004,Reading,4,5616,Rockwell-Swaledale,18.0,31.0,58.1,50.1 - 60%,"210 S 2nd St
Rockwell, Iowa 504690060
(42.983997615, -93.190823322)"
2004,Math,4,6462,Tri-County,12.0,17.0,70.6,70.1 - 80%,"3003 Highway 22
Thornburg, Iowa 50255
(41.452204594, -92.334002929)"
2004,Math,8,1093,Central Decatur,26.0,37.0,70.3,70.1 - 80%,"1201 NE Poplar
Leon, Iowa 501441246
(40.748150523, -93.7430749)"
2004,Reading,4,6175,Starmont,36.0,50.0,72.0,70.1 - 80%,"3202 40th St
Arlington, Iowa 50606
(42.687587157, -91.649580492)"
2004,Math,8,6098,South Tama County,80.0,101.0,79.2,70.1 - 80%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2004,Reading,4,6591,Valley,29.0,40.0,72.5,70.1 - 80%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2004,Reading,4,576,Belle Plaine,38.0,43.0,88.4,80.1 - 90%,"707-7th Street
Belle Plaine, Iowa 52208
(41.891861666, -92.27813409)"
2004,Reading,8,540,BCLUW,32.0,50.0,64.0,60.1 - 70%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2004,Reading,11,6035,Sioux Central,32.0,39.0,82.1,80.1 - 90%,"4440 U.S. Hwy 71
Sioux Rapids, Iowa 50585
(42.897237523, -95.142078275)"
2004,Reading,4,1963,East Buchanan,20.0,30.0,66.7,60.1 - 70%,"414 5th St North
Winthrop, Iowa 50682
(42.475879754, -91.736862672)"
2004,Math,11,1431,Corning,39.0,49.0,79.6,70.1 - 80%,"904 8th St
Corning, Iowa 50841
(40.990020157, -94.739477757)"
2004,Reading,11,4644,Newell-Fonda,31.0,37.0,83.8,80.1 - 90%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2004,Reading,4,657,Eddyville-Blakesburg,37.0,51.0,72.5,70.1 - 80%,"222 Walnut
Eddyville, Iowa 52553
(41.1565658, -92.637079862)"
2004,Math,11,5310,Postville,35.0,44.0,79.5,70.1 - 80%,"314 W Post
Postville, Iowa 521620717
(43.083446813, -91.572598014)"
2004,Math,4,225,Ames,232.0,268.0,86.6,80.1 - 90%,"415 Stanton Ave
Ames, Iowa 50014
(42.017921297001, -93.648547461)"
2004,Math,4,27,Adel-DeSoto-Minburn,91.0,107.0,85.0,80.1 - 90%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2004,Math,11,6273,Sumner,50.0,52.0,96.2,90.1 - 100%,"802 West Sixth Street
Sumner, Iowa 50674
(42.852486751, -92.107530701)"
2004,Reading,4,5742,Sac,29.0,34.0,85.3,80.1 - 90%,"400 S 16th St
Sac City, Iowa 50583
(42.418390154, -95.002601057)"
2004,Math,11,6165,Stanton,16.0,18.0,88.9,80.1 - 90%,"605 Elliott Street
Stanton, Iowa 51573
(40.984178043001, -95.100395388)"
2004,Math,11,603,Bennett,15.0,16.0,93.8,90.1 - 100%,"300 Cedar St
Bennett, Iowa 527210343
(41.74020378, -90.976064551)"
2004,Math,4,2113,Essex,17.0,23.0,73.9,70.1 - 80%,"111 Forbes St
Essex, Iowa 51638
(40.827249474, -95.308569579)"
2004,Math,8,4599,Nashua-Plainfield,52.0,61.0,85.2,80.1 - 90%,"612 Greeley St
Nashua, Iowa 50658
(42.94908945, -92.540077705)"
2004,Reading,11,3186,Janesville,12.0,19.0,63.2,60.1 - 70%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2004,Math,4,6592,Van Buren,52.0,54.0,96.3,90.1 - 100%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2004,Math,8,1970,East Union,24.0,32.0,75.0,70.1 - 80%,"1916 High School Dr
Afton, Iowa 50830
(41.01973103, -94.176092065)"
2004,Reading,4,2097,English Valleys,24.0,28.0,85.7,80.1 - 90%,"211 S College Street
North English, Iowa 52316
(41.513765134, -92.080480579)"
2004,Math,11,873,North Iowa,26.0,32.0,81.3,80.1 - 90%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2004,Math,4,1953,Earlham,36.0,51.0,70.6,70.1 - 80%,"535 N Chestnut Ave
Earlham, Iowa 50072
(41.495707827001, -94.12303199)"
2004,Math,11,1972,Eastern Allamakee,34.0,45.0,75.6,70.1 - 80%,"569 Center St.
Lansing, Iowa 52151
(43.360850761, -91.220915804)"
2004,Math,8,4203,Mediapolis,63.0,74.0,85.1,80.1 - 90%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2004,Math,11,549,Bedford,39.0,56.0,69.6,60.1 - 70%,"906 Pennsylvania St
Bedford, Iowa 50833
(40.66984574, -94.72259906)"
2004,Math,8,4086,Marion,122.0,141.0,86.5,80.1 - 90%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2004,Reading,4,720,Bondurant-Farrar,66.0,83.0,79.5,70.1 - 80%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2004,Math,4,1449,Corwith-Wesley,10.0,13.0,76.9,70.1 - 80%,"408 SE Elm St
Corwith, Iowa 504300127
(42.994122937001, -93.959054133)"
2004,Math,4,3906,Lynnville-Sully,27.0,37.0,73.0,70.1 - 80%,"12476 Hwy F62 E
Sully, Iowa 502510210
(41.581097841, -92.85371067)"
2004,Reading,4,621,Bettendorf,239.0,286.0,83.6,80.1 - 90%,"3311 18th Street
Bettendorf, Iowa 52722
(41.556463541, -90.498771292)"
2004,Math,4,7038,Wilton,55.0,69.0,79.7,70.1 - 80%,"1002 Cypress St
Wilton, Iowa 52778
(41.594973249, -91.011281286)"
2004,Reading,8,1431,Corning,41.0,63.0,65.1,60.1 - 70%,"904 8th St
Corning, Iowa 50841
(40.990020157, -94.739477757)"
2004,Math,11,1233,Clear Lake,92.0,112.0,82.1,80.1 - 90%,"1529 3rd Avenue North
Clear Lake, Iowa 50428
(43.139871691, -93.3698995)"
2004,Reading,4,4778,North Kossuth,16.0,19.0,84.2,80.1 - 90%,"203 5th Street North
Swea City, Iowa 50590
(43.383718628, -94.312397755)"
2004,Reading,8,3609,Lenox,24.0,38.0,63.2,60.1 - 70%,"600 S Locust
Lenox, Iowa 50851
(40.875287385, -94.555878104)"
2004,Math,4,585,Bellevue,38.0,43.0,88.4,80.1 - 90%,"1601 State St
Bellevue, Iowa 520310976
(42.253924855, -90.441917063)"
2004,Reading,4,6983,West Lyon,54.0,64.0,84.4,80.1 - 90%,"1787 182nd Street
Inwood, Iowa 51240
(43.302157276, -96.443976618)"
2004,Reading,8,1071,Centerville,71.0,111.0,64.0,60.1 - 70%,"634 North Main
Centerville, Iowa 52544
(40.738462784, -92.874178226)"
2004,Math,8,414,Audubon,52.0,55.0,94.5,90.1 - 100%,"800 3rd Ave
Audubon, Iowa 50025
(41.714973036, -94.922657103)"
2004,Reading,8,81,Albia,58.0,89.0,65.2,60.1 - 70%,"701 Washington Ave E
Albia, Iowa 52531
(41.026231183, -92.800017267)"
2004,Reading,11,27,Adel-DeSoto-Minburn,84.0,98.0,85.7,80.1 - 90%,"801 Nile Kinnick Dr S
Adel, Iowa 50003
(41.610227858, -94.01677179)"
2004,Reading,11,720,Bondurant-Farrar,54.0,72.0,75.0,70.1 - 80%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2004,Math,11,2754,Guthrie Center,38.0,43.0,88.4,80.1 - 90%,"906 School St
Guthrie Center, Iowa 50115
(41.668573446, -94.496718313)"
2004,Math,4,4776,North Mahaska,36.0,39.0,92.3,90.1 - 100%,"2163 135th St
New Sharon, Iowa 502070089
(41.458931622, -92.649667528)"
2004,Reading,11,6264,West Central Valley,52.0,61.0,85.2,80.1 - 90%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2004,Math,4,6741,Wall Lake View Auburn,42.0,46.0,91.3,90.1 - 100%,"801 Jackson
Lake View, Iowa 51450
(42.309577099, -95.055388227)"
2004,Math,11,4086,Marion,116.0,129.0,89.9,80.1 - 90%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2004,Reading,11,2834,Harmony,16.0,25.0,64.0,60.1 - 70%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2004,Math,11,6345,Terril,12.0,14.0,85.7,80.1 - 90%,"101 So. Schooley St
Terril, Iowa 513640128
(43.304969384, -94.973408828)"
