School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2015,Reading,3,1576,Dallas Center-Grimes,173.0,188.0,92.0,90.1 - 100%,
2015,Reading,3,261,Ankeny,712.0,784.0,90.8,90.1 - 100%,
2015,Reading,4,1576,Dallas Center-Grimes,165.0,182.0,90.7,90.1 - 100%,
2015,Reading,3,3465,Lamoni,15.0,22.0,68.2,60.1 - 70%,
2015,Reading,5,1576,Dallas Center-Grimes,153.0,172.0,89.0,80.1 - 90%,
2015,Reading,4,261,Ankeny,690.0,771.0,89.5,80.1 - 90%,
2015,Reading,5,261,Ankeny,682.0,763.0,89.4,80.1 - 90%,
2015,Reading,6,261,Ankeny,627.0,722.0,86.8,80.1 - 90%,
2015,Reading,7,261,Ankeny,661.0,742.0,89.1,80.1 - 90%,
2015,Reading,8,261,Ankeny,608.0,685.0,88.8,80.1 - 90%,
2015,Reading,6,1576,Dallas Center-Grimes,158.0,186.0,84.9,80.1 - 90%,
2015,Reading,11,261,Ankeny,579.0,614.0,94.3,90.1 - 100%,
2015,Reading,4,3465,Lamoni,18.0,28.0,64.3,60.1 - 70%,
2015,Reading,3,279,Aplington-Parkersburg,46.0,52.0,88.5,80.1 - 90%,
2015,Reading,5,3465,Lamoni,22.0,27.0,81.5,80.1 - 90%,
2015,Reading,4,279,Aplington-Parkersburg,54.0,60.0,90.0,80.1 - 90%,
2015,Reading,6,3465,Lamoni,20.0,27.0,74.1,70.1 - 80%,
2015,Reading,7,1576,Dallas Center-Grimes,139.0,163.0,85.3,80.1 - 90%,
2015,Reading,7,3465,Lamoni,19.0,22.0,86.4,80.1 - 90%,
2015,Reading,8,3465,Lamoni,14.0,18.0,77.8,70.1 - 80%,
2015,Reading,11,3465,Lamoni,12.0,15.0,80.0,70.1 - 80%,
2015,Reading,5,279,Aplington-Parkersburg,42.0,54.0,77.8,70.1 - 80%,
2015,Reading,6,279,Aplington-Parkersburg,37.0,51.0,72.5,70.1 - 80%,
2015,Reading,7,279,Aplington-Parkersburg,46.0,65.0,70.8,70.1 - 80%,
2015,Reading,8,1576,Dallas Center-Grimes,131.0,159.0,82.4,80.1 - 90%,
2015,Reading,8,279,Aplington-Parkersburg,38.0,53.0,71.7,70.1 - 80%,
2015,Reading,3,4041,Maquoketa,49.0,62.0,79.0,70.1 - 80%,
2015,Reading,4,4041,Maquoketa,58.0,73.0,79.5,70.1 - 80%,
2015,Reading,11,279,Aplington-Parkersburg,63.0,72.0,87.5,80.1 - 90%,
2015,Reading,5,4041,Maquoketa,58.0,73.0,79.5,70.1 - 80%,
2015,Reading,3,333,North Union,26.0,33.0,78.8,70.1 - 80%,
2015,Reading,4,333,North Union,15.0,19.0,78.9,70.1 - 80%,
2015,Reading,6,4041,Maquoketa,41.0,69.0,59.4,50.1 - 60%,
2015,Reading,5,333,North Union,17.0,27.0,63.0,60.1 - 70%,
2015,Reading,7,4041,Maquoketa,73.0,99.0,73.7,70.1 - 80%,
2015,Reading,6,333,North Union,0.0,0.0,0.0,Not Reportable,
2015,Reading,7,333,North Union,0.0,0.0,0.0,Not Reportable,
2015,Reading,8,333,North Union,0.0,0.0,0.0,Not Reportable,
2015,Reading,11,1576,Dallas Center-Grimes,132.0,160.0,82.5,80.1 - 90%,
2015,Reading,3,1602,Danville,47.0,57.0,82.5,80.1 - 90%,
2015,Reading,11,333,North Union,33.0,39.0,84.6,80.1 - 90%,
2015,Reading,4,1602,Danville,19.0,35.0,54.3,50.1 - 60%,
2015,Reading,3,355,Ar-We-Va,13.0,13.0,100.0,90.1 - 100%,
2015,Reading,5,1602,Danville,31.0,40.0,77.5,70.1 - 80%,
2015,Reading,4,355,Ar-We-Va,13.0,14.0,92.9,90.1 - 100%,
2015,Reading,5,355,Ar-We-Va,11.0,13.0,84.6,80.1 - 90%,
2015,Reading,6,1602,Danville,26.0,41.0,63.4,60.1 - 70%,
2015,Reading,7,1602,Danville,38.0,47.0,80.9,80.1 - 90%,
2015,Reading,6,355,Ar-We-Va,14.0,16.0,87.5,80.1 - 90%,
2015,Reading,7,355,Ar-We-Va,11.0,13.0,84.6,80.1 - 90%,
2015,Reading,8,1602,Danville,39.0,51.0,76.5,70.1 - 80%,
2015,Reading,8,355,Ar-We-Va,11.0,12.0,91.7,90.1 - 100%,
2015,Reading,11,1602,Danville,37.0,48.0,77.1,70.1 - 80%,
2015,Reading,11,355,Ar-We-Va,13.0,13.0,100.0,90.1 - 100%,
2015,Reading,3,1611,Davenport,667.0,1052.0,63.4,60.1 - 70%,
2015,Reading,3,387,Atlantic,89.0,107.0,83.2,80.1 - 90%,
2015,Reading,4,387,Atlantic,78.0,106.0,73.6,70.1 - 80%,
2015,Reading,4,1611,Davenport,675.0,1053.0,64.1,60.1 - 70%,
2015,Reading,5,387,Atlantic,71.0,91.0,78.0,70.1 - 80%,
2015,Reading,5,1611,Davenport,720.0,1090.0,66.1,60.1 - 70%,
2015,Reading,6,387,Atlantic,78.0,104.0,75.0,70.1 - 80%,
2015,Reading,6,1611,Davenport,595.0,993.0,59.9,50.1 - 60%,
2015,Reading,7,387,Atlantic,86.0,96.0,89.6,80.1 - 90%,
2015,Reading,8,387,Atlantic,76.0,98.0,77.6,70.1 - 80%,
2015,Reading,11,387,Atlantic,60.0,75.0,80.0,70.1 - 80%,
2015,Reading,7,1611,Davenport,620.0,1017.0,61.0,60.1 - 70%,
2015,Reading,3,414,Audubon,31.0,36.0,86.1,80.1 - 90%,
2015,Reading,4,414,Audubon,20.0,28.0,71.4,70.1 - 80%,
2015,Reading,8,1611,Davenport,612.0,971.0,63.0,60.1 - 70%,
2015,Reading,5,414,Audubon,33.0,37.0,89.2,80.1 - 90%,
2015,Reading,6,414,Audubon,32.0,38.0,84.2,80.1 - 90%,
2015,Reading,11,1611,Davenport,679.0,938.0,72.4,70.1 - 80%,
2015,Reading,7,414,Audubon,28.0,36.0,77.8,70.1 - 80%,
2015,Reading,3,1619,Davis County,62.0,91.0,68.1,60.1 - 70%,
2015,Reading,4,1619,Davis County,73.0,97.0,75.3,70.1 - 80%,
2015,Reading,8,414,Audubon,21.0,27.0,77.8,70.1 - 80%,
2015,Reading,11,414,Audubon,47.0,53.0,88.7,80.1 - 90%,
2015,Reading,3,423,Aurelia,9.0,10.0,90.0,80.1 - 90%,
2015,Reading,5,1619,Davis County,68.0,83.0,81.9,80.1 - 90%,
2015,Reading,4,423,Aurelia,8.0,11.0,72.7,70.1 - 80%,
2015,Reading,6,1619,Davis County,60.0,73.0,82.2,80.1 - 90%,
2015,Reading,5,423,Aurelia,11.0,14.0,78.6,70.1 - 80%,
2015,Reading,7,1619,Davis County,59.0,77.0,76.6,70.1 - 80%,
2015,Reading,6,423,Aurelia,33.0,52.0,63.5,60.1 - 70%,
2015,Reading,7,423,Aurelia,40.0,54.0,74.1,70.1 - 80%,
2015,Reading,4,1782,Diagonal,7.0,10.0,70.0,60.1 - 70%,
2015,Reading,8,423,Aurelia,41.0,53.0,77.4,70.1 - 80%,
2015,Reading,11,423,Aurelia,0.0,0.0,0.0,Not Reportable,
2015,Reading,3,441,A-H-S-T,26.0,33.0,78.8,70.1 - 80%,
2015,Reading,4,441,A-H-S-T,25.0,32.0,78.1,70.1 - 80%,
2015,Reading,5,441,A-H-S-T,25.0,33.0,75.8,70.1 - 80%,
2015,Reading,6,441,A-H-S-T,29.0,37.0,78.4,70.1 - 80%,
2015,Reading,7,441,A-H-S-T,31.0,42.0,73.8,70.1 - 80%,
2015,Reading,8,441,A-H-S-T,25.0,37.0,67.6,60.1 - 70%,
2015,Reading,11,441,A-H-S-T,41.0,50.0,82.0,80.1 - 90%,
2015,Reading,3,472,Ballard,78.0,98.0,79.6,70.1 - 80%,
2015,Reading,8,4041,Maquoketa,83.0,118.0,70.3,70.1 - 80%,
2015,Reading,4,472,Ballard,83.0,109.0,76.1,70.1 - 80%,
2015,Reading,3,1791,Dike-New Hartford,50.0,60.0,83.3,80.1 - 90%,
2015,Reading,5,472,Ballard,79.0,104.0,76.0,70.1 - 80%,
2015,Reading,6,472,Ballard,106.0,134.0,79.1,70.1 - 80%,
2015,Reading,11,4041,Maquoketa,103.0,120.0,85.8,80.1 - 90%,
2015,Reading,6,4212,Melcher-Dallas,18.0,24.0,75.0,70.1 - 80%,
2015,Reading,7,472,Ballard,103.0,124.0,83.1,80.1 - 90%,
2015,Reading,5,4509,Morning Sun,13.0,15.0,86.7,80.1 - 90%,
2015,Reading,6,4509,Morning Sun,13.0,16.0,81.3,80.1 - 90%,
2015,Reading,8,472,Ballard,94.0,113.0,83.2,80.1 - 90%,
2015,Reading,11,472,Ballard,90.0,111.0,81.1,80.1 - 90%,
2015,Reading,4,1791,Dike-New Hartford,48.0,56.0,85.7,80.1 - 90%,
2015,Reading,3,504,Battle Creek-Ida Grove,48.0,54.0,88.9,80.1 - 90%,
2015,Reading,5,1791,Dike-New Hartford,48.0,54.0,88.9,80.1 - 90%,
2015,Reading,4,504,Battle Creek-Ida Grove,34.0,39.0,87.2,80.1 - 90%,
2015,Reading,5,504,Battle Creek-Ida Grove,38.0,49.0,77.6,70.1 - 80%,
2015,Reading,8,4509,Morning Sun,9.0,14.0,64.3,60.1 - 70%,
2015,Reading,6,504,Battle Creek-Ida Grove,0.0,0.0,0.0,Not Reportable,
2015,Reading,6,1791,Dike-New Hartford,54.0,65.0,83.1,80.1 - 90%,
2015,Reading,7,504,Battle Creek-Ida Grove,0.0,0.0,0.0,Not Reportable,
2015,Reading,7,1791,Dike-New Hartford,46.0,54.0,85.2,80.1 - 90%,
2015,Reading,5,747,Boyden-Hull,37.0,49.0,75.5,70.1 - 80%,
2015,Reading,6,747,Boyden-Hull,43.0,49.0,87.8,80.1 - 90%,
2015,Reading,7,747,Boyden-Hull,42.0,48.0,87.5,80.1 - 90%,
2015,Reading,11,4509,Morning Sun,9.0,11.0,81.8,80.1 - 90%,
2015,Reading,8,747,Boyden-Hull,37.0,44.0,84.1,80.1 - 90%,
2015,Reading,3,4518,Moulton-Udell,11.0,20.0,55.0,50.1 - 60%,
2015,Reading,8,1791,Dike-New Hartford,54.0,60.0,90.0,80.1 - 90%,
2015,Reading,11,747,Boyden-Hull,35.0,45.0,77.8,70.1 - 80%,
2015,Reading,11,1791,Dike-New Hartford,50.0,58.0,86.2,80.1 - 90%,
2015,Reading,3,819,West Hancock,42.0,46.0,91.3,90.1 - 100%,
2015,Reading,4,819,West Hancock,37.0,45.0,82.2,80.1 - 90%,
2015,Reading,3,1863,Dubuque,480.0,658.0,72.9,70.1 - 80%,
2015,Reading,5,819,West Hancock,28.0,45.0,62.2,60.1 - 70%,
2015,Reading,4,1863,Dubuque,495.0,695.0,71.2,70.1 - 80%,
2015,Reading,5,1863,Dubuque,500.0,680.0,73.5,70.1 - 80%,
2015,Reading,6,819,West Hancock,33.0,42.0,78.6,70.1 - 80%,
2015,Reading,6,1863,Dubuque,518.0,754.0,68.7,60.1 - 70%,
2015,Reading,7,1863,Dubuque,509.0,710.0,71.7,70.1 - 80%,
2015,Reading,7,819,West Hancock,32.0,39.0,82.1,80.1 - 90%,
2015,Reading,8,1863,Dubuque,514.0,717.0,71.7,70.1 - 80%,
2015,Reading,8,819,West Hancock,30.0,36.0,83.3,80.1 - 90%,
2015,Reading,11,1863,Dubuque,576.0,718.0,80.2,80.1 - 90%,
2015,Reading,11,819,West Hancock,31.0,44.0,70.5,70.1 - 80%,
2015,Reading,3,1908,Dunkerton,22.0,29.0,75.9,70.1 - 80%,
2015,Reading,3,846,Brooklyn-Guernsey-Malcom,30.0,34.0,88.2,80.1 - 90%,
2015,Reading,4,846,Brooklyn-Guernsey-Malcom,34.0,39.0,87.2,80.1 - 90%,
2015,Reading,5,846,Brooklyn-Guernsey-Malcom,26.0,34.0,76.5,70.1 - 80%,
2015,Reading,6,846,Brooklyn-Guernsey-Malcom,24.0,28.0,85.7,80.1 - 90%,
2015,Reading,4,1908,Dunkerton,16.0,23.0,69.6,60.1 - 70%,
2015,Reading,7,846,Brooklyn-Guernsey-Malcom,29.0,39.0,74.4,70.1 - 80%,
2015,Reading,5,1908,Dunkerton,30.0,35.0,85.7,80.1 - 90%,
2015,Reading,8,846,Brooklyn-Guernsey-Malcom,32.0,44.0,72.7,70.1 - 80%,
2015,Reading,6,1908,Dunkerton,21.0,31.0,67.7,60.1 - 70%,
2015,Reading,7,1908,Dunkerton,28.0,36.0,77.8,70.1 - 80%,
2015,Reading,11,846,Brooklyn-Guernsey-Malcom,41.0,53.0,77.4,70.1 - 80%,
2015,Reading,3,873,North Iowa,21.0,27.0,77.8,70.1 - 80%,
2015,Reading,8,1908,Dunkerton,23.0,31.0,74.2,70.1 - 80%,
2015,Reading,4,873,North Iowa,16.0,23.0,69.6,60.1 - 70%,
2015,Reading,11,1908,Dunkerton,26.0,35.0,74.3,70.1 - 80%,
2015,Reading,3,1917,Boyer Valley,19.0,25.0,76.0,70.1 - 80%,
2015,Reading,5,873,North Iowa,24.0,31.0,77.4,70.1 - 80%,
2015,Reading,4,1917,Boyer Valley,14.0,23.0,60.9,60.1 - 70%,
2015,Reading,6,873,North Iowa,16.0,20.0,80.0,70.1 - 80%,
2015,Reading,5,1917,Boyer Valley,22.0,31.0,71.0,70.1 - 80%,
2015,Reading,7,873,North Iowa,26.0,37.0,70.3,70.1 - 80%,
2015,Reading,6,1917,Boyer Valley,27.0,36.0,75.0,70.1 - 80%,
2015,Reading,8,873,North Iowa,22.0,32.0,68.8,60.1 - 70%,
2015,Reading,11,873,North Iowa,23.0,30.0,76.7,70.1 - 80%,
2015,Reading,3,882,Burlington,214.0,286.0,74.8,70.1 - 80%,
2015,Reading,7,1917,Boyer Valley,23.0,31.0,74.2,70.1 - 80%,
2015,Reading,4,882,Burlington,191.0,250.0,76.4,70.1 - 80%,
2015,Reading,5,882,Burlington,211.0,278.0,75.9,70.1 - 80%,
2015,Reading,6,882,Burlington,183.0,275.0,66.5,60.1 - 70%,
2015,Reading,7,882,Burlington,181.0,280.0,64.6,60.1 - 70%,
2015,Reading,8,882,Burlington,139.0,233.0,59.7,50.1 - 60%,
2015,Reading,8,1917,Boyer Valley,20.0,33.0,60.6,60.1 - 70%,
2015,Reading,11,882,Burlington,162.0,231.0,70.1,70.1 - 80%,
2015,Reading,11,1917,Boyer Valley,21.0,27.0,77.8,70.1 - 80%,
2015,Reading,3,914,CAM,27.0,33.0,81.8,80.1 - 90%,
2015,Reading,3,1926,Durant,33.0,44.0,75.0,70.1 - 80%,
2015,Reading,4,914,CAM,32.0,39.0,82.1,80.1 - 90%,
2015,Reading,4,1926,Durant,33.0,43.0,76.7,70.1 - 80%,
2015,Reading,5,914,CAM,34.0,40.0,85.0,80.1 - 90%,
2015,Reading,5,1926,Durant,42.0,53.0,79.2,70.1 - 80%,
2015,Reading,6,914,CAM,32.0,42.0,76.2,70.1 - 80%,
2015,Reading,7,914,CAM,33.0,46.0,71.7,70.1 - 80%,
2015,Reading,8,914,CAM,31.0,46.0,67.4,60.1 - 70%,
2015,Reading,6,1926,Durant,32.0,42.0,76.2,70.1 - 80%,
2015,Reading,11,914,CAM,51.0,56.0,91.1,90.1 - 100%,
2015,Reading,7,1926,Durant,35.0,48.0,72.9,70.1 - 80%,
2015,Reading,3,916,CAL,9.0,17.0,52.9,50.1 - 60%,
2015,Reading,4,916,CAL,11.0,19.0,57.9,50.1 - 60%,
2015,Reading,5,916,CAL,13.0,16.0,81.3,80.1 - 90%,
2015,Reading,8,1926,Durant,42.0,49.0,85.7,80.1 - 90%,
2015,Reading,7,2007,Eldora-New Providence,0.0,0.0,0.0,Not Reportable,
2015,Reading,7,916,CAL,10.0,16.0,62.5,60.1 - 70%,
2015,Reading,11,2007,Eldora-New Providence,44.0,55.0,80.0,70.1 - 80%,
2015,Reading,8,916,CAL,9.0,13.0,69.2,60.1 - 70%,
2015,Reading,3,2088,Emmetsburg,44.0,58.0,75.9,70.1 - 80%,
2015,Reading,4,2088,Emmetsburg,38.0,53.0,71.7,70.1 - 80%,
2015,Reading,11,916,CAL,10.0,12.0,83.3,80.1 - 90%,
2015,Reading,5,2088,Emmetsburg,32.0,50.0,64.0,60.1 - 70%,
2015,Reading,6,2088,Emmetsburg,39.0,55.0,70.9,70.1 - 80%,
2015,Reading,7,2088,Emmetsburg,42.0,56.0,75.0,70.1 - 80%,
2015,Reading,3,918,Calamus-Wheatland,27.0,30.0,90.0,80.1 - 90%,
2015,Reading,8,2088,Emmetsburg,32.0,41.0,78.0,70.1 - 80%,
2015,Reading,11,2088,Emmetsburg,44.0,56.0,78.6,70.1 - 80%,
2015,Reading,4,918,Calamus-Wheatland,22.0,30.0,73.3,70.1 - 80%,
2015,Reading,3,2097,English Valleys,24.0,32.0,75.0,70.1 - 80%,
2015,Reading,5,918,Calamus-Wheatland,17.0,26.0,65.4,60.1 - 70%,
2015,Reading,8,4644,Newell-Fonda,19.0,27.0,70.4,70.1 - 80%,
2015,Reading,6,918,Calamus-Wheatland,26.0,35.0,74.3,70.1 - 80%,
2015,Reading,4,2097,English Valleys,19.0,32.0,59.4,50.1 - 60%,
2015,Reading,7,918,Calamus-Wheatland,26.0,34.0,76.5,70.1 - 80%,
2015,Reading,5,2097,English Valleys,30.0,36.0,83.3,80.1 - 90%,
2015,Reading,8,918,Calamus-Wheatland,35.0,46.0,76.1,70.1 - 80%,
2015,Reading,11,918,Calamus-Wheatland,31.0,37.0,83.8,80.1 - 90%,
2015,Reading,6,2097,English Valleys,21.0,23.0,91.3,90.1 - 100%,
2015,Reading,7,2097,English Valleys,25.0,32.0,78.1,70.1 - 80%,
2015,Reading,3,936,Camanche,50.0,66.0,75.8,70.1 - 80%,
2015,Reading,8,2097,English Valleys,28.0,34.0,82.4,80.1 - 90%,
2015,Reading,4,936,Camanche,65.0,79.0,82.3,80.1 - 90%,
2015,Reading,11,2097,English Valleys,23.0,29.0,79.3,70.1 - 80%,
2015,Reading,5,936,Camanche,59.0,70.0,84.3,80.1 - 90%,
2015,Reading,6,936,Camanche,67.0,76.0,88.2,80.1 - 90%,
2015,Reading,3,2113,Essex,9.0,15.0,60.0,50.1 - 60%,
2015,Reading,4,2113,Essex,7.0,11.0,63.6,60.1 - 70%,
2015,Reading,7,936,Camanche,51.0,74.0,68.9,60.1 - 70%,
2015,Reading,5,2113,Essex,11.0,15.0,73.3,70.1 - 80%,
2015,Reading,8,936,Camanche,55.0,63.0,87.3,80.1 - 90%,
2015,Reading,6,2113,Essex,10.0,15.0,66.7,60.1 - 70%,
2015,Reading,11,936,Camanche,67.0,80.0,83.8,80.1 - 90%,
2015,Reading,3,977,Cardinal,24.0,44.0,54.5,50.1 - 60%,
2015,Reading,4,977,Cardinal,21.0,37.0,56.8,50.1 - 60%,
2015,Reading,7,2113,Essex,10.0,13.0,76.9,70.1 - 80%,
2015,Reading,5,977,Cardinal,25.0,40.0,62.5,60.1 - 70%,
2015,Reading,8,2113,Essex,15.0,16.0,93.8,90.1 - 100%,
2015,Reading,6,977,Cardinal,26.0,33.0,78.8,70.1 - 80%,
2015,Reading,11,2113,Essex,12.0,12.0,100.0,90.1 - 100%,
2015,Reading,7,977,Cardinal,20.0,39.0,51.3,50.1 - 60%,
2015,Reading,8,977,Cardinal,35.0,44.0,79.5,70.1 - 80%,
2015,Reading,6,4777,North Linn,44.0,57.0,77.2,70.1 - 80%,
2015,Reading,11,977,Cardinal,33.0,40.0,82.5,80.1 - 90%,
2015,Reading,3,2124,Estherville Lincoln,66.0,92.0,71.7,70.1 - 80%,
2015,Reading,3,981,Carlisle,97.0,125.0,77.6,70.1 - 80%,
2015,Reading,4,981,Carlisle,110.0,137.0,80.3,80.1 - 90%,
2015,Reading,7,4777,North Linn,37.0,50.0,74.0,70.1 - 80%,
2015,Reading,5,981,Carlisle,110.0,125.0,88.0,80.1 - 90%,
2015,Reading,6,981,Carlisle,109.0,135.0,80.7,80.1 - 90%,
2015,Reading,4,2124,Estherville Lincoln,60.0,95.0,63.2,60.1 - 70%,
2015,Reading,8,4777,North Linn,43.0,54.0,79.6,70.1 - 80%,
2015,Reading,7,981,Carlisle,111.0,135.0,82.2,80.1 - 90%,
2015,Reading,5,2124,Estherville Lincoln,74.0,101.0,73.3,70.1 - 80%,
2015,Reading,8,981,Carlisle,142.0,165.0,86.1,80.1 - 90%,
2015,Reading,6,2124,Estherville Lincoln,54.0,88.0,61.4,60.1 - 70%,
2015,Reading,11,981,Carlisle,129.0,151.0,85.4,80.1 - 90%,
