School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2010,Math,8,1107,Chariton,94.0,120.0,78.3,70.1 - 80%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2010,Reading,11,4122,Martensdale-St Marys,31.0,37.0,83.8,80.1 - 90%,"390 Burlington
Martensdale, Iowa 50160
(41.372996559, -93.735495715)"
2010,Math,5,4617,Nevada,98.0,115.0,85.2,80.1 - 90%,"1035 15th St
Nevada, Iowa 50201
(42.020760519, -93.439933752)"
2010,Math,8,1053,Cedar Rapids,760.0,966.0,78.7,70.1 - 80%,"2500 Edgewood Rd NW
Cedar Rapids, Iowa 52405
(42.005140877, -91.707720184)"
2010,Reading,3,7098,Woodbury Central,44.0,46.0,95.7,90.1 - 100%,"408 South 4th Street
Moville, Iowa 51039
(42.484313339, -96.06924212)"
2010,Reading,4,2113,Essex,15.0,20.0,75.0,70.1 - 80%,"111 Forbes St
Essex, Iowa 51638
(40.827249474, -95.308569579)"
2010,Math,11,1791,Dike-New Hartford,45.0,54.0,83.3,80.1 - 90%,"330 Main St
Dike, Iowa 50624
(42.466920106, -92.628130775)"
2010,Math,7,6219,Storm Lake,87.0,138.0,63.0,60.1 - 70%,"419 Lake Ave
Storm Lake, Iowa 505880638
(42.642078939001, -95.200823167)"
2010,Math,8,3348,Kingsley-Pierson,27.0,34.0,79.4,70.1 - 80%,"322 Quest Avenue
Kingsley, Iowa 510280520
(42.582740549, -95.977957008)"
2010,Math,8,585,Bellevue,37.0,47.0,78.7,70.1 - 80%,"1601 State St
Bellevue, Iowa 520310976
(42.253924855, -90.441917063)"
2010,Math,3,3204,Jesup,47.0,76.0,61.8,60.1 - 70%,"531 Prospect
Jesup, Iowa 506480287
(42.479597359, -92.064678773)"
2010,Math,3,4869,Oelwein,63.0,80.0,78.8,70.1 - 80%,"307 8th Ave SE
Oelwein, Iowa 50662
(42.673945759001, -91.902587991)"
2010,Math,7,4572,Murray,12.0,25.0,48.0,40.1 - 50%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2010,Reading,11,1071,Centerville,87.0,107.0,81.3,80.1 - 90%,"634 North Main
Centerville, Iowa 52544
(40.738462784, -92.874178226)"
2010,Reading,8,6867,Webster City,103.0,130.0,79.2,70.1 - 80%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2010,Math,8,6961,Western Dubuque,162.0,202.0,80.2,80.1 - 90%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2010,Reading,7,4662,New Hampton,46.0,57.0,80.7,80.1 - 90%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2010,Math,5,5823,Schaller-Crestland,11.0,18.0,61.1,60.1 - 70%,"300 S Berwick
Schaller, Iowa 51053
(42.498044213, -95.296475832)"
2010,Math,11,5976,Shenandoah,58.0,77.0,75.3,70.1 - 80%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2010,Reading,4,3978,Malvern,10.0,12.0,83.3,80.1 - 90%,"422 Main Street
Malvern, Iowa 51551
(41.0030802, -95.585124132)"
2010,Math,11,1926,Durant,52.0,63.0,82.5,80.1 - 90%,"408 7th Street
Durant, Iowa 52747
(41.603403343, -90.913637233)"
2010,Math,6,3105,Independence,65.0,90.0,72.2,70.1 - 80%,"1207 1st St W
Independence, Iowa 50644
(42.468517757, -91.907844879)"
2010,Reading,8,720,Bondurant-Farrar,66.0,86.0,76.7,70.1 - 80%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2010,Math,7,2834,Harmony,13.0,26.0,50.0,40.1 - 50%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2010,Reading,5,1967,East Greene,20.0,30.0,66.7,60.1 - 70%,"405 12th Street South
Grand Junction, Iowa 501070377
(42.029652413, -94.237231098)"
2010,Math,11,2016,Elk Horn-Kimballton,13.0,19.0,68.4,60.1 - 70%,"4114 Madison St
Elk Horn, Iowa 51531
(41.590791169, -95.056067764)"
2010,Reading,11,6969,West Harrison,28.0,39.0,71.8,70.1 - 80%,"410 Pine St
Mondamin, Iowa 51557
(41.709263024, -96.0179304)"
2010,Reading,4,5337,Preston,25.0,30.0,83.3,80.1 - 90%,"121 S. Mitchell Street
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2010,Reading,11,4878,Ogden,51.0,64.0,79.7,70.1 - 80%,"732 W Division
Ogden, Iowa 502120250
(42.034567065, -94.036676207)"
2010,Reading,5,2511,Glenwood,124.0,149.0,83.2,80.1 - 90%,"103 Central St
Glenwood, Iowa 51534
(41.039937216, -95.737418969)"
2010,Math,8,3609,Lenox,18.0,22.0,81.8,80.1 - 90%,"600 S Locust
Lenox, Iowa 50851
(40.875287385, -94.555878104)"
2010,Math,11,2295,Forest City,85.0,99.0,85.9,80.1 - 90%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2010,Math,3,6985,West Marshall,53.0,63.0,84.1,80.1 - 90%,"601 3rd St. NW
State Center, Iowa 502470670
(42.018512416, -93.170507544)"
2010,Math,7,6961,Western Dubuque,174.0,189.0,92.1,90.1 - 100%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2010,Math,8,1089,Central City,16.0,18.0,88.9,80.1 - 90%,"400 Barber Street
Central City, Iowa 52214
(42.208386567001, -91.525280395)"
2010,Reading,7,1719,Denver,38.0,43.0,88.4,80.1 - 90%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2010,Reading,6,4572,Murray,10.0,18.0,55.6,50.1 - 60%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2010,Reading,7,2169,Fairfield,82.0,113.0,72.6,70.1 - 80%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2010,Reading,5,4878,Ogden,42.0,50.0,84.0,80.1 - 90%,"732 W Division
Ogden, Iowa 502120250
(42.034567065, -94.036676207)"
2010,Math,11,2124,Estherville Lincoln Central,78.0,105.0,74.3,70.1 - 80%,"1814 7th Ave S
Estherville, Iowa 51334
(43.395142349, -94.817770124)"
2010,Reading,6,423,Aurelia,11.0,18.0,61.1,60.1 - 70%,"300 Ash St
Aurelia, Iowa 51005
(42.71371202, -95.429734234)"
2010,Math,11,6003,Sidney,19.0,21.0,90.5,90.1 - 100%,"2754 Knox Road
Sidney, Iowa 516520609
(40.743255674, -95.660253541)"
2010,Math,11,6592,Van Buren,39.0,50.0,78.0,70.1 - 80%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2010,Math,3,6460,Tri-Center,43.0,57.0,75.4,70.1 - 80%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2010,Math,4,6591,Valley,35.0,45.0,77.8,70.1 - 80%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2010,Reading,4,6591,Valley,38.0,45.0,84.4,80.1 - 90%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2010,Reading,6,6921,West Bend-Mallard,19.0,28.0,67.9,60.1 - 70%,"300 3rd Ave. SW
West Bend, Iowa 505970247
(42.957771774, -94.448870272)"
2010,Math,5,4725,Newton,150.0,209.0,71.8,70.1 - 80%,"700 N 4th Ave E Suite300
Newton, Iowa 50208
(41.70279757, -93.04416067)"
2010,Reading,3,5160,PCM,65.0,79.0,82.3,80.1 - 90%,"400 E Hwy 163
Monroe, Iowa 50170
(41.516807129, -93.098919286)"
2010,Math,8,5994,Sibley-Ocheyedan,49.0,54.0,90.7,90.1 - 100%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2010,Math,8,2772,Hamburg,8.0,12.0,66.7,60.1 - 70%,"105 E St
Hamburg, Iowa 51640
(40.604677609, -95.659705573)"
2010,Reading,4,1965,East Central,17.0,23.0,73.9,70.1 - 80%,"121 S Mitchell
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2010,Math,8,6950,West Delaware County,96.0,113.0,85.0,80.1 - 90%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2010,Math,3,5139,Paton-Churdan,10.0,14.0,71.4,70.1 - 80%,"606 Adrian St
Churdan, Iowa 500500157
(42.15890722, -94.47660096)"
2010,Math,7,1413,Coon Rapids-Bayard,24.0,34.0,70.6,70.1 - 80%,"905 North St
Coon Rapids, Iowa 50058
(41.877042762, -94.683929629)"
2010,Reading,4,6534,Underwood,44.0,51.0,86.3,80.1 - 90%,"601 Third Street
Underwood, Iowa 515760130
(41.387093094, -95.68317064)"
2010,Math,5,1675,Delwood,23.0,23.0,100.0,90.1 - 100%,"311 Delmar Ave
Delmar, Iowa 52037
(42.003439992, -90.605912868)"
2010,Reading,8,1368,Columbus,33.0,61.0,54.1,50.1 - 60%,"1208 Colton St
Columbus Junction, Iowa 52738
(41.268605316, -91.367431777)"
2010,Reading,7,1062,Center Point-Urbana,69.0,84.0,82.1,80.1 - 90%,"102 Trader
Center Point, Iowa 522130296
(42.187011739, -91.784729321)"
2010,Reading,3,5868,Sentral,8.0,11.0,72.7,70.1 - 80%,"308 310th Street
Fenton, Iowa 50539
(43.212368179, -94.412563015)"
2010,Math,11,1431,Corning,28.0,35.0,80.0,70.1 - 80%,"904 8th St
Corning, Iowa 50841
(40.990020157, -94.739477757)"
2010,Math,8,234,Anamosa,63.0,79.0,79.8,70.1 - 80%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2010,Math,11,6768,Washington,90.0,104.0,86.5,80.1 - 90%,"404 West Main
Washington, Iowa 52353
(41.299488564, -91.695850367)"
2010,Math,4,4689,New London,27.0,36.0,75.0,70.1 - 80%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2010,Reading,5,6867,Webster City,93.0,115.0,80.9,80.1 - 90%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2010,Math,8,1368,Columbus,33.0,61.0,54.1,50.1 - 60%,"1208 Colton St
Columbus Junction, Iowa 52738
(41.268605316, -91.367431777)"
2010,Math,7,3029,Howard-Winneshiek,84.0,100.0,84.0,80.1 - 90%,"1000 Schroder Dr
Cresco, Iowa 52136
(43.373466402, -92.102994733)"
2010,Math,11,3942,Madrid,39.0,49.0,79.6,70.1 - 80%,"201 N. Main
Madrid, Iowa 50156
(41.877793971, -93.822980389)"
2010,Math,5,1278,Clinton,215.0,276.0,77.9,70.1 - 80%,"1401 12th Ave N
Clinton, Iowa 52732
(41.858445401, -90.219388304)"
2010,Math,4,1476,Council Bluffs,483.0,610.0,79.2,70.1 - 80%,"300 W Broadway
Council Bluffs, Iowa 51503
(41.260936672, -95.848610653)"
2010,Reading,3,5922,Sheffield-Chapin,23.0,28.0,82.1,80.1 - 90%,"504 Park Street
Sheffield, Iowa 504750617
(42.896236587, -93.218220904)"
2010,Math,4,5325,Prairie Valley,41.0,44.0,93.2,90.1 - 100%,"1005 Riddle St
Gowrie, Iowa 505430049
(42.279828039, -94.294697555)"
2010,Math,3,6098,South Tama County,78.0,95.0,82.1,80.1 - 90%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2010,Math,6,126,Algona,57.0,78.0,73.1,70.1 - 80%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2010,Reading,6,1863,Dubuque,480.0,692.0,69.4,60.1 - 70%,"2300 Chaney Road
Dubuque, Iowa 52001
(42.511203923, -90.706179714)"
2010,Reading,11,5724,Ruthven-Ayrshire,14.0,21.0,66.7,60.1 - 70%,"1505 Washington St
Ruthven, Iowa 51358
(43.131108351, -94.899973418)"
2010,Math,5,1908,Dunkerton,24.0,34.0,70.6,70.1 - 80%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2010,Math,8,1071,Centerville,66.0,97.0,68.0,60.1 - 70%,"634 North Main
Centerville, Iowa 52544
(40.738462784, -92.874178226)"
2010,Reading,8,4797,Norwalk,131.0,176.0,74.4,70.1 - 80%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2010,Reading,7,3537,Laurens-Marathon,9.0,18.0,50.0,40.1 - 50%,"300 W. Garfield St.
Laurens, Iowa 50554
(42.851969775001, -94.851382616)"
2010,Math,5,1332,Colfax-Mingo,37.0,43.0,86.1,80.1 - 90%,"204 N. League Rd.
Colfax, Iowa 50054
(41.678840479, -93.232133554)"
2010,Reading,8,4446,Monticello,54.0,76.0,71.1,70.1 - 80%,"711 S Maple St
Monticello, Iowa 52310
(42.233168758, -91.18673067)"
2010,Reading,7,6768,Washington,75.0,105.0,71.4,70.1 - 80%,"404 West Main
Washington, Iowa 52353
(41.299488564, -91.695850367)"
2010,Math,7,1737,Des Moines,1261.0,1926.0,65.5,60.1 - 70%,"901 Walnut Street
Des Moines, Iowa 50309
(41.584997496, -93.62919604)"
2010,Reading,8,2369,Fremont-Mills,19.0,27.0,70.4,70.1 - 80%,"1114 U.S. Highway 275
Tabor, Iowa 516530310
(40.897941323, -95.671335783)"
2010,Reading,5,135,Allamakee,76.0,90.0,84.4,80.1 - 90%,"1059 3rd Ave NW
Waukon, Iowa 52172
(43.271898976001, -91.490592704)"
2010,Math,4,5013,Oskaloosa,133.0,178.0,74.7,70.1 - 80%,"1800 North 3rd
Oskaloosa, Iowa 52577
(41.309644142, -92.641504171)"
2010,Math,3,6012,Sigourney,30.0,39.0,76.9,70.1 - 80%,"300 West Kelly
Sigourney, Iowa 52591
(41.324538019001, -92.208010827)"
2010,Reading,5,5166,Pella,169.0,179.0,94.4,90.1 - 100%,"210 E University St
Pella, Iowa 50219
(41.40024356, -92.903888016)"
2010,Math,3,4773,Northeast,32.0,33.0,97.0,90.1 - 100%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2010,Math,7,3420,Lake Mills,42.0,47.0,89.4,80.1 - 90%,"102 S 4th Ave E
Lake Mills, Iowa 50450
(43.415622304, -93.532427647)"
2010,Reading,8,6762,Wapsie Valley,36.0,61.0,59.0,50.1 - 60%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2010,Reading,6,1359,Colo-Nesco,19.0,27.0,70.4,70.1 - 80%,"919 West St.
Colo, Iowa 50056
(42.011418972, -93.319132584)"
2010,Reading,6,6987,West Monona,28.0,48.0,58.3,50.1 - 60%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2010,Math,8,594,Belmond-Klemme,24.0,42.0,57.1,50.1 - 60%,"411 10th Ave NE
Belmond, Iowa 504211698
(42.848954097001, -93.603450386)"
2010,Math,6,2977,Highland,19.0,33.0,57.6,50.1 - 60%,"1715 Vine Avenue
Riverside, Iowa 52327
(41.460236457, -91.541407572)"
2010,Math,6,5508,Riceville,9.0,13.0,69.2,60.1 - 70%,"912 Woodland Ave
Riceville, Iowa 50466
(43.354809029, -92.554152827)"
2010,Reading,5,873,North Iowa,26.0,32.0,81.3,80.1 - 90%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2010,Reading,7,720,Bondurant-Farrar,59.0,88.0,67.1,60.1 - 70%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2010,Reading,5,6097,South Page,14.0,18.0,77.8,70.1 - 80%,"606 Iowa Ave
College Springs, Iowa 51637
(40.620548113, -95.119312226)"
2010,Reading,6,5697,Rudd-Rockford-Marble Rk,28.0,37.0,75.7,70.1 - 80%,"1460 210th Street
Rockford, Iowa 504680218
(43.052034686, -92.915467057)"
2010,Reading,5,6536,Union,74.0,99.0,74.8,70.1 - 80%,"200 Adams St
La Porte City, Iowa 506511143
(42.314613123, -92.198156513)"
2010,Math,7,9,AGWSR,38.0,44.0,86.4,80.1 - 90%,"511 State St
Ackley, Iowa 50601
(42.552016502, -93.051398954)"
2010,Math,11,6633,Ventura,25.0,33.0,75.8,70.1 - 80%,"110 S. Main Street
Ventura, Iowa 504820018
(43.12835915, -93.477737814)"
2010,Reading,7,2772,Hamburg,12.0,15.0,80.0,70.1 - 80%,"105 E St
Hamburg, Iowa 51640
(40.604677609, -95.659705573)"
2010,Reading,11,414,Audubon,54.0,57.0,94.7,90.1 - 100%,"800 3rd Ave
Audubon, Iowa 50025
(41.714973036, -94.922657103)"
2010,Reading,7,3141,Iowa City,556.0,762.0,73.0,70.1 - 80%,"1725 N. Dodge Street
Iowa City, Iowa 52245
(41.680405278, -91.509737266)"
2010,Math,8,3330,Keota,16.0,17.0,94.1,90.1 - 100%,"400 N Ellis St
Keota, Iowa 52248
(41.367616835, -91.953600145)"
2010,Reading,6,5184,Perry,82.0,121.0,67.8,60.1 - 70%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2010,Reading,3,3060,Humboldt,50.0,68.0,73.5,70.1 - 80%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2010,Math,8,6930,West Branch,40.0,64.0,62.5,60.1 - 70%,"148 N Oliphant
West Branch, Iowa 523580637
(41.674274619, -91.348744833)"
2010,Math,7,5895,Seymour,12.0,15.0,80.0,70.1 - 80%,"100 South Park
Seymour, Iowa 52590
(40.681343501, -93.116359634)"
2010,Reading,4,2846,Harris-Lake Park,16.0,16.0,100.0,90.1 - 100%,"905 South Market
Lake Park, Iowa 51347
(43.448198369, -95.323785409)"
2010,Reading,6,2097,English Valleys,23.0,31.0,74.2,70.1 - 80%,"211 S College Street
North English, Iowa 52316
(41.513765134, -92.080480579)"
2010,Reading,6,5994,Sibley-Ocheyedan,36.0,60.0,60.0,50.1 - 60%,"120 11th Ave NE
Sibley, Iowa 51249
(43.404609745, -95.736403645)"
2010,Math,5,3186,Janesville,14.0,15.0,93.3,90.1 - 100%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2010,Math,7,6094,Southeast Warren,27.0,34.0,79.4,70.1 - 80%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2010,Reading,8,6950,West Delaware County,89.0,113.0,78.8,70.1 - 80%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2010,Reading,8,5486,Remsen-Union,24.0,30.0,80.0,70.1 - 80%,"511 Roosevelt St
Remsen, Iowa 51050
(42.808784214, -95.96593844)"
2010,Reading,4,6961,Western Dubuque,149.0,190.0,78.4,70.1 - 80%,"310 4th Street SW
Farley, Iowa 520469513
(42.440821398, -91.010297016)"
2010,Math,5,63,Akron Westfield,33.0,45.0,73.3,70.1 - 80%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2010,Reading,7,6095,South Hamilton,45.0,53.0,84.9,80.1 - 90%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2010,Math,4,6099,South O'Brien,30.0,39.0,76.9,70.1 - 80%,"216 S Rutledge
Paullina, Iowa 510460638
(42.97754916, -95.689147054)"
2010,Reading,8,4662,New Hampton,60.0,80.0,75.0,70.1 - 80%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2010,Math,4,6095,South Hamilton,43.0,52.0,82.7,80.1 - 90%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2010,Math,6,4787,North Winneshiek,15.0,19.0,79.0,70.1 - 80%,"3495 North Winn Road
Decorah, Iowa 52101
(43.440769252, -91.80947803)"
2010,Math,8,1197,Clarinda,52.0,67.0,77.6,70.1 - 80%,"423 E. Nodaway
Clarinda, Iowa 51632
(40.743076415, -95.033335837)"
2010,Math,8,3312,Keokuk,94.0,155.0,60.7,60.1 - 70%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2010,Reading,7,4775,Northeast Hamilton,15.0,18.0,83.3,80.1 - 90%,"606 Illinois St
Blairsburg, Iowa 50034
(42.480561718001, -93.639521298)"
2010,Math,6,4644,Newell-Fonda,24.0,31.0,77.4,70.1 - 80%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2010,Math,8,4203,Mediapolis,51.0,60.0,85.0,80.1 - 90%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2010,Reading,3,6930,West Branch,48.0,59.0,81.4,80.1 - 90%,"148 N Oliphant
West Branch, Iowa 523580637
(41.674274619, -91.348744833)"
2010,Math,5,6615,Van Meter,30.0,34.0,88.2,80.1 - 90%,"520 1st Ave
Van Meter, Iowa 50261
(41.529258443, -93.953005731)"
2010,Math,7,6165,Stanton,13.0,16.0,81.3,80.1 - 90%,"605 Elliott Street
Stanton, Iowa 51573
(40.984178043001, -95.100395388)"
2010,Math,3,1926,Durant,28.0,37.0,75.7,70.1 - 80%,"408 7th Street
Durant, Iowa 52747
(41.603403343, -90.913637233)"
2010,Reading,5,1638,Decorah,83.0,97.0,85.6,80.1 - 90%,"510 Winnebago Street
Decorah, Iowa 52101
(43.300473668, -91.78708747)"
2010,Reading,7,6030,Sioux Center,64.0,77.0,83.1,80.1 - 90%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2010,Reading,5,5310,Postville,25.0,37.0,67.6,60.1 - 70%,"314 W Post
Postville, Iowa 521620717
(43.083446813, -91.572598014)"
2010,Math,4,5508,Riceville,17.0,22.0,77.3,70.1 - 80%,"912 Woodland Ave
Riceville, Iowa 50466
(43.354809029, -92.554152827)"
2010,Reading,5,4356,Missouri Valley,40.0,54.0,74.1,70.1 - 80%,"109 East Michigan Street
Missouri Valley, Iowa 51555
(41.559428362, -95.894151136)"
2010,Reading,3,3114,Indianola,199.0,238.0,83.6,80.1 - 90%,"1304 E 2nd Ave
Indianola, Iowa 50125
(41.357997978, -93.542849802)"
2010,Reading,4,2682,GMG,26.0,29.0,89.7,80.1 - 90%,"306 Park Street
Garwin, Iowa 506329730
(42.094686311, -92.674180263)"
2010,Reading,5,6012,Sigourney,28.0,34.0,82.4,80.1 - 90%,"300 West Kelly
Sigourney, Iowa 52591
(41.324538019001, -92.208010827)"
2010,Reading,3,6795,Waterloo,405.0,676.0,59.9,50.1 - 60%,"1516 Washington St
Waterloo, Iowa 50702
(42.485820075, -92.332097741)"
2010,Math,5,387,Atlantic,93.0,108.0,86.1,80.1 - 90%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2010,Reading,3,333,Armstrong-Ringsted,13.0,17.0,76.5,70.1 - 80%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2010,Math,4,6471,Tripoli,30.0,36.0,83.3,80.1 - 90%,"209 8th Ave SW
Tripoli, Iowa 506769662
(42.801523631, -92.260465)"
2010,Math,8,6093,Solon,102.0,124.0,82.3,80.1 - 90%,"301 S Iowa Street
Solon, Iowa 52333
(41.805373657, -91.495353613)"
2010,Math,7,1116,Charles City,72.0,99.0,72.7,70.1 - 80%,"500 N Grand Ave
Charles City, Iowa 50616
(43.067399999, -92.672481029)"
2010,Math,7,1619,Davis County,72.0,99.0,72.7,70.1 - 80%,"608 S. Washington
Bloomfield, Iowa 52537
(40.744092296, -92.412623125)"
2010,Math,4,4536,Mount Pleasant,125.0,149.0,83.9,80.1 - 90%,"307 E. Monroe, Suite 201
Mount Pleasant, Iowa 52641
(40.9662821, -91.550284312)"
2010,Math,7,1970,East Union,13.0,19.0,68.4,60.1 - 70%,"1916 High School Dr
Afton, Iowa 50830
(41.01973103, -94.176092065)"
2010,Math,11,1206,Clarion-Goldfield,47.0,65.0,72.3,70.1 - 80%,"319 3rd Ave NE
Clarion, Iowa 505251113
(42.734357124001, -93.735960712)"
2010,Math,3,1701,Denison,70.0,107.0,65.4,60.1 - 70%,"819 N 16th St
Denison, Iowa 51442
(42.026357151, -95.348689731)"
2010,Math,6,5625,Rockwell City-Lytton,22.0,24.0,91.7,90.1 - 100%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2010,Reading,3,6762,Wapsie Valley,42.0,56.0,75.0,70.1 - 80%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2010,Reading,8,3715,Linn-Mar,329.0,399.0,82.5,80.1 - 90%,"2999 N 10th St
Marion, Iowa 52302
(42.051270637, -91.59936405)"
2010,Reading,6,6264,West Central Valley,45.0,69.0,65.2,60.1 - 70%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2010,Reading,7,2466,Gilbert,86.0,97.0,88.7,80.1 - 90%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2010,Math,7,981,Carlisle,113.0,149.0,75.8,70.1 - 80%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2010,Reading,11,3186,Janesville,21.0,23.0,91.3,90.1 - 100%,"505 Barrick Rd
Janesville, Iowa 50647
(42.649545181, -92.457859168)"
2010,Math,5,720,Bondurant-Farrar,73.0,92.0,79.4,70.1 - 80%,"300 Garfield St. SW
Bondurant, Iowa 50035
(41.699149446, -93.464627151)"
2010,Reading,4,3897,LuVerne,8.0,12.0,66.7,60.1 - 70%,"405 Hanna Ave
LuVerne, Iowa 50560
(42.912194487, -94.085799247)"
2010,Math,6,3816,Lone Tree,23.0,30.0,76.7,70.1 - 80%,"303 S Devoe St
Lone Tree, Iowa 52755
(41.48488149, -91.425737073)"
