School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2007,Reading,11,7056,Winterset,81.0,96.0,84.4,80.1 - 90%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
2007,Math,3,7098,Woodbury Central,33.0,43.0,76.7,70.1 - 80%,"408 South 4th Street
Moville, Iowa 51039
(42.484313339, -96.06924212)"
2007,Math,11,2295,Forest City,77.0,96.0,80.2,80.1 - 90%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2007,Math,11,3715,Linn-Mar,365.0,405.0,90.1,90.1 - 100%,"2999 N 10th St
Marion, Iowa 52302
(42.051270637, -91.59936405)"
2007,Math,6,7029,Williamsburg,47.0,58.0,81.0,80.1 - 90%,"810 W Walnut
Williamsburg, Iowa 52361
(41.662872606, -92.01335461)"
2007,Reading,5,2088,Emmetsburg,33.0,45.0,73.3,70.1 - 80%,"205 King Street
Emmetsburg, Iowa 50536
(43.117009174, -94.691408595)"
2007,Math,6,576,Belle Plaine,29.0,52.0,55.8,50.1 - 60%,"707-7th Street
Belle Plaine, Iowa 52208
(41.891861666, -92.27813409)"
2007,Reading,3,4572,Murray,14.0,18.0,77.8,70.1 - 80%,"216 Sherman
Murray, Iowa 501740187
(41.039881776, -93.953647488)"
2007,Reading,3,1079,Central Lee,59.0,72.0,81.9,80.1 - 90%,"2642 Highway 218
Donnellson, Iowa 52625
(40.577481452, -91.521042214)"
2007,Math,11,126,Algona,100.0,116.0,86.2,80.1 - 90%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2007,Reading,6,4689,New London,19.0,37.0,51.4,50.1 - 60%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2007,Reading,8,2682,GMG,28.0,37.0,75.7,70.1 - 80%,"306 Park Street
Garwin, Iowa 506329730
(42.094686311, -92.674180263)"
2007,Reading,11,6003,Sidney,22.0,32.0,68.8,60.1 - 70%,"2754 Knox Road
Sidney, Iowa 516520609
(40.743255674, -95.660253541)"
2007,Math,6,1963,East Buchanan,33.0,43.0,76.7,70.1 - 80%,"414 5th St North
Winthrop, Iowa 50682
(42.475879754, -91.736862672)"
2007,Math,6,1211,Clarke,53.0,82.0,64.6,60.1 - 70%,"802 North Jackson
Osceola, Iowa 50213
(41.040554858, -93.76950396)"
2007,Math,5,5976,Shenandoah,49.0,70.0,70.0,60.1 - 70%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2007,Math,4,1413,Coon Rapids-Bayard,26.0,32.0,81.3,80.1 - 90%,"905 North St
Coon Rapids, Iowa 50058
(41.877042762, -94.683929629)"
2007,Math,7,3798,Logan-Magnolia,44.0,49.0,89.8,80.1 - 90%,"1200 N 2nd Ave
Logan, Iowa 515461060
(41.652914138, -95.789064186)"
2007,Math,3,2322,Fort Madison,142.0,165.0,86.1,80.1 - 90%,"1930 Ave M
Fort Madison, Iowa 52627
(40.626405305, -91.332243165)"
2007,Reading,11,6840,Waverly-Shell Rock,140.0,172.0,81.4,80.1 - 90%,"1415 4th Ave SW
Waverly, Iowa 50677
(42.721711983, -92.489521341)"
2007,Reading,6,6950,West Delaware County,57.0,84.0,67.9,60.1 - 70%,"701 New St
Manchester, Iowa 52057
(42.489203326, -91.453748627)"
2007,Math,4,6768,Washington,81.0,109.0,74.3,70.1 - 80%,"404 West Main
Washington, Iowa 52353
(41.299488564, -91.695850367)"
2007,Reading,8,4122,Martensdale-St Marys,22.0,29.0,75.9,70.1 - 80%,"390 Burlington
Martensdale, Iowa 50160
(41.372996559, -93.735495715)"
2007,Reading,6,441,A-H-S-T,27.0,37.0,73.0,70.1 - 80%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2007,Reading,4,7038,Wilton,37.0,47.0,78.7,70.1 - 80%,"1002 Cypress St
Wilton, Iowa 52778
(41.594973249, -91.011281286)"
2007,Math,7,5160,PCM,75.0,91.0,82.4,80.1 - 90%,"400 E Hwy 163
Monroe, Iowa 50170
(41.516807129, -93.098919286)"
2007,Math,11,1944,Eagle Grove,53.0,68.0,77.9,70.1 - 80%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2007,Math,6,549,Bedford,31.0,36.0,86.1,80.1 - 90%,"906 Pennsylvania St
Bedford, Iowa 50833
(40.66984574, -94.72259906)"
2007,Math,4,6175,Starmont,40.0,46.0,87.0,80.1 - 90%,"3202 40th St
Arlington, Iowa 50606
(42.687587157, -91.649580492)"
2007,Reading,11,1337,College,209.0,274.0,76.3,70.1 - 80%,"401 76th Ave SW
Cedar Rapids, Iowa 52404
(41.905052988, -91.668080376)"
2007,Math,5,1044,Cedar Falls,264.0,294.0,89.8,80.1 - 90%,"1002 W 1st St
Cedar Falls, Iowa 50613
(42.537761714, -92.457720667)"
2007,Math,11,4860,Odebolt-Arthur,28.0,35.0,80.0,70.1 - 80%,"600 S. Maple
Odebolt, Iowa 514580475
(42.310292609001, -95.251885669)"
2007,Math,8,1576,Dallas Center-Grimes,96.0,121.0,79.3,70.1 - 80%,"1414 Walnut St, Ste. 200
Dallas Center, Iowa 50063
(41.684340466, -93.961457206)"
2007,Reading,6,6098,South Tama County,63.0,111.0,56.8,50.1 - 60%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2007,Reading,8,5823,Schaller-Crestland,24.0,29.0,82.8,80.1 - 90%,"300 S Berwick
Schaller, Iowa 51053
(42.498044213, -95.296475832)"
2007,Math,4,1359,Colo-Nesco,36.0,37.0,97.3,90.1 - 100%,"919 West St.
Colo, Iowa 50056
(42.011418972, -93.319132584)"
2007,Math,11,2673,Nodaway Valley,49.0,60.0,81.7,80.1 - 90%,"410 NW 2nd
Greenfield, Iowa 50849
(41.308043141001, -94.462689109)"
2007,Math,5,540,BCLUW,44.0,50.0,88.0,80.1 - 90%,"610 East Center Street
Conrad, Iowa 50621
(42.224547032, -92.867233301)"
2007,Math,4,1965,East Central,19.0,24.0,79.2,70.1 - 80%,"121 S Mitchell
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2007,Reading,3,7038,Wilton,47.0,61.0,77.1,70.1 - 80%,"1002 Cypress St
Wilton, Iowa 52778
(41.594973249, -91.011281286)"
2007,Reading,3,6120,Spirit Lake,85.0,98.0,86.7,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2007,Reading,6,2772,Hamburg,14.0,29.0,48.3,40.1 - 50%,"105 E St
Hamburg, Iowa 51640
(40.604677609, -95.659705573)"
2007,Reading,5,3204,Jesup,48.0,69.0,69.6,60.1 - 70%,"531 Prospect
Jesup, Iowa 506480287
(42.479597359, -92.064678773)"
2007,Math,5,72,Albert City-Truesdale,13.0,14.0,92.9,90.1 - 100%,"300 Orchard
Albert City, Iowa 50510
(42.78271724, -94.949880386)"
2007,Reading,7,585,Bellevue,38.0,49.0,77.6,70.1 - 80%,"1601 State St
Bellevue, Iowa 520310976
(42.253924855, -90.441917063)"
2007,Math,3,333,Armstrong-Ringsted,20.0,28.0,71.4,70.1 - 80%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2007,Reading,5,6591,Valley,24.0,34.0,70.6,70.1 - 80%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2007,Reading,5,1602,Danville,27.0,31.0,87.1,80.1 - 90%,"419 S Main
Danville, Iowa 52623
(40.860760597, -91.314672134)"
2007,Math,7,234,Anamosa,70.0,89.0,78.7,70.1 - 80%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2007,Math,5,3114,Indianola,201.0,248.0,81.1,80.1 - 90%,"1304 E 2nd Ave
Indianola, Iowa 50125
(41.357997978, -93.542849802)"
2007,Reading,7,4776,North Mahaska,34.0,44.0,77.3,70.1 - 80%,"2163 135th St
New Sharon, Iowa 502070089
(41.458931622, -92.649667528)"
2007,Reading,6,7092,Woodbine,23.0,35.0,65.7,60.1 - 70%,"501 Weare St
Woodbine, Iowa 51579
(41.737231207, -95.706557351)"
2007,Reading,11,6591,Valley,47.0,55.0,85.5,80.1 - 90%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2007,Math,8,6099,South O'Brien,34.0,42.0,81.0,80.1 - 90%,"216 S Rutledge
Paullina, Iowa 510460638
(42.97754916, -95.689147054)"
2007,Math,7,333,Armstrong-Ringsted,26.0,34.0,76.5,70.1 - 80%,"600 4th Ave
Armstrong, Iowa 50514
(43.398390173, -94.480124267)"
2007,Math,6,6762,Wapsie Valley,32.0,48.0,66.7,60.1 - 70%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2007,Math,6,6660,Vinton-Shellsburg,93.0,130.0,71.5,70.1 - 80%,"1502 C Avenue
Vinton, Iowa 52349
(42.157359394, -92.027909269)"
2007,Reading,11,3555,Lawton-Bronson,45.0,53.0,84.9,80.1 - 90%,"100 Tara Way
Lawton, Iowa 510300128
(42.477274402, -96.174799726)"
2007,Reading,8,2349,Fredericksburg,62.0,73.0,84.9,80.1 - 90%,"401 E High Street
Fredericksburg, Iowa 50630
(42.962856553, -92.19441373)"
2007,Reading,6,6095,South Hamilton,34.0,43.0,79.1,70.1 - 80%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2007,Reading,8,6120,Spirit Lake,64.0,78.0,82.1,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2007,Math,11,5976,Shenandoah,60.0,77.0,77.9,70.1 - 80%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2007,Math,4,5508,Riceville,26.0,31.0,83.9,80.1 - 90%,"912 Woodland Ave
Riceville, Iowa 50466
(43.354809029, -92.554152827)"
2007,Reading,8,5184,Perry,72.0,126.0,57.1,50.1 - 60%,"1102 Willis Ave. Ste 200
Perry, Iowa 50220
(41.838547891, -94.106322523)"
2007,Reading,8,2718,Griswold,39.0,61.0,63.9,60.1 - 70%,"20 Madison
Griswold, Iowa 515350280
(41.238123121, -95.13578318)"
2007,Math,8,6035,Sioux Central,39.0,51.0,76.5,70.1 - 80%,"4440 U.S. Hwy 71
Sioux Rapids, Iowa 50585
(42.897237523, -95.142078275)"
2007,Reading,8,6096,Southeast Webster Grand,27.0,39.0,69.2,60.1 - 70%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2007,Math,5,5751,St Ansgar,51.0,58.0,87.9,80.1 - 90%,"206 E 8th
St. Ansgar, Iowa 50472
(43.374941039, -92.917529642)"
2007,Reading,4,1218,Clay Central-Everly,20.0,25.0,80.0,70.1 - 80%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2007,Math,8,4773,Northeast,42.0,44.0,95.5,90.1 - 100%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2007,Math,11,4869,Oelwein,92.0,126.0,73.0,70.1 - 80%,"307 8th Ave SE
Oelwein, Iowa 50662
(42.673945759001, -91.902587991)"
2007,Reading,3,4041,Maquoketa,74.0,93.0,79.6,70.1 - 80%,"612 So Vermont
Maquoketa, Iowa 52060
(42.060815723, -90.67317784)"
2007,Reading,3,18,Adair-Casey,22.0,30.0,73.3,70.1 - 80%,"3384 Indigo Ave.
Adair, Iowa 50002
(41.521570143, -94.585853819)"
2007,Reading,7,3150,Iowa Falls,64.0,87.0,73.6,70.1 - 80%,"710 North Street
Iowa Falls, Iowa 50126
(42.528606835, -93.265910391)"
2007,Math,4,4662,New Hampton,50.0,59.0,84.8,80.1 - 90%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2007,Reading,3,882,Burlington,209.0,283.0,73.9,70.1 - 80%,"1429 West Ave
Burlington, Iowa 52601
(40.799648151001, -91.115081638)"
2007,Reading,4,1965,East Central,20.0,24.0,83.3,80.1 - 90%,"121 S Mitchell
Preston, Iowa 52069
(42.048281617001, -90.397488025)"
2007,Reading,5,2466,Gilbert,59.0,72.0,81.9,80.1 - 90%,"103 Mathews Dr
Gilbert, Iowa 50105
(42.106768816, -93.641641893)"
2007,Reading,7,7110,Woodward-Granger,32.0,41.0,78.1,70.1 - 80%,"306 W 3rd St
Woodward, Iowa 50276
(41.855671951, -93.925557162)"
2007,Reading,3,387,Atlantic,52.0,74.0,70.3,70.1 - 80%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2007,Math,5,99,Alburnett,38.0,41.0,92.7,90.1 - 100%,"131 Roosevelt Street
Alburnett, Iowa 52202
(42.1494969, -91.619989894)"
2007,Reading,5,846,Brooklyn-Guernsey-Malcom,29.0,38.0,76.3,70.1 - 80%,"1090 Jackson St
Brooklyn, Iowa 522119705
(41.73809081, -92.445467302)"
2007,Math,6,6035,Sioux Central,12.0,20.0,60.0,50.1 - 60%,"4440 U.S. Hwy 71
Sioux Rapids, Iowa 50585
(42.897237523, -95.142078275)"
2007,Math,5,63,Akron Westfield,28.0,33.0,84.9,80.1 - 90%,"850 Kerr Dr
Akron, Iowa 51001
(42.832823680001, -96.55041296)"
2007,Reading,8,6100,South Winneshiek,24.0,38.0,63.2,60.1 - 70%,"304 S Webster St
Calmar, Iowa 52132
(43.180778347, -91.86743264)"
2007,Reading,8,6969,West Harrison,19.0,36.0,52.8,50.1 - 60%,"410 Pine St
Mondamin, Iowa 51557
(41.709263024, -96.0179304)"
2007,Math,6,1619,Davis County,64.0,79.0,81.0,80.1 - 90%,"608 S. Washington
Bloomfield, Iowa 52537
(40.744092296, -92.412623125)"
2007,Math,8,1602,Danville,33.0,41.0,80.5,80.1 - 90%,"419 S Main
Danville, Iowa 52623
(40.860760597, -91.314672134)"
2007,Reading,7,5805,Saydel,52.0,92.0,56.5,50.1 - 60%,"5740 N E 14th Street
Des Moines, Iowa 50313
(41.664949721, -93.600627517)"
2007,Reading,11,6943,West Central,20.0,27.0,74.1,70.1 - 80%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2007,Reading,4,6987,West Monona,31.0,46.0,67.4,60.1 - 70%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2007,Reading,7,6012,Sigourney,40.0,47.0,85.1,80.1 - 90%,"300 West Kelly
Sigourney, Iowa 52591
(41.324538019001, -92.208010827)"
2007,Math,11,441,A-H-S-T,29.0,34.0,85.3,80.1 - 90%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2007,Math,7,729,Boone,108.0,139.0,77.7,70.1 - 80%,"500 7th St
Boone, Iowa 50036
(42.06263502, -93.88660689)"
2007,Math,11,6700,Waco,35.0,45.0,77.8,70.1 - 80%,"706 N. Pearl
Wayland, Iowa 52654
(41.153132482001, -91.658643375)"
2007,Math,3,6039,Sioux City,636.0,925.0,68.8,60.1 - 70%,"627 4th St
Sioux City, Iowa 51101
(42.494227355, -96.402180665)"
2007,Math,7,4779,North Polk,68.0,75.0,90.7,90.1 - 100%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2007,Math,7,126,Algona,85.0,95.0,89.5,80.1 - 90%,"600 S. Hale Street
Algona, Iowa 50511
(43.064591468, -94.223225436)"
2007,Reading,6,234,Anamosa,69.0,96.0,71.9,70.1 - 80%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2007,Reading,4,4644,Newell-Fonda,24.0,32.0,75.0,70.1 - 80%,"205 Clark St
Newell, Iowa 505680297
(42.607244068, -94.998482383)"
2007,Reading,4,7047,Winfield-Mt Union,17.0,25.0,68.0,60.1 - 70%,"208 S Olive
Winfield, Iowa 526590285
(41.126881357, -91.439346674)"
2007,Reading,6,6592,Van Buren,20.0,33.0,60.6,60.1 - 70%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2007,Reading,3,5625,Rockwell City-Lytton,26.0,27.0,96.3,90.1 - 100%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2007,Math,3,1989,Edgewood-Colesburg,28.0,43.0,65.1,60.1 - 70%,"403 W Union
Edgewood, Iowa 52042
(42.644465473, -91.404854771)"
2007,Math,3,513,Baxter,30.0,33.0,90.9,90.1 - 100%,"202 E State
Baxter, Iowa 50028
(41.826357902, -93.149370912)"
2007,Math,6,1197,Clarinda,28.0,51.0,54.9,50.1 - 60%,"423 E. Nodaway
Clarinda, Iowa 51632
(40.743076415, -95.033335837)"
2007,Reading,5,7038,Wilton,48.0,56.0,85.7,80.1 - 90%,"1002 Cypress St
Wilton, Iowa 52778
(41.594973249, -91.011281286)"
2007,Reading,5,3150,Iowa Falls,63.0,85.0,74.1,70.1 - 80%,"710 North Street
Iowa Falls, Iowa 50126
(42.528606835, -93.265910391)"
2007,Reading,6,153,Allison-Bristow,34.0,45.0,75.6,70.1 - 80%,"513 Birch
Allison, Iowa 50602
(42.755548739, -92.800357426)"
2007,Reading,5,2097,English Valleys,26.0,31.0,83.9,80.1 - 90%,"211 S College Street
North English, Iowa 52316
(41.513765134, -92.080480579)"
2007,Math,11,6219,Storm Lake,109.0,157.0,69.4,60.1 - 70%,"419 Lake Ave
Storm Lake, Iowa 505880638
(42.642078939001, -95.200823167)"
2007,Math,11,916,CAL,21.0,32.0,65.6,60.1 - 70%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2007,Reading,8,7056,Winterset,106.0,116.0,91.4,90.1 - 100%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
